"date","pce_nom","gdp_nom","pce_defl","gdp_defl","cpi","ur","m1","m2","policy","cmr_1d","gov_10y","kospi","kosdaq","reer","rrppi","xr_usd","hfwh"
"2014-01-01",208339700,405391600,99.0628620784502,96.8089583380342,98.8684250820937,3.36666666666667,518567500,1966281400,2.5,2.49,3.57066666666667,1946.2306588595,525.283769951492,97.3416775789905,96.9935776809236,1068.98,2727172200
"2014-04-01",208120400,407901800,98.8750295058758,96.4923500160001,99.3577098959438,3.53333333333333,534302900,1996979200,2.5,2.48666666666667,3.40933333333333,1993.35599772135,548.500835164388,101.117475517565,97.1608250676832,1029.63333333333,2782178800
"2014-07-01",209479500,409878000,99.0340502592107,96.7107180902623,99.5119945625746,3.53333333333333,553260300,2040018600,2.33333333333333,2.35333333333333,3.05133333333333,2040.8882288779,561.09435641381,101.795512423982,97.3188456822348,1026.17666666667,2843913300
"2014-10-01",211040900,415313300,99.2416781064015,97.4741328895738,99.4533777169653,3.56666666666667,575571900,2083218200,2,2.01,2.714,1947.93935665008,546.519035093246,98.6624034962282,98.369629350848,1086.57,2900877800
"2015-01-01",213681400,428801500,99.5657196961413,99.7772836485832,99.5760287764925,3.53333333333333,602736100,2130742300,1.91666666666667,1.93333333333333,2.34566666666667,1965.92483113607,606.435334269206,101.589851940519,98.4029428547148,1099.94333333333,2992436600
"2015-04-01",214688100,432478700,99.7211261412099,100.201992422103,99.9192017061052,3.7,640185400,2185308000,1.66666666666667,1.68,2.37833333333333,2094.01886576991,702.193066012475,101.830860319577,99.4596510823247,1097.37666666667,3075144400
"2015-07-01",217388900,438155400,100.452997287459,100.033174968381,100.162186134918,3.63333333333333,681577000,2222873600,1.5,1.48333333333333,2.32466666666667,1986.94317723834,710.190476190476,97.3031162383412,100.428365040246,1169.02666666667,3120148700
"2015-10-01",221030400,441340300,100.26015687519,99.9875489609321,100.342583382485,3.53333333333333,697722200,2252171200,1.5,1.48333333333333,2.17433333333333,1999.62555803571,676.441111731151,99.2761715015625,101.709041022715,1157.46333333333,3182275800
"2016-01-01",222326500,451416200,100.683116246705,101.880368153739,100.447063871273,3.73333333333333,722197000,2299682000,1.5,1.49,1.90166666666667,1926.45100301107,672.545834350586,96.3840709528668,101.644744989013,1202.41,3237831600
"2016-04-01",224578000,458317900,100.917207224554,102.157077649965,100.756598455724,3.56666666666667,735456800,2330392400,1.41666666666667,1.42,1.738,1979.91049244365,692.391476490458,97.3995195899644,101.584431035948,1163.17333333333,3292622200
"2016-07-01",227434900,458207300,101.752509499565,101.736195939378,100.914272872998,3.86666666666667,753147400,2386375000,1.25,1.23333333333333,1.44333333333333,2026.88919165827,689.683877268145,101.30064188565,101.705835933422,1121.08666666667,3345588000
"2016-10-01",228423000,465085300,101.961459480382,102.471634438855,101.772816910064,3.6,774658400,2399741300,1.25,1.22666666666667,1.90666666666667,2012.2868264819,625.506825280568,100.680446990207,101.763430416783,1156.4,3390654100
"2017-01-01",231767600,474638400,102.790250436773,103.418904069922,102.668206386313,3.7,790965500,2441237400,1.25,1.23333333333333,2.165,2094.94210126323,617.504192721459,102.782040055593,100.685063555464,1154.93,3441772700
"2017-04-01",234975700,478447800,102.940327938735,103.485418394451,102.684469680742,3.66666666666667,806633400,2459115600,1.25,1.23333333333333,2.20133333333333,2279.26417236328,646.768665568034,102.910577857757,100.898347679345,1129.35,3529825100
"2017-07-01",239568900,492789800,103.886864720499,105.13689528092,103.180615719872,3.73333333333333,822454800,2494169600,1.25,1.24,2.275,2385.38015795511,655.048570421007,100.465146171582,100.984496594593,1132.26,3576768000
"2017-10-01",240589300,488357800,103.674002627839,104.42896122039,103.212945590892,3.63333333333333,829453300,2522385100,1.41666666666667,1.33666666666667,2.489,2497.81392560686,734.896250043597,102.026880467878,101.543930362151,1107.46333333333,3668686700
"2018-01-01",245194200,495452000,104.294691335676,104.428587096881,103.775028546989,3.7,838260600,2576364800,1.5,1.49,2.70133333333333,2472.90951588115,868.291638984055,102.197193055745,101.218759484758,1072.72333333333,3719581100
"2018-04-01",246382000,499718200,104.501323885977,104.507650541638,104.214101852679,3.73333333333333,840678800,2616340700,1.5,1.48666666666667,2.68933333333333,2439.07299804688,865.264329020182,102.997340874218,101.361337396351,1078.98333333333,3734561600
"2018-07-01",249334900,505977300,105.242434277562,105.26910314335,104.800167233237,4.16666666666667,843686400,2652891000,1.5,1.51,2.44066666666667,2290.5188548604,799.465574170722,102.917004747865,101.554613993128,1121.51666666667,3775178600
"2018-10-01",250813200,505826900,105.082302429973,104.642950021183,105.036311283245,3.8,854445600,2713214300,1.66666666666667,1.6,2.17966666666667,2103.04501834992,696.912583874118,103.24156269833,102.98796877466,1127.43,3734649500
"2019-01-01",251710900,503278600,104.800219513463,104.055453765133,104.338188518111,3.86666666666667,867927100,2756267900,1.75,1.75666666666667,1.97733333333333,2153.48001150358,722.271525754767,101.342416671353,103.349269749542,1125.05666666667,3817732800
"2019-04-01",254461400,509921700,105.735094263661,104.045833753363,104.889167653361,3.93333333333333,871148000,2799628400,1.75,1.75333333333333,1.77833333333333,2136.97210693359,729.317421205582,98.2703631996272,102.595685269944,1166.62,3861363800
"2019-07-01",256564700,511033600,105.676498248611,104.049079518546,104.869812833903,3.73333333333333,892160400,2861448900,1.5,1.55333333333333,1.39333333333333,2024.06238761781,632.924449133495,96.3840709528668,102.627639038959,1193.94666666667,3889763500
"2019-10-01",259719800,516360400,105.881152511256,104.087370531549,105.33231259684,3.53333333333333,938917100,2914671600,1.25,1.30333333333333,1.66,2113.31708944997,647.57999936996,97.386665809748,102.770216950552,1175.80666666667,3981522200
"2020-01-01",243775000,509696200,105.769453272073,104.082934439365,105.34981740481,3.56666666666667,997231500,2980532400,1.08333333333333,1.16333333333333,1.56033333333333,2043.86676222278,626.710158809539,95.8024373980735,103.471451638359,1192.72,3981306700
"2020-04-01",245282700,504022600,106.373177016803,105.824107156459,104.891672731219,4.13333333333333,1067232100,3073364000,0.583333333333333,0.64,1.43,1988.41672203189,686.575083247951,95.4071836564185,105.079435224417,1221.30333333333,4182840900
"2020-07-01",248550800,518659700,106.890420817164,106.543907829617,105.636718933284,4,1131263800,3135886400,0.5,0.486666666666667,1.411,2301.65811538696,825.707030296326,95.5035870080416,106.504243101167,1188.18333333333,4324408900
"2020-10-01",246479500,526088000,107.000422214053,106.394996836255,105.806052307392,4.16666666666667,1182989600,3198124100,0.5,0.503333333333333,1.59733333333333,2545.20638687884,871.722295041944,98.896984985178,109.607060908837,1118.85666666667,4532831300
"2021-01-01",250520000,537581900,107.686629131253,107.067623747649,106.849383527951,4.23333333333333,1242976300,3319253700,0.5,0.49,1.872,3069.38449707031,955.152329508463,98.2767900897355,112.517476234991,1113.41,4645743300
"2021-04-01",262067300,550938100,109.373354355553,108.272705419988,107.502204640223,3.76666666666667,1273164400,3409050500,0.5,0.49,2.09166666666667,3198.79983956473,991.619998992435,98.0389951557316,115.863686581117,1121.32666666667,4802644600
"2021-07-01",263377200,561669000,109.383204700012,110.344273138087,108.311319463035,3.2,1329707200,3511094700,0.666666666666667,0.62,1.98066666666667,3195.57128512475,1036.5143609816,95.4682391124465,119.572266265221,1157.95333333333,4843752000
"2021-10-01",270807700,571723900,110.327000037094,110.557471298464,109.561403648358,3.26666666666667,1355394300,3615042300,0.916666666666667,0.849333333333333,2.31366666666667,2980.46188693576,999.475397019159,94.0896711842348,122.47141521689,1183.11666666667,4927323000
"2022-01-01",270726800,577725800,111.45279295483,111.180860847575,111.02958400627,2.96666666666667,1367101200,3646085700,1.25,1.217,2.65533333333333,2759.09620824353,913.676038018588,93.0388746515421,121.913244060265,1204.46,5015175100
"2022-04-01",284355100,584092200,113.758332627942,111.516620454345,113.292176720879,2.86666666666667,1368307400,3703512600,1.66666666666667,1.51633333333333,3.38466666666667,2604.12081358863,869.131474729444,92.5215099978309,120.25757263048,1259.85666666667,4921008200
"2022-07-01",291515200,580971100,115.159684222034,110.490351341549,114.621250142409,2.8,1310159300,3755372300,2.41666666666667,2.25566666666667,3.50633333333333,2394.41000511533,778.684442429315,90.137133767684,118.915514331848,1339.14333333333,4910213900
"2022-10-01",292800200,580992400,115.778484830491,110.996144016138,115.279326138738,2.86666666666667,1216820700,3745852800,3.16666666666667,3.09666666666667,3.90766666666667,2341.10145224294,707.343603915856,90.1628413281168,116.323471208829,1362.32666666667,4971181600
"2023-01-01",295701600,589067000,116.308537843592,112.046254259094,116.138928307197,2.7,1193822000,3773822200,3.5,3.373,3.43633333333333,2410.32741620464,766.363549017137,93.0260208713256,111.510689701223,1274.57333333333,5004525700
"2023-04-01",297722600,595239600,117.421526544029,112.599401991538,116.995932058272,2.56666666666667,1193996800,3807120600,3.5,3.53433333333333,3.444,2549.69639312244,864.405247422515,91.4707134651381,108.52043851449,1314.97666666667,5046136700
"2023-07-01",300730400,603056600,118.45931708969,113.225158210349,118.203187275751,2.66666666666667,1203047400,3834439500,3.5,3.548,3.83,2567.41757891255,898.321286109186,93.8550896952851,106.870691643701,1311.41333333333,5041209200
"2023-10-01",303412300,613826200,119.050918832278,114.725156193829,119.220741641744,2.83333333333333,1225209900,3895061500,3.5,3.576,3.859,2467.77701416016,811.254333496094,94.1925014259662,106.163823768651,1321.68666666667,5204074000
"2024-01-01",305951200,632142200,119.202963144362,116.632100147058,119.646615094562,2.8,1255351100,3998677000,3.5,3.50633333333333,3.39066666666667,2612.76379994877,862.293772212795,93.1674124537063,105.246391239423,1328.66666666667,5326182700
"2024-04-01",307390700,638253400,120.057797215486,118.028321315012,120.117338352305,2.8,1230349500,4027931800,3.5,3.53166666666667,3.477,2709.72032470703,857.037000528971,91.3871638937314,,1371.11666666667,5408277500
"2024-07-01",310435200,633042300,120.627080874645,116.948196164979,120.624855097829,2.53333333333333,1242794300,4085827900,3.5,3.526,3.06033333333333,2692.00773768271,783.254998976185,90.4456244928782,,1383.16666666667,5429893400
"2024-10-01",311572000,647066600,120.77984184432,119.459942598646,121.094893242097,3.03333333333333,1280775600,4160483500,,3.207,2.949,2514.47606621414,713.087868612321,,,,
"2025-01-01",,,,,122.06539183144,2.8,,,,3.009,2.8255,2558.00810715248,732.744310050175,,,,
