"date","gdp_nom","gdp_defl","cpi","ur","m1","m2","m3","gov_10y","reer"
"2005-05-01",13076.9514722642,86.8010857288997,85.58,9.1,63262.734634274,141462.069077756,142808.594783533,3.353,104.86217554087
"2005-06-01",13366.4973749308,86.8279119236729,85.63,9.2,63689.9385382304,141250.863505677,142658.690042181,3.191,104.068145840139
"2005-07-01",13473.1745178459,87.1512501771878,85.99,9.5,64471.7554343113,142675.213773508,143935.376298068,3.349,104.460135186069
"2005-08-01",12884.9932640495,87.3445160260602,86.13,9.5,64616.8967229533,143399.622798006,144868.768907745,3.39,104.429982159459
"2005-09-01",13387.8322181046,87.6301208965754,86.26,9.5,65124.1399388748,145997.893977517,147522.819407594,3.233,104.027941804659
"2005-10-01",13327.4424065066,88.1779929451078,86.55,9.5,66539.9145643797,146047.286480637,147531.431718921,3.387,104.058094831269
"2005-11-01",13551.2784762152,88.5094371619243,86.74,9.5,66908.9507008757,146810.633573764,148319.788134448,3.582,104.329472070759
"2005-12-01",13410.6791172782,88.6243411708757,86.81,9.3,66862.5593595968,148728.248104236,150149.225342702,3.462,104.249063999799
"2006-01-01",13374.9129116739,88.2507036908274,86.51,9.2,66477.4011167619,148366.42579378,149582.750663582,3.451,104.158604919969
"2006-02-01",13436.5422388266,88.2187583996566,86.68,9.1,66477.6774253767,148567.427768401,150332.291854906,3.599,103.786717591778
"2006-03-01",13839.1448494995,88.938552900978,87.72,9.1,65985.2770869638,148114.02623417,149656.506424015,3.771,104.93253260296
"2006-04-01",13609.3381578354,88.9729503721962,88.22,9.1,66236.7924463079,145852.458241832,147966.705713555,4.031,104.99283865618
"2006-05-01",13874.3594855587,89.3089203059567,88.7,9.1,66895.394460619,149671.111090662,150956.902920756,4.07,105.565746161771
"2006-06-01",13884.6023566059,89.4126998139294,88.66,9.1,67433.1339946002,148720.993595409,149996.783772485,4.097,105.595899188381
"2006-07-01",14074.7254813069,89.731429567703,88.53,9.2,66422.67337077,147220.263359178,148313.75487072,4.144,105.435083046461
"2006-08-01",13726.1443575767,90.0325925584444,88.46,9.2,67106.3207289389,148702.600162944,149788.307964575,4.059,105.0531447094
"2006-09-01",13936.9301611164,90.6875704042485,88.82,9.6,67609.6209923669,148026.045147351,148961.729540774,3.931,105.535593135161
"2006-10-01",13865.2332595071,90.926591488911,88.84,9.7,66749.8578881541,149449.435369855,150518.16440192,3.975,105.354674975501
"2006-11-01",14103.6969624119,91.1479203265886,88.84,9.7,67787.4681518924,151039.408904735,151855.30468457,3.887,105.505440108551
"2006-12-01",14534.769778081,91.5332529266253,89,9.7,70035.0379676371,154020.344422213,154830.935977337,3.961,105.636103223861
"2007-01-01",14394.4215217866,91.5557413660546,88.74,9.7,66675.0521435819,151273.760756336,151804.572731008,4.179,105.344623966631
"2007-02-01",14304.9124446357,91.4691495952548,88.71,9.8,67826.806788206,152634.247640193,153748.502282475,4.189,105.08329773601
"2007-03-01",14558.2660335777,92.1811592306903,89.82,9.7,68401.4980397108,152319.266609631,153476.315500581,4.103,106.098449631882
"2007-04-01",14385.7665031581,92.288629772791,90.65,9.9,68153.8850726002,155371.85689125,157411.675948249,4.302,106.500489986682
"2007-05-01",14544.3611674196,92.1274511418285,90.81,9.8,68141.3110035621,156565.152319614,157186.488826343,4.441,106.369826871372
"2007-06-01",14671.1723294223,92.194484481076,90.78,9.6,68768.0237365017,158582.526108734,159143.300578642,4.745,106.038143578662
"2007-07-01",14643.417010958,92.4864567757572,90.56,9.7,69137.9960495223,159798.634825023,160280.508981898,4.728,105.987888534312
"2007-08-01",14443.2406189339,92.3871105860383,90.18,9.6,67861.1166954232,161504.326003234,162194.399463692,4.555,105.344623966631
"2007-09-01",14806.7423701081,92.8016815040466,90.57,9.4,69439.4726329812,162225.670837565,163015.072293537,4.503,105.756715330301
"2007-10-01",15042.6276952829,93.0697803156374,91.04,9.4,70129.5654876288,165136.724151455,166272.165367573,4.516,105.857225419001
"2007-11-01",14908.1334673851,93.2534583072418,91.33,9.3,68705.4153354302,164233.62588973,165287.174705713,4.361,106.018041560922
"2007-12-01",14780.338837332,93.3328454878056,91.44,9.2,69752.2198634137,165995.275902848,167228.727627789,4.468,105.756715330301
"2008-01-01",15006.8008990484,93.235138058296,91.31,9,69148.8272065323,167222.246963117,168013.583151232,4.309,105.877327436741
"2008-02-01",14995.9794570272,93.101334240904,91.32,8.9,67177.7628569175,167932.911078148,169009.688385577,4.266,105.374776993241
"2008-03-01",14845.1196439244,94.1224810723822,92.65,9,70592.7959027209,170331.285274557,171555.758393306,4.361,106.952785385833
"2008-04-01",15076.3116421721,93.8939502451911,92.94,9,69180.3942018337,171327.565666594,173339.004974048,4.52,107.033193456793
"2008-05-01",14846.3930079152,93.9961382532908,93.39,9.1,68049.0635597134,171662.558291426,177687.816322488,4.604,106.671357137473
"2008-06-01",14979.5953499127,94.311234679396,93.86,9.3,68764.8231144075,173058.014520764,180315.307402888,4.961,106.661306128603
"2008-07-01",15004.2977725652,93.8528779678107,93.39,9.2,69152.1620138036,175992.930354299,184507.935004906,4.953,106.007990552052
"2008-08-01",14809.2878038506,93.6009977166551,92.97,9.4,67701.3457375455,176582.419935076,186376.379337296,4.692,104.99283865618
"2008-09-01",14977.8144235842,94.4347868445473,93.44,9.4,68453.6477454883,178714.727149696,188276.214276044,4.661,105.274266904541
"2008-10-01",14892.5001649492,94.8020987455128,93.28,9.3,69041.8120860667,180047.779247778,189768.447862418,4.557,104.71141040782
"2008-11-01",14970.9837434779,94.5957130640826,92.63,9.3,69638.062201316,181387.352783916,191083.46372965,4.35,104.450084177199
"2008-12-01",14697.7160915729,94.5686645659311,92.21,9.8,69802.0999907841,180862.208914324,189429.175193009,4.004,105.495389099681
"2009-01-01",14372.8300792824,94.0953332662544,91.41,10,70466.0560145021,183430.759617159,191521.976784268,4.315,105.294368922281
"2009-02-01",14385.8833762508,94.2320563827427,91.38,10.2,70820.5029865675,183827.686601415,192055.982012881,4.517,104.69130839008
"2009-03-01",14572.1865444668,94.9674132137245,92.1,10.6,69208.5878257256,182407.487920293,190982.695975091,4.676,105.947684498832
"2009-04-01",14626.5634714064,95.1591742470956,92.43,10.8,70391.9502252011,182993.131129374,192404.105518266,4.526,105.505440108551
"2009-05-01",14525.0077871988,94.9138934632668,92.22,11,70843.0686290374,182135.18246627,191023.824386103,4.291,105.284317913411
"2009-06-01",14519.9287413948,95.1447436772036,92.38,11.3,70557.8831938316,181834.633569959,191320.065910513,4.501,105.354674975501
"2009-07-01",14695.8669294074,94.9355111090359,92.03,11.6,70897.7764573578,179942.312774957,189809.29573481,4.251,105.13355278036
"2009-08-01",14550.1035803393,94.9638578226943,91.84,11.8,71756.029064973,178755.504139422,189092.893485376,3.949,104.470186194939
"2009-09-01",14766.7294902533,95.1101339437624,91.77,11.9,72121.0685541544,178558.91450475,189020.099251176,3.935,105.09334874488
"2009-10-01",14737.9120236836,95.4116817733895,91.78,11.9,71728.1653953077,173931.87703951,185493.865104589,3.85,105.0531447094
"2009-11-01",14769.2020449059,95.7874473528564,91.92,11.8,72362.2680413718,172728.489332804,184808.413124813,3.804,105.06319571827
"2009-12-01",14894.2859314105,96.1147954640395,92.08,11.9,71731.618892717,173519.720492328,185445.717026164,3.907,104.67120637234
"2010-01-01",14910.6015239559,95.6367562811667,91.5,11.8,72422.7033564983,173272.117865715,185925.67163754,4.171,103.937482724828
"2010-02-01",14820.8319820493,95.4795005313727,91.55,12.1,73475.0804423365,173576.244326991,186383.397074331,4.564,103.143453024097
"2010-03-01",15039.2664939948,96.0294078747153,92.67,12.2,72957.7727102209,172908.7871263,185712.661829829,4.309,103.575646405508
"2010-04-01",14898.3815793431,95.5177807567451,93.06,12.5,72614.6774418102,172513.544352659,185261.222763131,4.777,103.103248988617
"2010-05-01",14890.6392014749,95.1649286133632,93.23,12.7,74419.5358014841,171187.798083076,177607.527619879,5.021,102.379576349976
"2010-06-01",14943.879219182,95.2330943294472,93.43,12.9,73589.5061477574,169697.481620299,177032.137010639,5.544,102.098148101616
"2010-07-01",15078.8065815693,95.8501391013766,93.79,12.9,73533.9098494988,168419.07436667,174570.471018486,5.493,102.892177802347
"2010-08-01",15065.7666128375,95.9128232783714,93.66,12.9,73912.4363789947,168452.927059371,173583.750794961,5.306,102.379576349976
