"date","pce_nom","gdp_nom","pce_defl","gdp_defl","cpi","ur","m1","m2","m4","m4_ex","policy","sonia_1d","gov_10y","gov_20y","ukx","asx","reer","rrppi","xr_usd","hfwh"
"1779-04-01",,,,,,,,,,,,,,4.80825702523241,,2.39755872379986,,,,
"1779-07-01",,,,,,,,,,,,,,4.93531154793206,,2.30071541205821,,,,
"1779-10-01",,,,,,,,,,,,,,4.86498948541151,,2.32771697317669,,,,
"1780-01-01",,,,,,,,,,,,,,4.94139468923175,,2.38520774316166,,,,
"1780-04-01",,,,,,,,,,,,,,4.85332770743671,,2.38927208264829,,,,
"1780-07-01",,,,,,,,,,,,,,4.86513557559048,,2.41388830262634,,,,
"1780-10-01",,,,,,,,,,,,,,4.9317346774262,,2.37762275389091,,,,
"1781-01-01",,,,,,,,,,,,,,5.13200600645258,,2.29637942197185,,,,
"1781-04-01",,,,,,,,,,,,,,5.09921651310206,,2.33298807390307,,,,
"1781-07-01",,,,,,,,,,,,,,5.00204894204591,,2.2708922898806,,,,
"1781-10-01",,,,,,,,,,,,,,5.26044133864385,,2.32053560695686,,,,
"1782-01-01",,,,,,,,,,,,,,5.43055524185305,,2.22245189193584,,,,
"1782-04-01",,,,,,,,,,,,,,5.02445857405864,,2.2929784532569,,,,
"1782-07-01",,,,,,,,,,,,,,5.22546791767109,,2.23442296585399,,,,
"1782-10-01",,,,,,,,,,,,,,4.9359244020603,,2.33310923312554,,,,
"1783-01-01",,,,,,,,,,,,,,4.41177464447181,,2.55383800876186,,,,
"1783-04-01",,,,,,,,,,,,,,4.46128595507568,,2.53039462384283,,,,
"1783-07-01",,,,,,,,,,,,,,4.81559371952047,,2.45934930959248,,,,
"1783-10-01",,,,,,,,,,,,,,5.17703769637139,,2.29041022980328,,,,
"1784-01-01",,,,,,,,,,,,,,5.25627205607814,,2.25201938993399,,,,
"1784-04-01",,,,,,,,,,,,,,5.13577546929105,,2.23818001541866,,,,
"1784-07-01",,,,,,,,,,,,,,4.8121171940292,,2.22778077332315,,,,
"1784-10-01",,,,,,,,,,,,,,5.11131089774348,,2.23018364369476,,,,
"1785-01-01",,,,,,,,,,,,,,5.40182867045169,,2.2780667677978,,,,
"1785-04-01",,,,,,,,,,,,,,4.9206111091405,,2.31416148926274,,,,
"1785-07-01",,,,,,,,,,,,,,5.09270390488841,,2.39810029831853,,,,
"1785-10-01",,,,,,,,,,,,,,4.35436869831672,,2.69154201157511,,,,
"1786-01-01",,,,,,,,,,,,,,4.28850799304842,,2.79489246455125,,,,
"1786-04-01",,,,,,,,,,,,,,4.12246617444976,,2.80744093438308,,,,
"1786-07-01",,,,,,,,,,,,,,3.89637250508386,,2.97821808981715,,,,
"1786-10-01",,,,,,,,,,,,,,3.99179554476885,,2.92939579181573,,,,
"1787-01-01",,,,,,,,,,,,,,4.00056897233816,,2.95088071559744,,,,
"1787-04-01",,,,,,,,,,,,,,3.95124359339693,,2.99254191427715,,,,
"1787-07-01",,,,,,,,,,,,,,4.17932259335011,,2.90544647530383,,,,
"1787-10-01",,,,,,,,,,,,,,3.91772342762745,,3.05488474918661,,,,
"1788-01-01",,,,,,,,,,,,,,3.9757210153301,,3.08336142978101,,,,
"1788-04-01",,,,,,,,,,,,,,3.98276978588862,,3.15311473709501,,,,
"1788-07-01",,,,,,,,,,,,,,4.03364382861112,,3.10843675998646,,,,
"1788-10-01",,,,,,,,,,,,,,4.02730330279938,,3.08719126526169,,,,
"1789-01-01",,,,,,,,,,,,,,4.09188092114921,,3.08573882038905,,,,
"1789-04-01",,,,,,,,,,,,,,3.94355866752894,,3.1768252629059,,,,
"1789-07-01",,,,,,,,,,,,,,3.77576441510614,,3.30665180772353,,,,
"1789-10-01",,,,,,,,,,,,,,3.81777348388989,,3.26971860171659,,,,
"1790-01-01",,,,,,,,,,,,,,3.82007847103032,,3.27024278785334,,,,
"1790-04-01",,,,,,,,,,,,,,3.94306248878962,,3.07959869138558,,,,
"1790-07-01",,,,,,,,,,,,,,3.9678751668302,,3.10116499554452,,,,
"1790-10-01",,,,,,,,,,,,,,3.83930950593169,,3.15781543963916,,,,
"1791-01-01",,,,,,,,,,,,,,3.79095238735632,,3.18986118231593,,,,
"1791-04-01",,,,,,,,,,,,,,4.07721369234348,,3.15570103153674,,,,
"1791-07-01",,,,,,,,,,,,,,3.45044326510026,,3.49160874341201,,,,
"1791-10-01",,,,,,,,,,,,,,3.38585595389785,,3.53597231021836,,,,
"1792-01-01",,,,,,,,,,,,,,3.14753199222073,,3.85601929448644,,,,
"1792-04-01",,,,,,,,,,,,,,3.22583360059454,,3.7924423806372,,,,
"1792-07-01",,,,,,,,,,,,,,3.29497926508002,,3.764785751567,,,,
"1792-10-01",,,,,,,,,,,,,,3.64417080451038,,3.43868613509165,,,,
"1793-01-01",,,,,,,,,,,,,,3.99250926899556,,3.33610365177396,,,,
"1793-04-01",,,,,,,,,,,,,,3.87935317344603,,3.49243531690103,,,,
"1793-07-01",,,,,,,,,,,,,,3.93957691010026,,3.5052633065146,,,,
"1793-10-01",,,,,,,,,,,,,,4.03400664222603,,3.43609055218957,,,,
"1794-01-01",,,,,,,,,,,,,,4.47812463920201,,3.32745195452309,,,,
"1794-04-01",,,,,,,,,,,,,,4.29000616249254,,3.40665648931068,,,,
"1794-07-01",,,,,,,,,,,,,,4.5241561505228,,3.3295235461781,,,,
"1794-10-01",,,,,,,,,,,,,,4.47313287057403,,3.25462531716953,,,,
"1795-01-01",,,,,,,,,,,,,,4.80333511103997,,3.11285849695307,,,,
"1795-04-01",,,,,,,,,,,,,,4.49858582052583,,3.29771130683811,,,,
"1795-07-01",,,,,,,,,,,,,,4.43097991934852,,3.38190558221902,,,,
"1795-10-01",,,,,,,,,,,,,,4.34842132045604,,3.45500988472284,,,,
"1796-01-01",,,,,,,,,,,,,,4.38765618647784,,3.57320261029494,,,,
"1796-04-01",,,,,,,,,,,,,,4.62271757492023,,3.29477915279711,,,,
"1796-07-01",,,,,,,,,,,,,,4.93413126174236,,2.98635266736097,,,,
"1796-10-01",,,,,,,,,,,,,,5.33078280269111,,2.91786032442081,,,,
"1797-01-01",,,,,,,,,,,,,,5.14076127938226,,2.72632456974405,,,,
"1797-04-01",,,,,,,,,,,,,,6.00039216582675,,2.5216781442695,,,,
"1797-07-01",,,,,,,,,,,,,,5.8163023489272,,2.67006311696204,,,,
"1797-10-01",,,,,,,,,,,,,,6.08070353397644,,2.4983970268371,,,,
"1798-01-01",,,,,,,,,,,,,,6.10976259546504,,2.4861375413373,,,,
"1798-04-01",,,,,,,,,,,,,,6.11912474515357,,2.46159440453553,,,,
"1798-07-01",,,,,,,,,,,,,,5.98019801980198,,2.56629152119567,,,,
"1798-10-01",,,,,,,,,,,,,,5.51263833901577,,2.77006329074903,,,,
"1799-01-01",,,,,,,,,,,,,,5.61226368543927,,2.79672956309042,,,,
"1799-04-01",,,,,,,,,,,,,,5.2036777036777,,2.9486122507299,,,,
"1799-07-01",,,,,,,,,,,,,,4.72833189260338,,3.37638474318996,,,,
"1799-10-01",,,,,,,,,,,,,,4.81130139249797,,3.27352220690426,,,,
"1800-01-01",,,,,,,,,,,,,,4.81838238585151,,3.34752956308088,,,,
"1800-04-01",,,,,,,,,,,,,,4.68495348686666,,3.42948723817679,,,,
"1800-07-01",,,,,,,,,,,,,,4.57452560114157,,3.4976285513602,,,,
"1800-10-01",,,,,,,,,,,,,,4.73388785704793,,3.4200157324538,,,,
"1801-01-01",,,,,,,,,,,,,,5.25292886088832,,3.19599717327435,,,,
"1801-04-01",,,,,,,,,,,,,,4.88480649742701,,3.40698092687424,,,,
"1801-07-01",,,,,,,,,,,,,,5.06442193095965,,3.3701521936664,,,,
"1801-10-01",,,,,,,,,,,,,,4.40127701587266,,3.76190132898712,,,,
"1802-01-01",,,,,,,,,,,,,,4.31977871456925,,3.7745183558142,,,,
"1802-04-01",,,,,,,,,,,,,,3.94767382900722,,3.81928079753173,,,,
"1802-07-01",,,,,,,,,,,,,,4.3221585120216,,3.65729208081807,,,,
"1802-10-01",,,,,,,,,,,,,,4.31227150201994,,3.63003599719486,,,,
"1803-01-01",,,,,,,,,,,,,,4.42886115544004,,3.66092131855691,,,,
"1803-04-01",,,,,,,,,,,,,,4.73781393009189,,3.17017497697772,,,,
"1803-07-01",,,,,,,,,,,,,,5.67080219031637,,2.81168444079471,,,,
"1803-10-01",,,,,,,,,,,,,,5.48140144388688,,2.90315472126002,,,,
"1804-01-01",,,,,,,,,,,,,,5.36106460035759,,3.03480023743882,,,,
"1804-04-01",,,,,,,,,,,,,,5.32197561738043,,3.02150681365608,,,,
"1804-07-01",,,,,,,,,,,,,,5.2068677853795,,3.15700366144213,,,,
"1804-10-01",,,,,,,,,,,,,,5.12273971341343,,3.24704545830025,,,,
"1805-01-01",,,,,,,,,,,,,,5.08391230085645,,3.39414524240795,,,,
"1805-04-01",,,,,,,,,,,,,,5.08183398797107,,3.32705122070734,,,,
"1805-07-01",,,,,,,,,,,,,,5.12462278663689,,3.42305411767257,,,,
"1805-10-01",,,,,,,,,,,,,,4.98685901271965,,3.58529386392377,,,,
"1806-01-01",,,,,,,,,,,,,,4.96234114614879,,3.61983990695868,,,,
"1806-04-01",,,,,,,,,,,,,,4.87355723342618,,3.70400919138049,,,,
"1806-07-01",,,,,,,,,,,,,,4.73711567230282,,3.78371185870455,,,,
"1806-10-01",,,,,,,,,,,,,,4.97673147409762,,3.67401984723696,,,,
"1807-01-01",,,,,,,,,,,,,,4.82576758631822,,3.80234411863757,,,,
"1807-04-01",,,,,,,,,,,,,,4.71517623395,,3.91829729547977,,,,
"1807-07-01",,,,,,,,,,,,,,4.80652872381442,,3.79018109419533,,,,
"1807-10-01",,,,,,,,,,,,,,4.71557895208594,,3.74781752601839,,,,
"1808-01-01",,,,,,,,,,,,,,4.68774966097892,,3.74403627270959,,,,
"1808-04-01",,,,,,,,,,,,,,4.40251975083322,,3.898883481539,,,,
"1808-07-01",,,,,,,,,,,,,,4.50665229797415,,3.92749500157247,,,,
"1808-10-01",,,,,,,,,,,,,,4.49167635424247,,3.89615051823595,,,,
"1809-01-01",,,,,,,,,,,,,,4.46116037429691,,3.99915430989785,,,,
"1809-04-01",,,,,,,,,,,,,,4.38792644301257,,4.11188550322689,,,,
"1809-07-01",,,,,,,,,,,,,,4.40099116569705,,4.19685895748621,,,,
"1809-10-01",,,,,,,,,,,,,,4.28604231170853,,4.38350870196023,,,,
"1810-01-01",,,,,,,,,,,,,,4.39847692226991,,4.27088662140552,,,,
"1810-04-01",,,,,,,,,,,,,,4.25049287479105,,4.21113023599739,,,,
"1810-07-01",,,,,,,,,,,,,,4.48493536280233,,4.09094907193509,,,,
"1810-10-01",,,,,,,,,,,,,,4.50023653229417,,4.00986760875289,,,,
"1811-01-01",,,,,,,,,,,,,,4.58036493187588,,3.91034017254925,,,,
"1811-04-01",,,,,,,,,,,,,,4.66642705363436,,3.77983781044401,,,,
"1811-07-01",,,,,,,,,,,,,,4.740821372511,,3.48453798150306,,,,
"1811-10-01",,,,,,,,,,,,,,4.70906049024574,,3.44412853122693,,,,
"1812-01-01",,,,,,,,,,,,,,4.82929970585668,,3.45500799860897,,,,
"1812-04-01",,,,,,,,,,,,,,4.92127093115921,,3.42392380608887,,,,
"1812-07-01",,,,,,,,,,,,,,5.21916142749008,,3.26228600498436,,,,
"1812-10-01",,,,,,,,,,,,,,5.0818564247422,,3.15815396004203,,,,
"1813-01-01",,,,,,,,,,,,,,5.09208067671917,,3.13173239639994,,,,
"1813-04-01",,,,,,,,,,,,,,5.11827465215199,,3.17835868518009,,,,
"1813-07-01",,,,,,,,,,,,,,4.92903413428284,,3.12862397714793,,,,
"1813-10-01",,,,,,,,,,,,,,5.05055563504555,,3.13794923490396,,,,
"1814-01-01",,,,,,,,,,,,,,4.50767908365569,,3.28404493974843,,,,
"1814-04-01",,,,,,,,,,,,,,4.44225290379136,,3.38506856543874,,,,
"1814-07-01",,,,,,,,,,,,,,4.5521229472005,,3.30269545526048,,,,
"1814-10-01",,,,,,,,,,,,,,4.58385908320813,,3.22343076433423,,,,
"1815-01-01",,,,,,,,,,,,,,4.81433346857223,,3.21721392583021,,,,
"1815-04-01",,,,,,,,,,,,,,5.12967282650494,,3.11152767126188,,,,
"1815-07-01",,,,,,,,,,,,,,5.28649750357418,,2.97631143379945,,,,
"1815-10-01",,,,,,,,,,,,,,4.91132790237688,,2.94833566053136,,,,
"1816-01-01",,,,,,,,,,,,,,4.9020680599628,,2.92813093539329,,,,
"1816-04-01",,,,,,,,,,,,,,4.71604687975172,,2.82555310007697,,,,
"1816-07-01",,,,,,,,,,,,,,4.82712234409915,,2.67013213747648,,,,
"1816-10-01",,,,,,,,,,,,,,4.79076479076479,,2.60485533318427,,,,
"1817-01-01",,,,,,,,,,,,,,4.45519376372915,,2.64371057383439,,,,
"1817-04-01",,,,,,,,,,,,,,4.12384748275517,,2.81311942306893,,,,
"1817-07-01",,,,,,,,,,,,,,3.78656431948521,,3.06334717285572,,,,
"1817-10-01",,,,,,,,,,,,,,3.61276114598239,,3.33067122852857,,,,
"1818-01-01",,,,,,,,,,,,,,3.791431396799,,3.55292320504728,,,,
"1818-04-01",,,,,,,,,,,,,,3.78950720484038,,3.61353738046147,,,,
"1818-07-01",,,,,,,,,,,,,,3.98588323406589,,3.58400739756738,,,,
"1818-10-01",,,,,,,,,,,,,,3.82985980674296,,3.64306736335557,,,,
"1819-01-01",,,,,,,,,,,,,,3.98892899154323,,3.67415155587566,,,,
"1819-04-01",,,,,,,,,,,,,,4.04609903479723,,3.64462157298157,,,,
"1819-07-01",,,,,,,,,,,,,,4.2360602674186,,3.54981478579527,,,,
"1819-10-01",,,,,,,,,,,,,,4.47503978032094,,3.44879116010494,,,,
"1820-01-01",,,,,,,,,,,,,,4.39567116023412,,3.37263488843071,,,,
"1820-04-01",,,,,,,,,,,,,,4.30624164254186,,3.41770696758485,,,,
"1820-07-01",,,,,,,,,,,,,,4.4486413912675,,3.43014064459288,,,,
"1820-10-01",,,,,,,,,,,,,,4.35100365151844,,3.45500799860897,,,,
"1821-01-01",,,,,,,,,,,,,,4.16016508548623,,3.48764640075507,,,,
"1821-04-01",,,,,,,,,,,,,,3.98968126574158,,3.56069425317731,,,,
"1821-07-01",,,,,,,,,,,,,,3.9696562577137,,3.59954949382743,,,,
"1821-10-01",,,,,,,,,,,,,,3.87514354316734,,3.62597105746951,,,,
"1822-01-01",,,,,,,,,,,,,,3.84333337446324,,3.70523574839576,,,,
"1822-04-01",,,,,,,,,,,,,,3.79158950522364,,3.84511461473621,,,,
"1822-07-01",,,,,,,,,,,,,,3.71721457358341,,3.88707827463834,,,,
"1822-10-01",,,,,,,,,,,,,,3.7024973835775,,3.98343927145065,,,,
"1823-01-01",,,,,,,,,,,,,,4.07228262984804,,3.9383671922965,,,,
"1823-04-01",,,,,,,,,,,,,,3.80377229409835,,3.95390928855655,,,,
"1823-07-01",,,,,,,,,,,,,,3.64245098067221,,4.11399288003506,,,,
"1823-10-01",,,,,,,,,,,,,,3.60245066730359,,4.29583540627763,,,,
"1824-01-01",,,,,,,,,,,,,,3.25796842784097,,4.64086994325073,,,,
"1824-04-01",,,,,,,,,,,,,,3.18239465328434,,4.90819399892358,,,,
"1824-07-01",,,,,,,,,,,,,,3.22670245522369,,5.02786814012596,,,,
"1824-10-01",,,,,,,,,,,,,,3.17791045273951,,4.95482028770373,,,,
"1825-01-01",,,,,,,,,,,,,,3.22235181420354,,4.6315446854947,,,,
"1825-04-01",,,,,,,,,,,,,,3.34050603660392,,4.61711851174612,,,,
"1825-07-01",,,,,,,,,,,,,,3.38803468171149,,4.60773730244355,,,,
"1825-10-01",,,,,,,,,,,,,,3.59778221630037,,4.45920148848626,,,,
"1826-01-01",,,,,,,,,,,,,,3.81793668268367,,4.14805804661783,,,,
"1826-04-01",,,,,,,,,,,,,,3.86037243321894,,3.9291631628913,,,,
"1826-07-01",,,,,,,,,,,,,,3.83096622498158,,3.86349469777334,,,,
"1826-10-01",,,,,,,,,,,,,,3.72077727315265,,3.99795869777678,,,,
"1827-01-01",,,,,,,,,,,,,,3.703590464652,,4.01515758149815,,,,
"1827-04-01",,,,,,,,,,,,,,3.60743954690945,,4.04642827917337,,,,
"1827-07-01",,,,,,,,,,,,,,3.47107805434644,,4.07144483731355,,,,
"1827-10-01",,,,,,,,,,,,,,3.55704275286037,,4.12147795359389,,,,
"1828-01-01",,,,,,,,,,,,,,3.5839387850943,,4.07613544196483,,,,
"1828-04-01",,,,,,,,,,,,,,3.49949403966069,,4.13867683731526,,,,
"1828-07-01",,,,,,,,,,,,,,3.45541998742305,,4.12773209312894,,,,
"1828-10-01",,,,,,,,,,,,,,3.50359310683297,,4.14024037219903,,,,
"1829-01-01",,,,,,,,,,,,,,3.45900779406819,,4.07144483731354,,,,
"1829-04-01",,,,,,,,,,,,,,3.44361175497292,,4.03548353498704,,,,
"1829-07-01",,,,,,,,,,,,,,3.3972530050678,,4.0730083721973,,,,
"1829-10-01",,,,,,,,,,,,,,3.25871065457847,,4.19652762801442,,,,
"1830-01-01",,,,,,,,,,,,,,3.26890087912363,,4.14649451173407,,,,
"1830-04-01",,,,,,,,,,,,,,3.28687044186619,,4.3012844652264,,,,
"1830-07-01",,,,,,,,,,,,,,3.34882879176103,,4.32161041871529,,,,
"1830-10-01",,,,,,,,,,,,,,3.67260366043018,,4.08238958149987,,,,
"1831-01-01",,,,,,,,,,,,,,3.80866891057037,,3.91509134893744,,,,
"1831-04-01",,,,,,,,,,,,,,3.72222495484052,,3.86974883730838,,,,
"1831-07-01",,,,,,,,,,,,,,3.67869567669262,,3.81815218614427,,,,
"1831-10-01",,,,,,,,,,,,,,3.65195032538827,,3.81502511637674,,,,
"1832-01-01",,,,,,,,,,,,,,3.64624038380375,,3.88225711637846,,,,
"1832-04-01",,,,,,,,,,,,,,3.57985597191159,,3.95887032568275,,,,
"1832-07-01",,,,,,,,,,,,,,3.59769991094963,,3.99483162800925,,,,
"1832-10-01",,,,,,,,,,,,,,3.61464037429221,,4.04173767452208,,,,
"1833-01-01",,,,,,,,,,,,,,3.45498260552977,,4.07613544196482,,,,
"1833-04-01",,,,,,,,,,,,,,3.42420958892489,,4.24656074429476,,,,
"1833-07-01",,,,,,,,,,,,,,3.40851324768288,,4.34975404662299,,,,
"1833-10-01",,,,,,,,,,,,,,3.45055961184148,,4.35757172104179,,,,
"1834-01-01",,,,,,,,,,,,,,3.34083292912853,,4.39509655825206,,,,
"1834-04-01",,,,,,,,,,,,,,3.30287625409301,,4.4294943256948,,,,
"1834-07-01",,,,,,,,,,,,,,3.33866445760428,,4.47640037220763,,,,
"1834-10-01",,,,,,,,,,,,,,3.32144433061136,,4.47483683732387,,,,
"1835-01-01",,,,,,,,,,,,,,3.28866022022521,,4.49985339546404,,,,
"1835-04-01",,,,,,,,,,,,,,3.31865030337347,,4.54363237220935,,,,
"1835-07-01",,,,,,,,,,,,,,3.33892765737823,,4.62493618616492,,,,
"1835-10-01",,,,,,,,,,,,,,3.32662244610806,,4.77503553500597,,,,
"1836-01-01",,,,,,,,,,,,,,3.29625211570105,,5.06116241873423,,,,
"1836-04-01",,,,,,,,,,,,,,3.30825621332793,,5.3066373954847,,,,
"1836-07-01",,,,,,,,,,,,,,3.33634713536994,,5.31289153501974,,,,
"1836-10-01",,,,,,,,,,,,,,3.44001830986222,,5.30351032571718,,,,
"1837-01-01",,,,,,,,,,,,,,3.35258046823688,,5.30351032571718,,,,
"1837-04-01",,,,,,,,,,,,,,3.33723088839285,,5.33321748850864,,,,
"1837-07-01",,,,,,,,,,,,,,3.28682416443438,,5.52553227921123,,,,
"1837-10-01",,,,,,,,,,,,,,3.27323033656614,,5.6068360931668,,,,
"1838-01-01",,,,,,,,,,,,,,3.25529434331242,,6.00397395364208,,,,
"1838-04-01",,,,,,,,,,,,,,3.22150776641618,,6.16032744201818,,,,
"1838-07-01",,,,,,,,,,,,,,3.21101011770739,,6.20254288387973,,,,
"1838-10-01",,,,,,,,,,,,,,3.23674165973883,,6.32137153504556,,,,
"1839-01-01",,,,,,,,,,,,,,3.25492559892065,,6.40267534900113,,,,
"1839-04-01",,,,,,,,,,,,,,3.25634352639254,,6.38078586062848,,,,
"1839-07-01",,,,,,,,,,,,,,3.31454534524719,,6.37922232574471,,,,
"1839-10-01",,,,,,,,,,,,,,3.34016924251787,,6.27759255830025,,,,
"1840-01-01",,,,,,,,,,,,,,3.32068104446041,,6.50899572109687,,,,
"1840-04-01",,,,,,,,,,,,,,3.30189211367606,,6.94991255831746,,,,
"1840-07-01",,,,,,,,,,,,,,3.38160767861319,,6.95929376762003,,,,
"1840-10-01",,,,,,,,,,,,,,3.40835577613842,,6.75290716296359,,,,
"1841-01-01",,,,,,,,,,,,,,3.39213616170402,,6.80919441877898,,,,
"1841-04-01",,,,,,,,,,,,,,3.36677134723286,,6.84828279087301,,,,
"1841-07-01",,,,,,,,,,,,,,3.36981376939649,,6.66847627924049,,,,
"1841-10-01",,,,,,,,,,,,,,3.40721274251562,,6.64189618621656,,,,
"1842-01-01",,,,,,,,,,,,,,3.39006640916923,,6.84671925598924,,,,
"1842-04-01",,,,,,,,,,,,,,3.28155917705755,,6.98900093041149,,,,
"1842-07-01",,,,,,,,,,,,,,3.27081842079337,,6.8764264187807,,,,
"1842-10-01",,,,,,,,,,,,,,3.21022408771897,,6.94365841878242,,,,
"1843-01-01",,,,,,,,,,,,,,3.14617635446497,,7.22196762809187,,,,
"1843-04-01",,,,,,,,,,,,,,3.16614825033208,,7.38770232577053,,,,
"1843-07-01",,,,,,,,,,,,,,3.1963885558167,,7.48620502344747,,,,
"1843-10-01",,,,,,,,,,,,,,3.14565706268236,,7.90054176764412,,,,
"1844-01-01",,,,,,,,,,,,,,3.07982616413987,,8.37741990719121,,,,
"1844-04-01",,,,,,,,,,,,,,3.04391840431103,,8.66041972115195,,,,
"1844-07-01",,,,,,,,,,,,,,3.03491526357752,,8.92465711650755,,,,
"1844-10-01",,,,,,,,,,,,,,3.00973430934248,,9.04504930255715,,,,
"1845-01-01",,,,,,,,,,,,,,3.01856825582094,,10.0050597211864,,,,
"1845-04-01",,,,,,,,,,,,,,3.04663772386227,,10.8790757212088,,,,
"1845-07-01",,,,,,,,,,,,,,3.055228475174,,11.4591471630841,,,,
"1845-10-01",,,,,,,,,,,,,,3.16755382135404,,10.982269023537,,,,
"1846-01-01",,,,,,,,,,,,,,3.14904337444641,,11.2089815816823,,,,
"1846-04-01",,,,,,,,,,,,,,3.15689369950191,,11.1386225119131,,,,
"1846-07-01",,,,,,,,,,,,,,3.14771868718249,,11.4700919072704,,,,
"1846-10-01",,,,,,,,,,,,,,3.19906284679453,,11.3700256747097,,,,
"1847-01-01",,,,,,,,,,,,,,3.33742324659008,,11.1558213956344,,,,
"1847-04-01",,,,,,,,,,,,,,3.44162564909691,,10.7758824188805,,,,
"1847-07-01",,,,,,,,,,,,,,3.45280951257438,,10.5132085584087,,,,
"1847-10-01",,,,,,,,,,,,,,3.61775424081225,,9.58915944210596,,,,
"1848-01-01",,,,,,,,,,,,,,3.50062683915557,,9.44218716303242,,,,
"1848-04-01",,,,,,,,,,,,,,3.61215839632424,,8.98250790720671,,,,
"1848-07-01",,,,,,,,,,,,,,3.49936350146499,,9.07006586069732,,,,
"1848-10-01",,,,,,,,,,,,,,3.47205450788248,,8.84178976766822,,,,
"1849-01-01",,,,,,,,,,,,,,3.26875167247128,,10.119197767701,,,,
"1849-04-01",,,,,,,,,,,,,,3.30138603476136,,9.89092167467182,,,,
"1849-07-01",,,,,,,,,,,,,,3.25019721114768,,9.76427534908717,,,,
"1849-10-01",,,,,,,,,,,,,,3.19280568803123,,9.12322604674519,,,,
"1850-01-01",,,,,,,,,,,,,,3.151,,9.2389276281435,,,,
"1850-04-01",,,,,,,,,,,,,,3.14533333333333,,8.97312669790414,,,,
"1850-07-01",,,,,,,,,,,,,,3.12066666666667,,9.48440260489397,,,,
"1850-10-01",,,,,,,,,,,,,,3.12233333333333,,10.4365953491044,,,,
"1851-01-01",,,,,,,,,,,,,,3.12433333333333,,11.5107438142481,,,,
"1851-04-01",,,,,,,,,,,,,,3.10633333333333,,11.596738232855,,,,
"1851-07-01",,,,,,,,,,,,,,3.12733333333333,,10.9541253956293,,,,
"1851-10-01",,,,,,,,,,,,,,3.09,,11.4403847444789,,,,
"1852-01-01",,,,,,,,,,,,,,3.09466666666667,,11.871920372397,,,,
"1852-04-01",,,,,,,,,,,,,,3.02033333333333,,12.8929086514929,,,,
"1852-07-01",,,,,,,,,,,,,,3.00966666666667,,13.5683557212776,,,,
"1852-10-01",,,,,,,,,,,,,,3,,14.4705153492077,,,,
"1853-01-01",,,,,,,,,,,,,,3.02566666666667,,14.7785317213086,,,,
"1853-04-01",,,,,,,,,,,,,,3.03166666666667,,14.8082388841,,,,
"1853-07-01",,,,,,,,,,,,,,3.12466666666667,,14.2438027910623,,,,
"1853-10-01",,,,,,,,,,,,,,3.22433333333333,,13.6074440933717,,,,
"1854-01-01",,,,,,,,,,,,,,3.37233333333333,,13.4323281863904,,,,
"1854-04-01",,,,,,,,,,,,,,3.352,,13.5167590701135,,,,
"1854-07-01",,,,,,,,,,,,,,3.21266666666667,,14.1640625119905,,,,
"1854-10-01",,,,,,,,,,,,,,3.26266666666667,,14.0467973957085,,,,
"1855-01-01",,,,,,3.88453075036009,,,,,,,,3.29033333333333,,14.5643274422333,,,,
"1855-04-01",,,,,,3.94948042515758,,,,,,,,3.34666666666667,,14.7144267910744,,,,
"1855-07-01",,,,,,3.777661140217,,,,,,,,3.34733333333333,,14.8144930236351,,,,
"1855-10-01",,,,,,3.3083276842653,,,,,,,,3.417,,14.5096037213017,,,,
"1856-01-01",,,,,,3.4597897688515,,,,,,,,3.29933333333333,,15.2257026980642,,,,
"1856-04-01",,,,,,3.37127600253725,,,,,,,,3.212,,16.0590667911088,,,,
"1856-07-01",,,,,,3.54851587844185,,,,,,,,3.18466666666667,,16.4796576748405,,,,
"1856-10-01",,,,,,3.70041835016938,,,,,,,,3.22533333333333,,16.4515140469328,,,,
"1857-01-01",,,,,,3.66018817805812,,,,,,,,3.231,,16.7001160934508,,,,
"1857-04-01",,,,,,3.88151351850993,,,,,,,,3.24033333333333,,16.8126906050816,,,,
"1857-07-01",,,,,,3.6753301466452,,,,,,,,3.34233333333333,,16.5984863260064,,,,
"1857-10-01",,,,,,4.58296815678672,,,,,,,,3.32433333333333,,16.0434314422712,,,,
"1858-01-01",,,,,,5.60329055838053,,,,,,,,3.125,,17.1488506050902,,,,
"1858-04-01",,,,,,6.13499791881587,,,,,,,,3.117,,16.9455910702013,,,,
"1858-07-01",,,,,,5.52920807799986,,,,,,,,3.118,,17.2520439074184,,,,
"1858-10-01",,,,,,3.65250344480373,,,,,,,,3.09433333333333,,17.7242314423142,,,,
"1859-01-01",,,,,,3.16421352503481,,,,,,,,3.15033333333333,,17.9493804655758,,,,
"1859-04-01",,,,,,2.97669001283222,,,,,,,,3.31733333333333,,17.2239002795107,,,,
"1859-07-01",,,,,,3.30959639176863,,,,,,,,3.16366666666667,,18.0572643725553,,,,
"1859-10-01",,,,,,3.62950007036433,,,,,,,,3.15033333333333,,18.6732971167571,,,,
"1860-01-01",,,,,,3.14501929518473,,,,,,,,3.192,,19.0891973958375,,,,
"1860-04-01",,,,,,2.80846361286615,,,,,,,,3.20133333333333,,19.3268546981692,,,,
"1860-07-01",,,,,,2.92049204266646,,,,,,,,3.23366666666667,,19.5488766516633,,,,
"1860-10-01",,,,,,2.88602504928265,,,,,,,,3.252,,19.9663404656275,,,,
"1861-01-01",,,,,,3.14800742034032,,,,,,,,3.29466666666667,,19.7693350702736,,,,
