"date","pce_nom","gdp_nom","pce_defl","gdp_defl","cpi","ur","m1","bm","policy","cr_1d","bb_3m","gov_10y","reer","rrppi","xr_usd","hfwh","hhwh"
"1992-07-01",11515,18948,69.26868705833,62.5088373596609,62.2540250447227,,9600.81695256772,45533.0228076627,6.28333333333333,6.17333333333333,6.19333333333333,7.92333333333333,,36.9238844400796,1.84467666666667,,
"1992-10-01",11723,19535,69.4043910398874,63.6074950736526,62.35624840276,,9732.74890503934,45515.9000859631,6.86666666666667,6.4,6.42,7.78,,36.8680907053461,1.90212666666667,,
"1993-01-01",11685,20285,69.4219819018852,64.690257627124,62.4584717607973,,9336.07354457476,45602.7590937306,7.35,8.23333333333333,7.54666666666667,7.7,,37.2245725365768,1.92491,,
"1993-04-01",11854,20506,69.473789316212,64.8836006416281,62.7651418349093,,9687.4033858368,47224.8406804082,6.13333333333333,6.36,6.71666666666667,7.30666666666667,,37.3454458462391,1.84933333333333,,
"1993-07-01",12005,20917,69.6015165173238,64.4217934331382,63.1740352670585,,9757.46589207657,48490.7141931635,5.13333333333333,5.14666666666667,5.54,6.58666666666667,,37.8652955100602,1.81582,,
"1993-10-01",12158,21153,69.7895419700803,63.9632824161882,63.2762586250958,,10464.4294919968,49209.5499087411,5.26666666666667,5.27666666666667,5.51666666666667,6.14333333333333,,38.655300168719,1.81199,,
"1994-01-01",12424,21878,69.8914881447257,64.1467105488706,63.2762586250958,9.3,10425.7244173981,50910.4242997905,7.16666666666667,4.85333333333333,4.91,5.93,83.4520652972559,40.836528291909,1.75534666666667,,
"1994-04-01",12682,22058,69.9660213187979,64.1006267354528,63.4807053411705,8.5,10998.6835996707,51099.8228135711,5.76666666666667,5.65,6.15,7.22666666666667,83.1326070983612,42.0347164513611,1.72002,,
"1994-07-01",12929,22283,70.4075588859614,64.8261132591646,64.1962688474316,8,11112.6068231526,51843.2400477648,6.11666666666667,6.23333333333333,7.21,8.44666666666667,84.3369645081941,42.788600765531,1.66227333333333,,
"1994-10-01",13179,22878,70.7315512276781,65.6471712456155,65.0140557117301,7.6,11109.5831511603,53552.9485115088,7.83333333333333,7.65333333333333,8.67,8.92,86.6338689582468,43.0818916672962,1.60844666666667,,
"1995-01-01",13409,23093,71.0453640226957,65.5426282686054,65.7296192179913,6.8,10936.5451211267,55353.4948197522,8.76666666666667,8.78666666666667,9.36,8.51666666666667,88.7550713989074,43.4145293495505,1.56102,,
"1995-04-01",13484,23631,71.5240672710899,65.8920049315796,66.4451827242525,6.4,11526.2652128918,56451.5424844988,8.98333333333333,8.99,9.12333333333333,7.59666666666667,89.8444238571383,43.7544068394148,1.49603666666667,,
"1995-07-01",13714,23781,71.7315255185255,66.4698745759438,66.5474060822898,6.2,11147.7253477701,57879.5972850766,9.33333333333333,9.15666666666667,9.03,7.77666666666667,90.5727885506181,44.8940469894991,1.50975666666667,,
"1995-10-01",13954,24241,72.2127258137182,66.8672271243792,66.8540761564017,6.4,12089.0203382871,59919.0126454077,8.61666666666667,8.68,8.52,7.22666666666667,90.582372296585,45.583402583667,1.52869333333333,,
"1996-01-01",14382,24571,72.6918925138501,67.4238961727249,67.262969588551,6.4,12105.0759765951,61477.4710203078,8.9,8.8,8.66,7.36666666666667,93.9207104750343,47.488652388507,1.48808333333333,,
"1996-04-01",14605,25000,73.0974768872022,67.6788768814108,67.7740863787375,6.2,12029.3287012555,64619.0253372964,9.61666666666667,9.49666666666667,9.69333333333333,8.53333333333333,94.5021243970226,47.8649649971041,1.46752333333333,,
"1996-07-01",14814,25404,73.0914989142383,67.9435362520046,68.0807564528495,6.5,12080.2728986245,65302.9854301395,9.98333333333333,9.91666666666667,9.96333333333333,8.33666666666667,96.3134523847555,47.6576861574879,1.44637333333333,,
"1996-10-01",14884,25472,73.363077144797,67.7948553566978,68.591873243036,6.2,12371.4152417416,66445.5560019942,8.91666666666667,9.28,8.88666666666667,7.34,98.8243938280676,48.0427337513535,1.41741,,
"1997-01-01",15012,25221,73.5389154190114,67.5389493389645,68.3874265269614,6.7,12776.3812131849,67202.4184549473,7.43333333333333,7.46,7.53,7.48666666666667,99.9584704341437,49.8373404094583,1.43457,,
"1997-04-01",15209,26055,73.5833885354173,68.054087372786,68.4896498849987,6.8,12971.3900678581,68342.0182509713,6.63333333333333,6.79666666666667,7.15666666666667,7.61666666666667,99.2524678145865,50.2709419304475,1.44824333333333,,
"1997-07-01",15303,26452,74.172950313764,67.7860780809367,68.7963199591106,7,13210.1860937899,71667.4856899163,7.8,7.91333333333333,8.06333333333333,6.91333333333333,95.4349423377951,50.1941370149329,1.54629666666667,,
"1997-10-01",15471,26122,74.5067251865871,68.0640570432617,69.2052133912599,7,13258.2185773309,71409.7232835776,7.58333333333333,7.36333333333333,7.88666666666667,6.75,94.7481072101716,49.9626205585354,1.62057333333333,,
"1998-01-01",15741,26198,74.486726282713,68.3936296882907,69.3074367492972,7.4,13085.6866701332,72509.3110660115,9.2,8.67666666666667,8.94666666666667,6.83333333333333,92.3298086445389,49.3100935509053,1.73028,,
"1998-04-01",15843,26202,74.9884307143554,68.4860579649664,69.6141068234091,7.9,13839.0275495735,72888.9133809008,8.7,8.89,9.09666666666667,6.69333333333333,86.6306743762579,48.2226272317494,1.87495666666667,,
"1998-07-01",15990,26350,75.6189229327356,68.5442812377445,70.0230002555584,7.7,14224.0407179599,71508.2777099813,5.8,6.17,6.77666666666667,6.14666666666667,84.4775261157078,48.0406877187681,1.96755666666667,,
"1998-10-01",16250,27071,75.3158859912723,68.6833525568511,69.4096601073345,7.9,15070.5463033005,72091.377358352,3.53333333333333,3.70666666666667,4.57666666666667,5.47666666666667,81.9633900904067,48.6454477348845,1.90020333333333,304578,176404
"1999-01-01",16364,27130,75.5100244288077,68.336629309736,69.2052133912599,7.5,15759.7208888608,74279.2005263795,3.85,3.57333333333333,4.45333333333333,5.66333333333333,83.5479027569243,49.5813502555967,1.85697333333333,312655,178000
"1999-04-01",16569,27650,75.5432923489137,68.9049173019592,69.4096601073345,7.3,16448.7637913272,73451.6475039971,4.5,4.51333333333333,4.68333333333333,6.11,84.7171197648788,49.8551251542394,1.84296536706667,319493,180395
"1999-07-01",16709,28143,75.6302798475344,69.1600594592403,69.6141068234091,7,17505.4057843902,75653.108226027,4.5,4.50333333333333,4.81,6.77666666666667,81.4298948982526,49.583947143109,1.90322356303333,326341,181193
"1999-10-01",16734,28282,75.817085994024,68.8281943370374,69.8185535394838,6.4,17372.0804691533,76279.9406918359,4.83333333333333,4.73666666666667,5.37333333333333,7.1,78.3726799348305,49.5070635340334,1.95529333333333,333924,181193
