"date","gdp_nom","gdp_defl","cpi","ur","m1","m3","policy","ibr_3m","gov_10y","reer","xr_usd"
"1999-05-01",,,82.437745740498,6.7,676480.420704207,1057744.22851754,2.9,3.10561904761905,4.5,119.811269082402,8.44276
"1999-06-01",,,82.5688073394495,6.7,681833.749850652,1061766.65585718,2.9,3.12145454545454,4.87,120.712670479887,8.5069
"1999-07-01",,,82.2193097422455,6.6,695115.715053508,1075790.89636463,2.9,3.22790909090909,5.26,121.285435951205,8.4575
"1999-08-01",,,82.2193097422455,6.7,698100.48092638,1093241.03733648,2.9,3.24986363636364,5.49,121.811253433072,8.25682
"1999-09-01",,,82.787243337702,6.6,703386.444502644,1085899.70243722,2.9,3.21772727272727,5.69,123.060069952504,8.22
"1999-10-01",,,82.874617737003,6.4,728352.074891007,1110954.40733581,2.9,3.73666666666667,5.92,122.412187698062,8.146
"1999-11-01",,,82.6561817387505,6.3,729744.282517186,1106318.48265572,3.25,3.70636363636364,5.56,121.595292681591,8.33784
"1999-12-01",,,82.8527741371778,6.3,743138.340323542,1107287.42046239,3.25,3.62652173913043,5.59,120.891072839806,8.4831
"2000-01-01",190594.781806062,76.6257080819275,82.175622542595,6.2,746139.682745718,1128165.17889571,3.25,3.69714285714286,5.95,119.614087526702,8.48306
"2000-02-01",195881.493079983,76.9785730435914,82.5688073394495,6.1,749203.183889062,1159220.38806292,3.75,4.09809523809524,5.9,119.961502648649,8.64619
"2000-03-01",196738.725113955,77.1894839254192,82.9401485364788,5.9,756759.257362589,1166492.58477953,3.75,4.15130434782609,5.51,120.928631231368,8.69457
"2000-04-01",196677.213499183,76.8254681627381,82.9838357361293,5.9,781478.554675476,1178727.92029144,3.75,4.1215,5.42,121.529565496358,8.72028
"2000-05-01",200107.579926161,77.2891048614927,83.3988641328091,5.6,772017.446232994,1165328.14861309,3.75,4.09434782608696,5.34,121.17276077652,9.08943
"2000-06-01",204237.206574656,77.4841910712282,83.3551769331586,5.8,754219.824182687,1162930.98221938,3.75,4.035,5.13,121.820643030962,8.74806
"2000-07-01",201228.240760481,77.337937631599,82.9838357361293,5.6,750677.59012237,1161110.10095866,3.75,4.18714285714286,5.31,119.435685166783,8.93464
"2000-08-01",204249.751259659,77.5589318723321,83.0493665356051,5.5,769836.760034211,1168307.72087273,3.75,4.10521739130435,5.31,117.848843123293,9.27337
"2000-09-01",205424.00797986,78.1348169058277,83.6173001310616,5.2,766746.73123435,1164533.8837796,3.75,4.06904761904762,5.26,116.374676254489,9.6569
"2000-10-01",204241.853918104,77.9653794881831,83.8138925294889,5.2,757427.427179211,1156902.61850309,3.75,4.02272727272727,5.23,114.205679141791,9.96182
"2000-11-01",207276.562738342,77.9852617051891,83.8357361293141,5.2,777584.142996724,1177054.33547357,3.75,4.02727272727273,5.13,113.031979405482,10.07795
"2000-12-01",202083.583343554,77.9056959617999,83.7702053298383,4.9,771111.792596576,1169166.51115615,4,4.13809523809524,4.92,114.496756676395,9.66066
"2001-01-01",204881.80395871,78.1020850769978,83.5080821319353,6.1,774338.930033128,1163889.8658444,4,4.14304347826087,4.89,113.351225733758,9.4669
"2001-02-01",206126.033681432,78.5627703852333,83.8138925294889,6,786236.126469535,1140758.52044009,4,4.129,4.86,111.980344441749,9.73571
"2001-03-01",208881.162359858,79.1836801725827,84.4473569244211,5.9,788864.938430836,1158211.17562684,4,4.09390909090909,4.75,110.562515160288,10.01464
"2001-04-01",205369.139997071,79.5790804603851,85.1681957186544,5.8,795156.360021174,1166513.18305362,4,4.06542857142857,4.93,110.693969530755,10.19868
"2001-05-01",210789.337250986,80.0266106183853,85.7579729139362,5.9,801884.301402825,1173745.73110414,4,4.11417391304348,5.27,110.412281594041,10.31363
"2001-06-01",208988.522751943,79.5873232660722,85.6269113149847,5.9,805320.332563875,1219970.29325128,4,4.3357619047619,5.38,107.416999866981,10.78347
"2001-07-01",206536.771102214,78.798263781238,85.1681957186544,6,801143.589112368,1191373.04365747,4.25,4.45309090909091,5.42,107.21042871339,10.76659
"2001-08-01",209245.025817294,78.9499485525815,85.4084753167322,6,802296.031586882,1204263.2664618,4.25,4.40947826086957,5.16,108.665816386413,10.3434
"2001-09-01",210565.203080493,79.9304523289597,86.1293141109655,6,808288.130957462,1231579.5692832,3.75,4.15565,5.26,105.445184309982,10.62127
"2001-10-01",211112.534863033,79.9014588631302,85.8890345128877,6.3,823451.432938776,1236079.302638,3.75,3.85952173913043,5.17,106.177572945439,10.55827
"2001-11-01",212411.342721721,80.0469935506262,85.910878112713,5.9,838624.913435608,1243863.77304025,3.75,3.84331818181818,4.96,107.154091126048,10.59648
"2001-12-01",212737.122415246,80.2482383931605,85.998252512014,6,825357.787361644,1157443.92832535,3.75,3.894,5.24,107.116532734486,10.55059
"2002-01-01",210783.353003288,79.8344698851228,85.7798165137615,5.9,815887.759151728,1157380.7110486,3.75,3.88465217391304,5.27,108.769101963208,10.43808
"2002-02-01",214399.694070427,80.0434898467121,85.9764089121887,5.9,822428.543413164,1154339.43569115,3.75,3.96795,5.36,108.787881158989,10.56032
"2002-03-01",217040.952926285,80.5692829563988,86.7409349060725,6,834112.133025107,1183609.99334717,4,4.21857142857143,5.63,110.844203097002,10.34137
"2002-04-01",216586.523880631,80.3666291701943,87.0904325032765,6.1,840557.063629861,1190115.73395185,4,4.39727272727273,5.69,110.046087276312,10.31048
"2002-05-01",217633.225164829,80.3824923472435,87.308868501529,5.9,822746.696367363,1189825.768691,4.25,4.47091304347826,5.69,110.252658429903,10.07566
"2002-06-01",216528.250954541,80.3570373253207,87.1778069025775,5.8,835527.288220184,1202657.52565698,4.25,4.48,5.52,112.938083426577,9.55726
"2002-07-01",217192.078952854,80.3425849831912,86.8938401048493,6.2,849829.880025255,1215711.49376979,4.25,4.48382608695652,5.37,111.942786050187,9.34135
"2002-08-01",217549.417493351,80.7089781382845,86.9375273044998,6,847888.499177973,1261266.71546203,4.25,4.43095454545455,5.13,111.830110875502,9.464
"2002-09-01",218879.503553795,81.4524361371039,87.5928352992573,6.3,857317.853238622,1235498.53360556,4.25,4.41661904761905,4.97,113.416952918991,9.3515
"2002-10-01",219262.72923013,81.6362518091903,87.8986456968108,6.2,847042.085104287,1243216.32054389,4.25,4.35926086956522,5.07,114.534315067957,9.27935
"2002-11-01",219133.964710883,81.3009573056788,87.6583660987331,6.3,844186.712718799,1231396.95516761,4,4.16471428571429,5.05,114.872340592014,9.18
"2002-12-01",221118.306058987,81.510871358513,87.7894276976846,6.4,857940.775122665,1245433.08748895,3.75,3.92254545454546,4.89,115.069522147714,8.94611
"2003-01-01",224097.582423542,81.713777931499,88.0733944954129,6.5,852455.687276897,1244627.90686891,3.75,3.88526086956522,4.7,115.708014804266,8.63738
"2003-02-01",224139.244350812,82.3533586991494,88.8379204892966,6.1,846795.839486988,1262830.55953365,3.75,3.8338,4.47,117.510817599236,8.48941
"2003-03-01",224783.173225646,82.61347037817,89.2966360856269,6.5,870797.350725333,1264585.32486515,3.5,3.64119047619048,4.57,117.125844085727,8.53964
"2003-04-01",225556.360264644,82.0953640528166,88.9689820882481,6.5,869856.586505311,1257412.74137775,3.5,3.6275,4.72,117.595323980251,8.44287
"2003-05-01",221977.317393986,81.827227025138,88.8816076889471,6.4,874297.583295855,1263775.69763075,3.5,3.44004545454546,4.37,119.707983505606,7.90717
"2003-06-01",222790.322341371,81.8773992323374,88.6194844910441,6.5,889987.952664681,1246304.39141863,3,3.039,4.2,120.271359379035,7.81938
"2003-07-01",225718.995134743,82.1159779577754,88.3355176933159,6.6,894707.021575741,1246279.49558767,2.75,2.89978260869565,4.51,118.355881409379,8.0782
"2003-08-01",225462.581234511,82.205615584804,88.3136740934906,7,895364.580465226,1243031.40535136,2.75,2.92280952380952,4.7,116.703312180656,8.29605
"2003-09-01",228377.423630745,82.7900113989986,88.9471384884229,6.7,899330.215273988,1265188.50941199,2.75,2.92163636363636,4.73,119.200945219521,8.08589
"2003-10-01",227468.770519456,82.4284209020743,89.0126692878986,7,910264.204141375,1265703.64728919,2.75,2.92365217391304,4.85,121.107033591286,7.70681
"2003-11-01",226428.001404627,82.0403581169079,88.8160768894714,7.4,899717.502134908,1283242.80948705,2.75,2.9209,4.98,120.956800025039,7.68775
"2003-12-01",229931.228075918,82.268635349586,88.9034512887724,7.2,904364.267593596,1282367.84593403,2.75,2.90217391304348,4.86,122.205616544471,7.3451
"2004-01-01",231727.967915989,82.3364042866228,88.7287024901704,7,913801.364150705,1279853.31095958,2.75,2.80559090909091,4.65,121.17276077652,7.2446
"2004-02-01",231947.813245365,82.2256448745593,88.4884228920926,7.6,919175.120407518,1284015.1104107,2.5,2.63245,4.55,120.092957019116,7.25694
"2004-03-01",231785.218838645,82.7493209068829,89.1655744866754,7.6,915986.333169978,1273320.63267183,2.5,2.46265217391304,4.31,118.365271007269,7.5318
"2004-04-01",234680.913469925,82.5860901344423,89.1655744866754,7.3,910555.256675826,1273854.33894152,2,2.19322727272727,4.55,117.679830361265,7.64784
"2004-05-01",234055.914113287,82.7225881637661,89.3840104849279,7.8,919653.581737365,1274566.60226806,2,2.19928571428571,4.68,118.693906933436,7.60283
"2004-06-01",233427.172416788,82.4273343006217,89.0126692878986,7.6,919434.429331637,1253195.41570476,2,2.19763636363636,4.72,117.970907895869,7.53285
"2004-07-01",233394.621832478,82.7272442705308,88.8816076889471,7.3,917512.0454676,1279709.5016681,2,2.20063636363636,4.57,117.567155186579,7.49824
"2004-08-01",237547.464981381,82.8119931993938,88.7942332896461,7.4,926140.272933193,1281699.90646862,2,2.20013636363636,4.42,117.18218167307,7.54501
"2004-09-01",240090.91318614,83.332405836859,89.4276976845784,8,930177.935321288,1309818.19498096,2,2.20172727272727,4.37,119.18216602374,7.44209
"2004-10-01",239792.228058416,83.1439913556734,89.6679772826562,7.3,921536.20776925,1314351.27675473,2,2.2127619047619,4.25,120.036619431773,7.25713
"2004-11-01",238307.083114412,82.3561080996585,89.1655744866754,7.7,938261.406656521,1330806.5457219,2,2.19868181818182,4.13,120.97557922082,6.9277
"2004-12-01",233850.688827172,82.277965890104,89.1655744866754,7.6,932652.963715163,1331184.41743319,2,2.17882608695652,3.9,121.736136649948,6.69961
"2005-01-01",233009.487155831,82.0449050478202,88.6850152905199,7.9,943925.837919432,1333353.30913518,2,2.15347619047619,3.84,119.642256320373,6.8972
"2005-02-01",240269.966892067,82.7561692528413,89.1000436871996,8.3,957929.799188385,1353157.14977309,2,2.12395,3.76,118.693906933436,6.98196
"2005-03-01",240967.545952102,82.9682454252174,89.2966360856269,7.5,966902.863053478,1354792.80897629,2,2.11486956521739,3.86,118.656348541874,6.88596
"2005-04-01",238607.948778611,82.9003316295066,89.4276976845784,7.7,984134.017807654,1347430.45964625,2,2.11190476190476,3.58,116.834766551122,7.0856
"2005-05-01",240079.254817792,82.9651215703815,89.4495412844037,8.1,1001282.61113255,1370301.71713982,2,2.04527272727273,3.34,115.670456412704,7.24342
"2005-06-01",245261.796403597,83.1585979179792,89.4932284840542,8.3,1022866.74514894,1412553.76963478,1.5,1.82363636363636,3.11,113.125875384387,7.6233
"2005-07-01",246660.242156857,83.130697974515,89.1655744866754,8.2,1024738.26322294,1420062.55959053,1.5,1.64328571428571,3.06,110.759696715988,7.8325
"2005-08-01",242430.340986286,83.2608534623484,89.3184796854522,8,1014950.82197107,1427958.6813723,1.5,1.6665652173913,3.14,112.093019616435,7.59838
"2005-09-01",248907.416856857,84.0257814136971,89.9737876802097,7.6,1023200.69189912,1423883.06939278,1.5,1.66690909090909,2.98,111.961565245968,7.61738
"2005-10-01",249881.158718142,84.0805001001641,90.1266928789865,8.1,1052064.38357372,1485175.5278358,1.5,1.71652380952381,3.17,110.534346366617,7.84257
"2005-11-01",247091.86145819,83.7656559096326,89.908256880734,7.4,1052721.76847085,1462721.31198666,1.5,1.72181818181818,3.39,108.365349253918,8.11327
"2005-12-01",247770.979823668,83.9827877119738,89.9301004805592,7.9,1057444.28438096,1499865.98711871,1.5,1.88918181818182,3.37,109.80195773116,7.95552
"2006-01-01",252431.554088955,83.8221331708358,89.2311052861512,7.9,1085838.74859857,1517257.32244744,1.75,2.03013636363636,3.33,110.769086313879,7.69397
"2006-02-01",252381.029389977,84.1647335847083,89.6461336828309,7.2,1089494.34763801,1516130.36020382,1.75,2.1134,3.42,110.027308080531,7.82521
"2006-03-01",254887.416521068,84.5113365307884,90.2795980777632,7.6,1067249.14388613,1554322.88789537,2,2.22882608695652,3.55,110.083645667874,7.8222
"2006-04-01",256049.818100472,84.4696028832616,90.7383136740935,7.9,1092604.74749771,1578792.34706623,2,2.2731,3.84,111.276124599964,7.60798
"2006-05-01",259574.21607109,84.4648550791723,90.869375273045,7.3,1096417.50087813,1592685.17012527,2,2.31295652173913,3.89,112.027292431202,7.30746
"2006-06-01",258537.965828438,84.4650404453629,90.8475316732197,7.1,1099674.6103515,1646696.16032602,2.25,2.4655,3.93,113.445121712663,7.30101
"2006-07-01",257596.795321267,84.450155961632,90.694626474443,7.1,1112373.28736562,1663241.1002169,2.25,2.55695238095238,3.96,113.623524072582,7.26733
"2006-08-01",261716.799345969,84.6912330085862,90.7601572739187,7.2,1141238.88649933,1685018.08371273,2.25,2.70078260869565,3.84,113.614134474691,7.18888
"2006-09-01",265068.405332765,85.1437087364282,91.2844036697248,6.7,1147836.70155635,1693263.09761968,2.5,2.82819047619048,3.7,113.463900908444,7.28075
"2006-10-01",264898.966687285,85.1283560034246,91.2844036697248,6.7,1160972.03177447,1693709.84548233,2.5,2.95790909090909,3.73,113.323056940087,7.33766
"2006-11-01",264506.433,85.1971707612696,91.4154652686763,6.7,1170087.58354193,1699213.51594486,2.75,3.07940909090909,3.62,115.576560433799,7.06627
"2006-12-01",268953.600312715,85.5653271178694,91.4154652686763,6.6,1174860.93257885,1725816.39405868,3,3.21157142857143,3.65,116.571857810189,6.84027
"2007-01-01",266477.529938055,85.642237144611,90.956749672346,6.5,1169059.55140891,1762522.70095757,3,3.35121739130435,3.9,115.3793788781,6.98546
"2007-02-01",270732.220298215,86.387073037109,91.4154652686763,6.3,1169730.89403321,1781002.48545035,3.25,3.4296,3.93,114.149341554448,7.02874
"2007-03-01",274255.24976373,86.9357899952603,92.0270860637833,6.6,1195756.22025565,1801160.10079903,3.25,3.43463636363636,3.79,113.379394527429,7.02281
"2007-04-01",274354.098432598,87.0898493940422,92.4858016601136,6.2,1220539.62955576,1814813.09054107,3.25,3.51447368421053,4.04,114.524925470067,6.8349
"2007-05-01",275130.497012584,86.8365526539077,92.3765836609873,6,1221670.93012027,1835640.7826507,3.25,3.57465217391304,4.15,114.355912708038,6.8138
"2007-06-01",276107.404554819,86.9149981922415,92.5294888597641,6.3,1243324.67538121,1860495.90533906,3.5,3.66923809523809,4.44,112.553109913068,6.95264
"2007-07-01",274348.874104681,86.6794078033398,92.3765836609873,5.9,1241881.03615639,1861571.46851322,3.5,3.77540909090909,4.45,114.543704665848,6.6915
"2007-08-01",276919.193690164,86.6384898490128,92.3547400611621,6.1,1257468.2216769,1924784.79030097,3.5,3.95682608695652,4.25,112.609447500411,6.84459
"2007-09-01",276819.932205155,87.3566429623457,93.2940148536479,6.2,1258406.42200965,1975330.09013456,3.75,4.2229,4.22,114.168120750229,6.68238
"2007-10-01",280091.349912157,87.7993322305174,93.7745740498034,6.3,1261808.5954137,2031488.55781686,4,4.36686956521739,4.31,115.952144349418,6.44802
"2007-11-01",284951.636949036,88.3729142998181,94.3861948449104,6.1,1262594.68193707,2055407.70492175,4,4.60872727272727,4.22,115.58595003169,6.3263
"2007-12-01",283834.013138807,88.5026596779273,94.5609436435124,6.1,1265270.63217752,2049547.15817417,4,4.74694117647059,4.31,113.567186485239,6.4741
"2008-01-01",283588.731673629,88.627585273082,93.8619484491044,6,1273397.4380144,2005453.96238106,4,4.51663636363636,4.09,112.881745839234,6.40851
"2008-02-01",283385.327879537,88.8628316219805,94.2551332459589,5.9,1284954.67364794,2024618.43921802,4.25,4.61685714285714,4.02,113.294888146415,6.35033
"2008-03-01",283319.940446834,89.3232979910491,95.1507208387942,5.9,1285027.57414976,2051400.65880975,4.25,4.83371428571429,3.92,114.834782200452,6.0564
"2008-04-01",283802.772914494,89.1060147447495,95.565749235474,5.7,1277612.49373047,2106720.06139382,4.25,4.863,4.06,115.79252118528,5.9493
"2008-05-01",283528.689363267,89.1580404794055,95.9370904325033,5.9,1287828.15916009,2096852.81016561,4.25,4.96327272727273,4.18,115.877027566294,5.98525
"2008-06-01",283227.537722239,89.4213179924401,96.3958060288335,6.7,1275990.67271393,2046384.06273909,4.25,5.01619047619048,4.43,115.088301343495,6.0274
"2008-07-01",281816.378879989,89.1399561273928,96.1992136304063,6.3,1288927.04851986,2091616.01935353,4.5,5.08965217391304,4.37,113.830095226172,5.9969
"2008-08-01",284275.701033473,89.703001452346,96.3739624290083,6,1280043.40787588,2089499.35274088,4.5,5.12466666666667,4.11,113.435732114772,6.2784
"2008-09-01",284945.920086537,91.2568611342127,97.3569244211446,6.5,1291505.35751975,2056734.81461993,4.75,5.32695454545455,3.9,111.79255248394,6.6569
"2008-10-01",283705.013426429,92.0113155733272,97.5098296199214,6.4,1290888.01764113,2054262.02776849,3.75,5.26595652173913,3.57,107.717466999476,7.4071
"2008-11-01",280004.226572508,92.1122601210275,96.7234600262123,7.1,1309745.13169307,2052371.95180683,3.75,4.5013,3.34,104.196367790549,7.9552
"2008-12-01",273673.760001063,92.1081458429148,95.4128440366973,6.9,1343349.69967167,2127542.84017077,2,2.80442105263158,2.67,99.7456983904664,8.0215
"2009-01-01",272500.301460811,91.8365154247684,95.0633464394932,6.9,1350285.6891338,2119606.5882395,2,2.20465,2.8,99.8114255756997,8.10616
"2009-02-01",279234.747089443,92.0668916088728,95.0851900393185,7.8,1337780.71344872,2147698.87512713,1,1.519,2.93,97.2198965579299,8.53306
"2009-03-01",276601.951449746,92.0384390348585,95.3473132372215,7.9,1364295.35728762,2116063.99916802,1,1.15868181818182,2.94,95.7926776785784,8.57743
"2009-04-01",276578.044786587,91.6442717451705,95.5002184359982,7.9,1366388.38410784,2135521.41814338,0.5,1.00268181818182,3.18,97.7926620292486,8.2501
"2009-05-01",273575.037787774,91.5789004957986,95.565749235474,9,1384024.85132304,2142358.52004098,0.5,0.945380952380952,3.57,100.42174943858,7.75461
"2009-06-01",276789.917425638,91.8113525434217,95.7841852337265,8.5,1388085.33822441,2094500.4980356,0.5,0.973590909090909,3.62,98.3278691090054,7.75717
"2009-07-01",274617.478308816,91.887351025267,95.3473132372215,8.5,1396968.19599982,2090600.05023869,0.25,0.666869565217391,3.37,98.4874922731434,7.68593
"2009-08-01",276293.635274102,92.2208323162568,95.565749235474,8.9,1418120.14180542,2095654.13242977,0.25,0.61547619047619,3.45,104.20575738844,7.16398
"2009-09-01",279562.886417081,92.6389488325389,95.8497160332023,8.9,1413076.07234068,2072612.51002384,0.25,0.550454545454545,3.38,105.163496373268,7.0044
"2009-10-01",279161.827219031,92.6588467381424,96.08999563128,8.9,1429983.1343292,2086464.93450357,0.25,0.499545454545455,3.25,104.40293894414,6.9592
"2009-11-01",278342.012494462,92.6175754527623,96.0681520314548,8.8,1433451.47066757,2102354.19957331,0.25,0.478333333333333,3.27,103.924069451726,6.9287
"2009-12-01",281105.160286508,92.9838403893759,96.2865880297073,9.1,1450561.28059074,2102955.43532742,0.25,0.479736842105263,3.24,102.590746551279,7.12509
"2010-01-01",284324.094259534,93.1232123534151,95.6749672346003,9.2,1450348.62758523,2125121.47524194,0.25,0.480421052631579,3.37,103.050836847912,7.1437
"2010-02-01",284898.825583158,93.6010472426482,96.2429008300568,9,1464747.63992319,2137837.71368417,0.25,0.48035,3.28,104.393549346249,7.27054
"2010-03-01",288623.080157307,93.3953525932787,96.4831804281345,9,1464217.42286528,2135613.30462928,0.25,0.490521739130435,3.2,105.830157823491,7.16986
"2010-04-01",288978.056672751,92.5061102681923,96.4831804281345,9.4,1475326.16863364,2128519.65405384,0.25,0.5216,3.14,105.351288331077,7.2074
"2010-05-01",292067.319965026,92.2668707148077,96.6797728265618,8.9,1473509.28689987,2137591.13929533,0.25,0.6034,2.73,103.783225483369,7.69545
"2010-06-01",295986.623362223,92.3573428121798,96.6797728265618,8.4,1484618.70726755,2123879.67143012,0.25,0.700904761904762,2.61,103.886511060164,7.8417
"2010-07-01",297271.390766825,92.4935335249933,96.3958060288335,8.9,1507980.05600588,2172128.57129055,0.5,0.868681818181818,2.7,105.783209834039,7.43807
"2010-08-01",296484.010704907,92.6946906726085,96.3958060288335,8.5,1491816.08108746,2138011.01866391,0.5,0.986318181818182,2.45,106.177572945439,7.30908
"2010-09-01",300674.598528268,93.5448053863634,97.2040192223678,8.5,1497437.0268705,2157579.0679605,0.75,1.15813636363636,2.53,109.210413064061,7.06365
"2010-10-01",301346.465473567,93.6280851809819,97.5098296199214,8.4,1526443.43405149,2170241.94348419,1,1.37033333333333,2.64,110.524956768726,6.67728
"2010-11-01",305667.080903109,93.7894518814981,97.8374836173001,8.1,1558700.44252468,2170156.46925181,1,1.59454545454545,2.86,109.576607381789,6.8233
"2010-12-01",306743.453623324,94.4507901184861,98.5364788117082,8.2,1547134.59432826,2158138.29947584,1.25,1.85504761904762,3.21,111.698656505035,6.85026
"2011-01-01",304535.976942157,93.7765932289099,97.7064220183486,8.1,1532350.95957376,2155112.65220749,1.25,2.0211,3.28,112.909914632906,6.6736
"2011-02-01",308302.682123593,94.2466068498932,98.2961992136304,7.9,1516609.80475646,2145062.69536383,1.5,2.19735,3.41,115.304262094976,6.43898
"2011-03-01",307846.34093425,94.2983702825016,98.9733508082132,8,1513332.13866275,2181716.76198191,1.5,2.38147826086957,3.35,114.834782200452,6.34802
"2011-04-01",307805.692813,94.0406829764897,99.388379204893,7.8,1525291.27288621,2158862.73619844,1.75,2.41078947368421,3.3,114.477977480614,6.21254
"2011-05-01",310460.385486737,93.9130033297656,99.5849716033202,7.9,1524233.34599734,2165708.69101982,1.75,2.45622727272727,3.01,114.280795924915,6.24415
"2011-06-01",306454.921700263,93.6698741506946,99.3446920052425,8,1538130.0168502,2203126.54153333,1.75,2.45642105263158,2.89,112.224473986902,6.33433
"2011-07-01",311490.567545857,93.97597249837,99.301004805592,7.9,1537056.16517813,2198107.4287247,2,2.55942857142857,2.75,111.623539721911,6.40453
"2011-08-01",309239.717529948,94.1450198557568,99.3228484054172,7.8,1549742.89635212,2240068.00260527,2,2.57773913043478,2.17,111.379410176759,6.39055
"2011-09-01",312993.714924195,94.8996490002169,100.021843599825,7.7,1558096.67033409,2279996.88515119,2,2.52922727272727,1.83,111.39818937254,6.63647
"2011-10-01",310184.043136204,94.5698181555538,100.021843599825,7.9,1570876.22384952,2284185.21191967,2,2.51542857142857,1.9,111.576591732459,6.6522
"2011-11-01",305125.568396716,94.5899276787454,100.262123197903,7.8,1558792.86513137,2287655.23094242,2,2.61709090909091,1.69,111.172839023169,6.74308
"2011-12-01",304530.38846708,94.5495601017275,100.45871559633,7.9,1562716.10773724,2310260.07669076,1.75,2.6867619047619,1.68,111.679877309254,6.84407
"2012-01-01",311126.033966093,94.1835890354044,99.5194408038445,8,1583418.6405536,2371291.15587708,1.75,2.6142380952381,1.7,111.642318917692,6.8589
"2012-02-01",306328.705768583,94.7865523633216,100.174748798602,7.9,1591010.51974717,2374583.84412885,1.5,2.44190476190476,1.89,112.38409715104,6.66996
"2012-03-01",308441.260265323,95.1228258534272,100.45871559633,7.6,1590058.37692548,2381582.3391986,1.5,2.302,1.95,111.097722240045,6.7326
"2012-04-01",308287.842024654,95.14358481721,100.677151594583,7.6,1590444.76041304,2373852.77039156,1.5,2.19357894736842,1.82,111.154059827388,6.73567
"2012-05-01",313457.150860227,95.1004830718438,100.611620795107,8.3,1585003.24787371,2344730.81065409,1.5,2.14038095238095,1.51,108.909945931565,7.03404
"2012-06-01",309990.007115119,94.7855360720047,100.349497597204,8,1612681.47624667,2331604.3275109,1.5,2.13673684210526,1.45,109.905243307955,7.0851
"2012-07-01",309555.759490342,94.5198187211214,99.9563128003495,8.1,1614832.30709542,2331254.47840999,1.5,2.10109090909091,1.33,112.816018654001,6.95393
"2012-08-01",315986.019376925,94.8316105423585,100.065530799476,8.3,1615982.0530776,2348341.53456824,1.5,2.01886956521739,1.44,116.074209121994,6.67823
"2012-09-01",309261.221132733,95.4438819277428,100.45871559633,8.2,1647166.65353357,2384187.34409522,1.25,1.6916,1.51,114.252627131243,6.60705
"2012-10-01",311617.810667043,95.5131198928178,100.393184796855,8.2,1640922.52616963,2359065.07831277,1.25,1.51382608695652,1.54,112.59066830463,6.63954
"2012-11-01",310372.639379613,95.3274905043692,100.152905198777,8.5,1652052.04547161,2360342.94245328,1.25,1.45536363636364,1.46,112.158746801668,6.7105
"2012-12-01",313572.549953344,95.7194518270159,100.393184796855,8.2,1660482.83120592,2386826.43114671,1,1.36505882352941,1.51,112.38409715104,6.59467
"2013-01-01",309737.309836807,94.9353357000279,99.563128003495,8,1661753.7956739,2394411.80852038,1,1.21336363636364,1.8,113.041369003372,6.48887
"2013-02-01",312956.375360377,95.5732633000284,100.021843599825,8.1,1662284.56746814,2389182.98242102,1,1.1897,2,115.144638930838,6.36937
"2013-03-01",317183.314802816,96.0331003409793,100.41502839668,8.4,1698214.24445109,2402391.16071715,1,1.2458,1.92,116.318338667147,6.43908
"2013-04-01",314284.84951135,95.5181354419151,100.218435998253,8.4,1696346.26702772,2388577.45964653,1,1.23952380952381,1.66,114.844171798343,6.48328
"2013-05-01",313361.555626833,95.614362673286,100.371341197029,8,1703132.59098856,2409262.78135124,1,1.20352380952381,1.79,113.313667342196,6.60386
"2013-06-01",314505.594861817,95.5827335968364,100.196592398427,8.1,1715682.90579206,2426573.12150734,1,1.22227777777778,2.05,112.722122675096,6.5848
"2013-07-01",317694.577884502,95.756855210949,100.065530799476,8,1727637.31918445,2418830.41187584,1,1.19978260869565,2.16,113.135264982277,6.62253
"2013-08-01",316893.527522497,96.0613963992144,100.152905198777,8.1,1735144.64256648,2419128.66196697,1,1.20404545454545,2.34,113.266719352744,6.53935
"2013-09-01",320827.894593001,96.6623063669977,100.546089995631,8.2,1747945.02027994,2415649.2523929,1,1.21447619047619,2.6,113.548407289458,6.5007
"2013-10-01",317696.304568105,96.4739116375945,100.327653997379,7.9,1755228.78547798,2429600.53305652,1,1.20821739130435,2.44,112.881745839234,6.41606
"2013-11-01",325258.212194081,96.6256176753164,100.262123197903,8.2,1780338.71101621,2459742.32336803,1,1.15695238095238,2.3,111.135280631607,6.58148
"2013-12-01",327463.483237814,97.1467127081305,100.546089995631,8.1,1817756.72585831,2466833.50003508,0.75,1.00683333333333,2.39,111.069553446374,6.53828
"2014-01-01",323515.610488881,96.2027554736757,99.3665356050677,8.2,1812711.05763304,2453724.40459317,0.75,0.945666666666667,2.37,111.783162886049,6.49071
"2014-02-01",325748.213554204,96.8986611969165,99.8034076015727,8.1,1828341.50047383,2472906.72365516,0.75,0.9413,2.23,111.529643743007,6.4957
"2014-03-01",323823.175956915,96.9657492505679,99.7815640017475,8.2,1821109.56053987,2471024.10695415,0.75,0.927619047619048,2.16,111.576591732459,6.41477
"2014-04-01",328008.571121016,97.3379979573726,100.174748798602,8.2,1850559.95124981,2486307.08426315,0.75,0.909,2.06,109.370036228199,6.53964
"2014-05-01",326556.504006896,97.4512813401665,100.218435998253,7.8,1870842.88550654,2504206.95619027,0.75,0.91505,1.88,109.078958693594,6.57608
"2014-06-01",332059.924872088,97.8993248255082,100.436871996505,8.3,1878378.81227958,2527080.55652055,0.75,0.846368421052632,1.8,108.036713327752,6.68857
"2014-07-01",331685.516257768,97.9396952800969,100.109217999126,7.9,1889862.95676521,2531603.26593441,0.25,0.522,1.6,106.102456162315,6.81948
