"date","gdp_nom","gdp_defl","cpi","ur","m1","m2","m3","policy","ibr_3m","gov_10y","reer","xr_usd"
"1990-12-01",,,62.3,7.4,,,447568.05103539,8.5,10.4818761904762,10.358,,5.7515
"1991-01-01",,,62.3,7.4,205922.337128468,318778.186286005,389391.65525299,9.5,10.5211826086957,10.28,,5.8166
"1991-02-01",,,62.5,7.5,193124.071799327,312241.801246266,376020.077798254,9.5,10.591175,9.42,,5.6927
"1991-03-01",,,62.6,7.6,210475.232843397,332232.620779028,391506.395460183,9.5,10.3301761904762,9.323,,6.1217
"1991-04-01",,,62.8,7.7,211344.889773626,328676.670635544,396101.720232498,9.5,10.1295681818182,9.214,,6.5124
"1991-05-01",,,63.2,7.8,218377.084623633,343522.422230655,411809.409215933,9,9.9908,9.112,,6.5626
"1991-06-01",,,63.3,7.9,222277.894113405,347185.525545904,402837.318636847,9,9.757505,9.205,,6.8823
"1991-07-01",,,63.1,7.9,234917.363207676,356413.969533894,429374.398398095,9,9.50376956521739,9.341,,6.917
"1991-08-01",,,63.2,8,234407.934505688,354305.004706042,422663.765924979,9.5,9.4889,9.335,,6.752
"1991-09-01",,,63.6,8.1,238351.151233226,359502.127181044,421798.940991131,9.5,9.70512380952381,9.138,,6.5592
"1991-10-01",,,63.7,8.1,237668.683227032,353848.883343152,425220.098064896,9,9.82300869565217,8.952,,6.5299
"1991-11-01",,,64,8.2,240819.795517897,361195.652054321,428335.494462969,9,9.66895714285714,8.933,,6.3059
"1991-12-01",,,63.8,8.2,242160.067494431,366100.383326377,416987.161332265,9.5,9.50632272727273,8.898,,6.1052
"1992-01-01",,,63.7,8.2,246963.550485171,365813.87288599,446837.444933972,9.5,9.90123913043478,8.52,,6.1156
"1992-02-01",,,64,8.3,250496.911507391,373473.730964246,449813.552432621,9.5,10.17256,8.554,,6.2783
"1992-03-01",,,64.2,8.3,253309.056061557,377740.392931997,448703.693379244,9.5,10.2101181818182,8.726,,6.4472
"1992-04-01",,,64.3,8.3,257596.822172991,376981.097157254,452843.832081048,9.85,10.1781318181818,8.826,,6.3824
"1992-05-01",,,64.8,8.4,256153.139200785,382310.619993236,457854.720868545,9.85,10.2057190476191,8.777,,6.2648
"1992-06-01",,,64.8,8.4,257272.992643244,385434.763828727,452200.02481543,10.3,10.5457363636364,9.01,,6.0603
"1992-07-01",,,64.5,8.5,258105.304403688,380363.681196486,455908.822991519,10.3,10.6460739130435,9.174,,5.7369
"1992-08-01",,,64.6,8.7,258392.115957284,387607.07074276,461048.686425049,10.3,11.1949619047619,9.612,,5.5981
"1992-09-01",,,64.8,8.8,255842.77219246,384664.048906133,454370.328228926,10.15,12.7606545454545,9.572,,5.6095
"1992-10-01",,,64.8,9,256321.8488293,383764.684575541,459208.524069453,10.9,13.0113727272727,9.284,,5.7107
"1992-11-01",,,64.9,9.1,256452.148943847,388810.562474992,461056.678364796,15,13.0818619047619,8.814,,6.1083
"1992-12-01",,,64.7,9.3,253542.688660602,381933.159073397,442370.988257935,13,18.4646782608696,8.981,,6.1215
"1993-01-01",,,64.6,9.5,250307.302867523,372631.873409623,452806.027382523,11.5,14.5684523809524,8.653,,6.2357
"1993-02-01",,,64.8,9.6,256511.854571131,378992.991939809,455369.984082854,12.5,17.32333,8.634,,6.3053
"1993-03-01",,,64.9,9.7,258259.677159449,386041.051017078,460927.358647428,10.5,13.370152173913,8.175,,6.3261
"1993-04-01",,,65,9.9,258393.290856967,391423.126590135,468804.731588985,9.75,10.7178,7.79,,6.1264
"1993-05-01",,,65.4,9.9,265734.821015102,396117.613936908,473045.368872889,8.75,9.15318095238095,7.563,,6.18394
"1993-06-01",,,65.4,9.9,267767.643954029,402148.081340636,474850.652027793,7.95,8.14735454545455,7.178,,6.322
"1993-07-01",,,65.2,9.7,265735.650754572,405432.722370258,482527.026862959,11,10.6901545454545,7.046,,6.6427
"1993-08-01",,,65.4,9.5,270310.697555759,411100.494768136,487607.40310218,10.5,12.0788590909091,6.734,,6.9179
"1993-09-01",,,65.6,9.5,275075.121781263,417720.294660457,494616.496135036,9,10.1565227272727,6.77,,6.6447
"1993-10-01",,,65.7,9.3,284900.680777858,424565.238724009,502620.668621669,8,8.68587142857143,6.473,,6.62717
"1993-11-01",,,65.8,9.1,290997.261616745,429312.675984849,505573.562851933,7.5,8.00773181818182,6.405,,6.76843
"1993-12-01",,,65.7,8.8,301476.819695587,432136.098901766,505733.574968252,6.75,7.51949565217391,6.224,,6.70693
"1994-01-01",,,65.8,8.6,306281.993825806,437465.823112907,530758.772345949,6.25,6.38681904761905,6.018,101.637025232856,6.77112
"1994-02-01",,,66,8.4,301786.425788798,437870.146000016,525311.625679516,6,6.37875,6.271,100.849616948026,6.77305
"1994-03-01",,,66.1,8.2,300221.857208399,433905.161334434,519359.654640483,6,6.22565652173913,6.693,101.49386009016,6.63191
"1994-04-01",,,66.3,8,299996.344438211,435304.960494935,521294.168686653,5.9,6.18904761904762,7.027,101.217755886388,6.66586
"1994-05-01",,,66.6,7.8,298380.841128858,430430.547406593,513599.276541985,5.6,5.92528636363636,7.413,102.291494456612,6.49025
"1994-06-01",,,66.7,7.7,296969.413323808,428097.835323794,509002.405612857,5.6,6.22063636363636,8.165,102.813024619292,6.39
"1994-07-01",,,66.6,7.6,295794.219087337,432504.012911366,513828.416736268,5.5,6.13295238095238,8.15,103.774276291682,6.16969
"1994-08-01",,,66.8,7.5,293162.3356628,422667.822062516,503551.393096037,5.5,6.60426086956522,8.571,103.385685190077,6.18559
"1994-09-01",,,66.9,7.4,294247.36747212,418748.604452538,498251.080093034,5.5,6.605,9.087,103.242520047381,6.11293
"1994-10-01",,,67,7.3,290094.838782,415630.121372264,497467.680587572,5.5,6.43038095238095,8.916,104.173093474908,5.95207
"1994-11-01",,,67.2,7.2,289354.890515068,415697.501176102,497985.077538134,5.5,6.32763636363636,8.827,104.060606577075,6.02284
"1994-12-01",,,67.2,7.1,286297.087363978,411912.97571988,489822.649162796,5.5,6.20090909090909,8.766,103.385685190077,6.16131
"1995-01-01",,,67.2,7,283311.970068866,406298.623176209,493981.735366872,5.5,6.19909090909091,9.065,103.651563312228,6.03362
"1995-02-01",,,67.5,6.9,285041.035185004,407714.723278159,493793.304204778,5.5,5.9692,8.858,104.469649841922,5.9284
"1995-03-01",,,67.7,6.8,286610.561275247,412944.064110995,498445.83937909,7,7.318,8.957,106.156953309416,5.63039
"1995-04-01",,,67.9,6.8,286396.554105317,412995.106635755,496573.050519445,6.5,7.0558,8.746,108.191943552029,5.42706
"1995-05-01",,,68.2,6.8,285752.532917156,414340.153153761,499490.615641501,6.35,6.78573913043478,8.318,107.966969756364,5.50046
"1995-06-01",,,68.1,6.8,288343.55494798,418010.417724798,500726.632869475,6.35,6.72236363636364,8.267,107.752222042319,5.46895
"1995-07-01",,,67.8,6.7,289229.582312419,420524.557854746,503678.566858568,6.05,6.54390476190476,8.338,107.885161103394,5.41148
"1995-08-01",,,67.9,6.7,288043.451438786,417142.852400612,499579.681627726,5.65,6.07486956521739,8.085,106.780744288307,5.59941
"1995-09-01",,,68.3,6.7,292096.878461697,421571.240048002,503264.039126937,5.4,5.71152380952381,7.84,106.62735306399,5.66743
"1995-10-01",,,68.3,6.6,292819.485810685,422582.52158379,505855.688119603,5.3,5.69651818181818,7.88,107.639735144486,5.49248
"1995-11-01",,,68.5,6.7,294487.132004042,423225.194103808,507527.135401035,5,5.36790909090909,7.566,107.701091634213,5.48861
"1995-12-01",,,68.4,6.6,297236.038657756,425736.532360423,507505.585623555,4.6,4.98847619047619,7.303,106.811422533171,5.58011
"1996-01-01",,,68.4,6.6,301378.978638897,432843.07887931,521606.064122511,4.35,4.56260869565217,7.041,106.269440207249,5.65245
"1996-02-01",,,68.7,6.7,302408.9728159,436033.947794088,523085.068591414,4.25,4.45183333333333,7.408,106.37170102346,5.67212
"1996-03-01",,,69.1,6.7,305033.252814781,435834.559993414,521620.830580389,4,4.34142857142857,7.598,106.034240329962,5.70779
"1996-04-01",,,69.3,6.7,310439.124540877,447227.321782529,535992.729211387,3.8,3.97375,7.342,105.011632167844,5.81395
"1996-05-01",,,69.5,6.5,307898.154316203,442009.865595895,528001.022936245,3.8,3.84217391304348,7.392,104.183319556529,5.9164
"1996-06-01",,,69.5,6.4,309966.5792051,444061.942512868,533493.823517983,3.7,3.959375,7.499,104.213997801392,5.88834
"1996-07-01",,,69.4,6.5,313021.446123597,448389.827149252,531320.451282486,3.7,3.92847826086957,7.355,104.827562698663,5.80198
"1996-08-01",,,69.5,6.3,318811.909790183,457773.683229738,547121.684691653,3.5,3.91590909090909,7.259,105.492258004039,5.73005
"1996-09-01",,,69.9,6,317911.272437818,456736.162592573,547437.24238582,3.5,3.83690476190476,7.18,105.195701637025,5.7991
"1996-10-01",,,70,5.9,322135.642487959,465336.39323582,559430.545512753,3.5,3.67272173913043,6.827,104.571910658134,5.85854
"1996-11-01",,,70.1,5.8,325273.755301753,466583.192153449,558844.557929675,3.5,3.66847619047619,6.787,104.398067270574,5.804
"1996-12-01",,,70,5.7,329747.60732025,468364.138435324,563202.666673201,3.5,3.64772727272727,6.629,103.426589516562,5.93934
"1997-01-01",,,70.2,5.6,330322.128404658,472640.792210739,572052.319795481,3.5,3.63391304347826,6.486,102.588050823626,6.11711
"1997-02-01",,,70.2,5.5,329327.022667884,474396.762103889,574326.451054562,3.5,3.6232,6.247,101.207529804767,6.38245
"1997-03-01",,,70.2,5.3,325891.129032344,472036.118748811,573353.558380527,3.5,3.68419047619048,6.468,101.074590743692,6.47603
"1997-04-01",,,70.5,5.2,323825.554028011,468897.473090854,570602.841110674,3.5,3.67072727272727,6.616,100.900747356132,6.5144
"1997-05-01",,,71,5.3,329695.491175086,471049.080737135,572509.611322738,3.5,3.63281818181818,6.438,101.524538335023,6.4862
"1997-06-01",,,71.1,5.2,332576.872602227,475553.967059993,578746.575424062,3.5,3.62190476190476,6.396,100.726903968572,6.57417
"1997-07-01",,,71,5.2,334603.036399946,483798.165614905,589356.397403947,3.5,3.62104347826087,6.107,98.804400623791,6.82039
"1997-08-01",,,71.3,5.2,337728.602847738,476479.261929272,582884.949545476,3.5,3.65447619047619,6.237,98.8453049502757,7.01774
"1997-09-01",,,71.5,5.1,342141.897755944,473860.36023734,580474.756206407,3.5,3.66536363636364,6.162,100.072434744817,6.81357
"1997-10-01",,,71.5,5.1,351565.437420173,491395.594679794,605219.245913718,3.75,3.93434782608696,6.068,100.573512744254,6.69024
"1997-11-01",,,71.6,5.1,346623.439589668,482792.105395067,598201.654594853,3.75,4.0112,6.063,101.258660212873,6.58966
"1997-12-01",,,71.5,5.1,351126.424619813,496092.98469626,607535.405948829,3.75,4.02034782608696,5.743,101.166625478282,6.77155
"1998-01-01",,,71.4,5.1,352150.070872291,494707.717146306,606031.229542773,3.75,3.93327272727273,5.424,101.238208049631,6.91579
"1998-02-01",,,71.7,4.9,353385.589444512,493161.80900364,603085.634477266,3.75,3.8783,5.323,101.013234253965,6.91322
"1998-03-01",,,71.9,4.9,356568.397532011,491746.313362469,599851.799751709,3.75,3.88018181818182,5.165,100.328086785346,6.96041
"1998-04-01",,,72,4.9,363950.283407042,501173.327898459,610107.896187715,3.75,3.91829545454545,5.131,100.195147724271,6.91664
"1998-05-01",,,72.4,4.9,360096.832172016,503300.561987756,613446.47427813,4,4.58035714285714,5.235,102.199459722021,6.76461
"1998-06-01",,,72.4,4.8,362539.368216424,499604.299017813,607021.987568239,4,4.14386363636364,4.988,102.414207436066,6.82914
"1998-07-01",,,72.2,4.9,368415.067602198,515809.391296912,623546.876637555,4,4.17445652173913,4.912,102.117651069052,6.85006
"1998-08-01",,,72.3,4.9,366926.923278138,509727.311642982,618258.973351596,4,4.33440476190476,4.809,103.201615720896,6.80805
"1998-09-01",,,72.6,4.8,370549.046956919,517214.459981612,630737.135362228,5,4.91204545454545,4.737,105.195701637025,6.48679
"1998-10-01",,,72.7,4.8,376002.798383984,517021.18147265,632235.797339427,4.65,4.84795454545455,4.668,106.463735758051,6.22807
