"date","gdp_nom","gdp_defl","cpi","ur","m1","m2","m3","policy","estr_1d","euribor_3m","gov_10y","sx5e","reer","xr_usd"
"2014-12-01",872834.233705046,99.228774092841,99.78,11.5,5941966,9676028,10326597,0.05,-0.115142857142857,0.0809047619047619,1.44752600788341,3159.7749047619,106.994928148774,0.810942314970017
"2015-01-01",862287.00026831,98.6748527102745,98.24,11.4,6037612,9745960,10405448,0.05,-0.135619047619048,0.0626666666666667,1.26783679420504,3207.25838095238,101.658918005072,0.860486461679694
"2015-02-01",881708.361767733,99.479785323407,98.85,11.3,6091007,9761926,10438257,0.05,-0.121,0.0482,1.21066283079436,3453.78565,99.8732037193576,0.881084438727185
"2015-03-01",889605.237963957,100.31013014266,100,11.3,6151855,9815782,10475465,0.05,-0.135363636363636,0.0271818181818182,0.952031264867717,3655.30627272727,97.8233305156382,0.922706549958253
"2015-04-01",881999.443849797,99.9203452451829,100.43,11.2,6206168,9865617,10545103,0.05,-0.1595,0.0047,0.850851036345758,3733.8009,97.0097210481826,0.927704025307766
"2015-05-01",885473.288884729,99.8182054099638,100.71,11.1,6271825,9909778,10561797,0.05,-0.19075,-0.0103684210526316,1.33257915735196,3617.86466666667,99.1018596787828,0.89689718419129
"2015-06-01",888664.567265474,99.9440329245535,100.72,11.1,6325590,9947884,10582758,0.05,-0.2035,-0.0139090909090909,1.66514799215752,3521.77477272727,100.200760777684,0.891803916640677
"2015-07-01",892046.383412935,99.9440617213355,100.12,10.8,6392616,10012113,10656208,0.05,-0.202695652173913,-0.0187391304347826,1.52864696573328,3545.09756521739,98.5841081994928,0.909439587509807
"2015-08-01",888634.118589859,100.310377924665,100.12,10.8,6424845,10030998,10662405,0.05,-0.206285714285714,-0.0276666666666667,1.39230000852554,3444.40585714286,101.120033812342,0.897742818057425
"2015-09-01",895427.097997207,100.512105530283,100.32,10.7,6459866,10060424,10694197,0.05,-0.220681818181818,-0.0370454545454546,1.48089877201104,3165.46081818182,102.715553677092,0.891171728792124
"2015-10-01",898224.549980931,100.378523360655,100.45,10.7,6527378,10124558,10780760,0.05,-0.223909090909091,-0.0535909090909091,1.20320706765034,3275.47868181818,102.261200338123,0.890068454355664
"2015-11-01",894477.737171155,100.098716031489,100.01,10.6,6583484,10182417,10836416,0.05,-0.219666666666667,-0.0876190476190476,1.15318835591793,3439.57128571429,98.8799661876585,0.931445603576751
"2015-12-01",899814.212847913,100.608863675531,100.03,10.6,6612393,10217313,10842557,0.05,-0.283954545454545,-0.126318181818182,1.19325539617419,3288.63395454545,100.771344040575,0.919355782329967
"2016-01-01",905001.786476792,100.001533131531,98.56,10.5,6670355,10268839,10909372,0.05,-0.3237,-0.14615,1.11291654032028,3030.5048,100.771344040575,0.920839990239096
"2016-02-01",901839.915999876,100.509339655154,98.72,10.4,6733011,10320213,10976218,0.05,-0.325380952380952,-0.183571428571429,1.03972471865796,2862.58766666667,101.743448858833,0.901473264878633
"2016-03-01",906817.597523332,101.421839121339,99.95,10.4,6757516,10342705,10986982,0,-0.372714285714286,-0.22852380952381,0.930598425796982,3031.41847619048,101.849112426035,0.900927955794441
"2016-04-01",910320.991123044,100.707390782825,100.17,10.3,6804786,10383940,11039392,0,-0.422809523809524,-0.249190476190476,0.961429055493306,3031.1839047619,102.525359256128,0.881897170789923
"2016-05-01",902660.231030701,100.731746306771,100.58,10.2,6849266,10423954,11084382,0,-0.423,-0.257181818181818,0.971041419728146,2983.70327272727,103.243871513102,0.88408802301843
"2016-06-01",910361.077846254,100.864272422109,100.76,10.2,6871798,10452292,11119739,0,-0.417545454545455,-0.267909090909091,0.882952622918901,2910.80236363636,102.821217244294,0.890558461114986
"2016-07-01",910768.767200847,100.813334939091,100.28,10,6928484,10502607,11178145,0,-0.413761904761905,-0.294523809523809,0.620918289190528,2919.07947619048,101.997041420118,0.903462844014973
"2016-08-01",914451.66000837,101.039205877263,100.34,10,6970524,10528589,11199036,0,-0.423826086956522,-0.298217391304348,0.613309394028143,2992.8667826087,102.461961115807,0.891922286423374
"2016-09-01",918892.772790783,101.329686744709,100.71,9.9,7005097,10569166,11240372,0,-0.428,-0.301636363636364,0.734074152576426,3012.09259090909,102.831783601014,0.891894302417026
"2016-10-01",921293.34340478,101.24205809465,100.95,9.8,7059544,10591645,11263126,0,-0.431619047619048,-0.309,0.770313220168188,3042.33238095238,102.60989010989,0.906943298768685
"2016-11-01",920182.861247867,100.811883220469,100.59,9.9,7137436,10662425,11337510,0,-0.433727272727273,-0.312681818181818,1.23070939657532,3026.39586363636,101.796280642434,0.926015565479784
"2016-12-01",925562.395347353,101.46848392071,101.12,9.7,7158597,10710530,11382913,0,-0.435428571428571,-0.315761904761905,1.28514364734369,3207.27123809524,101.098901098901,0.948505200970164
"2017-01-01",923945.110708824,100.999364454197,100.26,9.6,7208244,10759056,11439966,0,-0.436545454545454,-0.325545454545455,1.30882896678748,3298.76959090909,100.200760777684,0.94211556332088
"2017-02-01",934113.916631841,101.433543358911,100.65,9.5,7263871,10814115,11491550,0,-0.43785,-0.3286,1.43777869824884,3293.0971,99.5350803043111,0.939615603256708
"2017-03-01",939056.572659335,102.043035392213,101.48,9.5,7344648,10881654,11581144,0,-0.438478260869565,-0.329347826086957,1.45427677132092,3427.10395652174,100.697379543533,0.935918094959056
"2017-04-01",943788.03400119,102.110852735978,102.06,9.3,7394158,10912228,11578021,0,-0.441888888888889,-0.330388888888889,1.25982731674438,3491.83411111111,100.644547759932,0.932603829893032
"2017-05-01",943317.65642512,101.80773182212,101.97,9.3,7423638,10928508,11607575,0,-0.443863636363636,-0.329454545454545,1.17324886725221,3601.872,102.546491969569,0.904363554148768
"2017-06-01",943407.30957369,101.954951552665,102.07,9.1,7488142,10988182,11652740,0,-0.443681818181818,-0.33,1.07060542346137,3547.84940909091,103.508030431107,0.890515203523166
"2017-07-01",947366.828502734,101.783324543646,101.62,9.1,7522548,11008582,11668038,0,-0.44447619047619,-0.330428571428571,1.20681184372731,3483.894,104.659763313609,0.868723472908227
"2017-08-01",955200.794060337,102.170890315439,101.88,9,7579897,11066852,11736671,0,-0.440826086956522,-0.329086956521739,1.04405308235834,3451.34173913044,106.26584953508,0.846973909521076
"2017-09-01",954639.877436929,102.594368286375,102.29,8.9,7621867,11095402,11773187,0,-0.443142857142857,-0.329380952380952,1.11492206238135,3507.12238095238,106.360946745562,0.839308409870297
"2017-10-01",951336.94688249,102.537855507433,102.34,8.8,7666219,11139576,11804155,0,-0.444,-0.329545454545455,1.14894922128505,3614.74545454545,105.927726120034,0.850639332789413
"2017-11-01",966180.46281847,102.34520924527,102.13,8.7,7713565,11176686,11849209,0,-0.434181818181818,-0.329,0.94670410436982,3601.43131818182,105.610735418428,0.851933889930141
"2017-12-01",974750.59029904,102.960815193463,102.48,8.7,7749170,11208278,11858924,0,-0.427263157894737,-0.327894736842105,0.878612169522357,3564.6552631579,106.054522400676,0.844864999466386
"2018-01-01",964208.104566311,102.636071212326,101.55,8.7,7809609,11262451,11905687,0,-0.447363636363636,-0.328454545454546,1.032119325906,3612.16381818182,105.526204564666,0.819705725644494
"2018-02-01",964900.02641036,102.926164414767,101.77,8.6,7838207,11278673,11920069,0,-0.4497,-0.3285,1.26947002555199,3426.7103,105.557903634827,0.809860865903238
"2018-03-01",975834.56902333,103.591878345149,102.9,8.5,7861261,11290502,11942983,0,-0.448904761904762,-0.327904761904762,1.16879585342593,3374.29471428571,107.100591715976,0.810623021693847
"2018-04-01",969577.012688648,103.170139540499,103.32,8.4,7911663,11334856,11993660,0,-0.4507,-0.32845,1.12614617979075,3457.61825,107.29078613694,0.814577682200663
"2018-05-01",978258.120741725,103.305414767224,103.96,8.3,7992308,11419603,12065798,0,-0.4475,-0.325227272727273,1.23444334372189,3537.08656521739,106.508875739645,0.846580392428512
"2018-06-01",978368.066569627,103.350499414151,104.08,8.2,8047005,11497274,12150837,0,-0.446761904761905,-0.322047619047619,1.28848829618119,3442.768,106.413778529163,0.856290062142172
"2018-07-01",971395.556719867,103.464937925299,103.85,8.1,8062842,11497988,12135357,0,-0.448590909090909,-0.320727272727273,1.19857970641547,3460.88668181818,107.322485207101,0.855744770232549
"2018-08-01",984238.182329121,103.753919811215,104,8,8090796,11512050,12156615,0,-0.444130434782609,-0.319,1.36555842704414,3436.82804347826,107.628909551986,0.865879093161071
"2018-09-01",987657.660951013,104.224189958476,104.41,8,8151332,11561340,12193310,0,-0.4477,-0.31885,1.31995942118383,3365.2269,108.738377007608,0.857728563218884
"2018-10-01",995328.428320323,104.404760240293,104.67,8,8194282,11618086,12258408,0,-0.45104347826087,-0.317695652173913,1.55539712432472,3244.5497826087,107.565511411665,0.870773436109829
"2018-11-01",986976.481504887,104.102952924454,104.09,7.9,8247433,11671711,12309490,0,-0.446318181818182,-0.316363636363636,1.40582335351347,3186.40386363636,106.202451394759,0.8797501509571
"2018-12-01",994073.19017479,104.515141933229,104.04,7.9,8283767,11709262,12370070,0,-0.445473684210526,-0.311894736842105,1.21208589524443,3057.83889473684,106.2764158918,0.878409616273678
"2019-01-01",998319.015826536,104.178941881478,102.96,7.9,8318677,11747575,12400518,0,-0.452,-0.308,1.20220652204536,3088.65436363636,104.532967032967,0.875932170997893
"2019-02-01",1000098.49356858,104.709830407887,103.28,7.8,8374171,11812055,12457383,0,-0.45205,-0.30845,1.11991845160944,3223.07085,103.613693998309,0.880968007646802
"2019-03-01",1009142.29060488,105.347709781951,104.34,7.7,8463891,11895554,12535791,0,-0.452857142857143,-0.309190476190476,0.990761812567694,3332.85538095238,104.110312764159,0.884761872661716
"2019-04-01",1009095.60217336,105.174413977034,105.09,7.7,8515964,11969408,12608737,0,-0.452,-0.31045,0.950971833630982,3458.7648,104.332206255283,0.889818254621494
"2019-05-01",1010815.49420478,104.879964700681,105.23,7.6,8573197,12033491,12676936,0,-0.451590909090909,-0.311863636363636,0.871105042270359,3385.41208695652,104.913355874894,0.894087238530276
"2019-06-01",1007451.90362187,105.132717397008,105.4,7.5,8626434,12079082,12720582,0,-0.44655,-0.3289,0.574046565128611,3405.9535,105.473372781065,0.885472931092496
"2019-07-01",1008286.3103114,105.187294329792,104.91,7.5,8688313,12138190,12783083,0,-0.451826086956522,-0.364869565217391,0.356898989563315,3507.8027826087,103.994082840237,0.89139340291368
"2019-08-01",1017166.31796335,105.627873507469,105.05,7.5,8771506,12232907,12880993,0,-0.446227272727273,-0.407681818181818,0.0992022944515876,3355.32390909091,104.765426880812,0.898777254398924
"2019-09-01",1022339.87172525,105.956544547004,105.28,7.5,8808360,12268513,12910683,0,-0.488238095238095,-0.417571428571429,0.0478009331887888,3514.53095238095,103.983516483516,0.908768316009016
"2019-10-01",1030175.92278974,105.976300713801,105.43,7.4,8887124,12334635,12972243,0,-0.549217391304348,-0.412869565217391,0.132507764978225,3551.22265217391,103.719357565511,0.904767337112401
"2019-11-01",1020342.09198914,105.840537249301,105.09,7.5,8939511,12381853,13011969,0,-0.536285714285714,-0.401285714285714,0.30160624265349,3693.14104761905,102.662721893491,0.904899383806641
"2019-12-01",1013106.68522112,106.601004091641,105.42,7.5,8950015,12380743,12987109,0,-0.5412,-0.3947,0.366249130736934,3715.3338,102.842349957735,0.899810589870832
"2020-01-01",1021004.15031236,106.088171798014,104.37,7.5,8990551,12418229,13057815,0,-0.537681818181818,-0.391136363636364,0.316186822135828,3758.24118181818,100.919273034658,0.900871388324677
"2020-02-01",1014503.78739593,106.61556543551,104.55,7.3,9062379,12491659,13146537,0,-0.5383,-0.40885,0.133330854531729,3734.92425,100.116229923922,0.917010545621275
"2020-03-01",944069.562291713,107.741820793002,105.12,7.2,9355534,12790701,13483139,0,-0.533818181818182,-0.416636363636364,0.368176361456924,2824.17845454545,104.649196956889,0.903880523429001
"2020-04-01",837645.00302958,108.674320961212,105.42,7.4,9532102,12979824,13646693,0,-0.53655,-0.25405,0.553843048033478,2839.576,105.21978021978,0.920649241845349
"2020-05-01",892605.664596382,107.735777868823,105.32,7.6,9653392,13141213,13809754,0,-0.54175,-0.27195,0.478371921747441,2909.32442857143,105.262045646661,0.917275508285291
"2020-06-01",946609.632374038,107.550908972586,105.68,8.1,9740707,13221584,13908913,0,-0.545727272727273,-0.376,0.350450683563307,3237.39272727273,106.572273879966,0.888526298359046
"2020-07-01",982589.699608511,106.981429608202,105.31,8.5,9798614,13292212,13992496,0,-0.549869565217391,-0.444130434782609,0.220654348607008,3316.2912173913,106.804733727811,0.872342200881432
"2020-08-01",988251.842720297,106.671823781038,104.87,8.6,9855651,13327764,14013404,0,-0.552714285714286,-0.479714285714286,0.160505011359991,3297.6679047619,108.019864750634,0.845444663633819
"2020-09-01",988234.457671192,107.027194809814,104.95,8.6,9937663,13442381,14146910,0,-0.553954545454545,-0.491363636363636,0.122982564467726,3260.73331818182,107.903634826712,0.848003145320764
"2020-10-01",994573.383037992,107.53879483845,105.14,8.4,10052144,13540474,14251290,0,-0.554363636363636,-0.509136363636364,0.000531795048380393,3180.39022727273,107.840236686391,0.849243787009645
"2020-11-01",1000767.68078721,107.397123272414,104.79,8.2,10158109,13633583,14346331,0,-0.556333333333333,-0.520857142857143,-0.0553454385201783,3391.79361904762,106.741335587489,0.844744082768813
"2020-12-01",994941.036174803,107.979269691453,105.13,8.2,10270201,13745104,14480643,0,-0.557454545454546,-0.538090909090909,-0.0915406969551268,3530.94690909091,107.903634826712,0.821711101316997
"2021-01-01",1007790.75059495,108.115556415766,105.31,8.3,10382665,13835336,14591133,0,-0.56335,-0.54715,-0.0635944801138958,3592.2347,107.047759932375,0.821635300739061
"2021-02-01",1001494.40176518,108.21321266628,105.53,8.3,10473586,13923364,14671890,0,-0.56375,-0.5411,0.0643186400606099,3667.14305,105.917159763314,0.826589738714984
"2021-03-01",1019228.04763987,108.638213365689,106.52,8.2,10563499,14019354,14758349,0,-0.564347826086957,-0.539086956521739,0.147920311387671,3813.29308695652,106.614539306847,0.840400615319389
"2021-04-01",1031601.78498724,108.47816538501,107.12,8.3,10628067,14074552,14820519,0,-0.5658,-0.53815,0.205065223677536,3987.2866,107.343617920541,0.834787254468199
"2021-05-01",1030495.37413926,108.545737096689,107.4,8.1,10702210,14156859,14909537,0,-0.564714285714286,-0.540095238095238,0.376967791647506,4003.59071428571,107.650042265427,0.823322773892027
"2021-06-01",1043960.6408735,108.967072923398,107.69,7.9,10806050,14232712,14988884,0,-0.564590909090909,-0.542909090909091,0.30386782631217,4105.80877272727,106.910397295013,0.830075914215421
"2021-07-01",1065498.90787513,109.391255956408,107.6,7.7,10902782,14332568,15106293,0,-0.566227272727273,-0.544818181818182,0.164048511226758,4062.60654545455,105.779797125951,0.845893571208872
"2021-08-01",1063110.8185567,110.118748674318,107.97,7.6,10989804,14405853,15178895,0,-0.567909090909091,-0.547590909090909,0.0597810390299362,4177.02590909091,105.420540997464,0.849486446829884
"2021-09-01",1070550.17356817,110.550005202947,108.48,7.4,11076989,14489494,15250735,0,-0.570045454545455,-0.545045454545454,0.196650297559053,4158.28604545455,105.536770921386,0.849594704707926
"2021-10-01",1077472.37479918,111.04913752195,109.4,7.3,11148221,14568762,15363701,0,-0.570571428571429,-0.549809523809524,0.352253785095313,4132.22895238095,104.860524091293,0.861959274476579
"2021-11-01",1085556.81025151,111.225268968626,109.89,7.1,11192288,14617674,15418039,0,-0.573,-0.567363636363636,0.312345076299871,4306.35527272727,104.226542688081,0.87611356024678
"2021-12-01",1099865.31494931,111.459302306123,110.36,7,11289735,14708392,15495900,0,-0.577217391304348,-0.58195652173913,0.279098039044895,4207.864,104.194843617921,0.884659617596237
"2022-01-01",1099690.71719921,111.762100242694,110.69,6.9,11378722,14821644,15596492,0,-0.577857142857143,-0.560142857142857,0.533964619504543,4252.32604761905,103.10650887574,0.883823504654819
"2022-02-01",1109088.80621546,112.376952532563,111.73,6.8,11466429,14904777,15658593,0,-0.57655,-0.53150000005,0.944214649050264,4084.097,103.370667793745,0.881686489917915
"2022-03-01",1119110.97658532,114.328196207269,114.45,6.8,11535119,14979994,15732137,0,-0.578695652173913,-0.495434782608696,1.05417341373189,3796.59930434783,104.194843617921,0.907526949604645
"2022-04-01",1119974.29570376,113.909248155673,115.11,6.8,11575875,15039803,15812004,0,-0.583684210526316,-0.447894736842105,1.56824814264862,3837.34305263158,101.912510566357,0.924322325789588
"2022-05-01",1137422.72532153,114.124303578671,116.07,6.7,11617227,15086409,15862884,0,-0.584954545454545,-0.385727272727273,1.87418261095286,3691.77409090909,102.028740490279,0.945313607789384
"2022-06-01",1143167.17897472,114.743924882542,117.02,6.7,11647587,15142824,15932704,0,-0.581954545454545,-0.239227272727273,2.43731322379157,3587.624,102.282333051564,0.946448237885479
"2022-07-01",1134812.44027646,114.986548272344,117.16,6.7,11698076,15242503,15993536,0.5,-0.510619047619048,0.0366190476190476,2.09251147108357,3523.29123809524,100.116229923922,0.982423967402214
"2022-08-01",1154156.22548088,115.523414710449,117.87,6.7,11764014,15359159,16119865,0.5,-0.0847826086956522,0.394739130434783,2.05822321385582,3701.055,99.9577345731192,0.98731938494292
"2022-09-01",1173689.43424266,116.570577154468,119.27,6.7,11681424,15422603,16195630,1.25,0.355318181818182,1.01086363636364,2.81375186630484,3466.18818181818,100.866441251057,1.00971622384488
"2022-10-01",1178350.6887033,117.833409042812,121.04,6.7,11547504,15357455,16129054,1.25,0.656,1.42766666666667,3.1850119499636,3464.576,102.641589180051,1.01774264680934
"2022-11-01",1181323.55228767,117.810585689789,120.96,6.7,11443507,15317765,16132161,2,1.36795454545455,1.82522727272727,2.93411383385498,3839.95618181818,103.751056635672,0.980269841552721
"2022-12-01",1165204.65900903,118.020439130069,120.53,6.7,11296984,15229154,16048195,2.5,1.56838095238095,2.06347619047619,3.00015925310856,3884.67271428571,104.70202874049,0.944393227351384
"2023-01-01",1185396.81842857,118.817035539749,120.28,6.7,11264983,15266625,16086389,2.5,1.90190909090909,2.34486363636364,3.04419920460064,4092.674,103.814454775993,0.928591326957006
"2023-02-01",1207960.92843383,120.257023929912,121.25,6.6,11144466,15223160,16077506,3,2.2745,2.64035,3.22299493086068,4238.13415,104.099746407439,0.933262405390524
"2023-03-01",1200274.95313761,121.428169974111,122.35,6.6,11014046,15188493,16049043,3.5,2.57213043478261,2.9105652173913,3.23275676463568,4201.73495652174,105.092983939138,0.934070843181647
"2023-04-01",1206074.74894581,121.681014889439,123.13,6.5,10912853,15139424,16000276,3.5,2.89983333333333,3.167,3.19288143737296,4358.26688888889,106.836432797971,0.911766344678089
"2023-05-01",1210292.76150264,121.410775134281,123.17,6.5,10824092,15119329,16014230,3.75,3.07963636363636,3.3664347826087,3.20584999199048,4319.32043478261,106.434911242604,0.920174833218312
"2023-06-01",1222008.68955155,121.604424907996,123.48,6.5,10711305,15091218,15987595,4,3.23804545454545,3.53586363636364,3.16470521803867,4324.43940909091,107.248520710059,0.922520830100985
"2023-07-01",1211804.33610683,121.661752533433,123.37,6.6,10617393,15051708,15946578,4,3.40219047619048,3.67180952380952,3.26878685706511,4364.50680952381,108.400253592561,0.904310979627154
"2023-08-01",1223175.15890414,122.525370031363,124.04,6.5,10532796,15026212,15932995,4.25,3.64186956521739,3.78030434782609,3.34324651177463,4296.84373913043,108.431952662722,0.916685266077895
"2023-09-01",1230674.40498903,123.260582424107,124.44,6.6,10510793,15072362,15994396,4.5,3.74661904761905,3.88004761904762,3.50554163792282,4227.22776190476,107.79797125951,0.935995721162376
"2023-10-01",1231267.69191055,123.867092436817,124.55,6.6,10405829,15032213,15975490,4.5,3.90072727272727,3.96763636363636,3.72393528662163,4103.953,107.30135249366,0.94674148793339
"2023-11-01",1237116.11520972,123.564604150548,123.86,6.5,10366961,15047105,16001505,4.5,3.90172727272727,3.97163636363636,3.42024954194299,4275.04081818182,107.343617920541,0.9252211068168
"2023-12-01",1240106.29287973,124.078670848533,124.06,6.5,10345628,15100189,16095535,4.5,3.90152631578947,3.93309523809524,2.86562834297746,4508.59263157895,107.090025359256,0.917174330704096
"2024-01-01",1235609.10472121,123.902528083065,123.62,6.5,10284002,15078095,16097014,4.5,3.904,3.92527272727273,2.90361718054564,4505.77609090909,106.582840236686,0.916999078832774
"2024-02-01",1249190.32453139,124.528651508392,124.38,6.5,10266654,15105825,16124033,4.5,3.90714285714286,3.92319047619048,3.02476564147219,4758.88652380952,106.181318681319,0.926379312626575
"2024-03-01",1255334.37074739,125.048760451249,125.32,6.5,10266267,15133823,16187636,4.5,3.9066,3.92238095238095,2.95285639172761,4989.648,107.586644125106,0.919777046044039
"2024-04-01",1256759.76880098,125.06468863828,126.05,6.4,10262375,15151381,16224179,4.5,3.90771428571429,3.88636363636364,3.07367166234701,4981.40747619048,107.607776838546,0.932160882090518
"2024-05-01",1249013.93906637,125.02600429677,126.32,6.4,10263143,15197011,16264207,4.5,3.90686363636364,3.81365217391304,3.12138605307077,5022.56013043478,107.893068469992,0.924878819854649
"2024-06-01",1259555.99213265,125.266735471058,126.59,6.4,10330258,15288943,16375240,4.25,3.74945,3.7245,3.16643281360823,4951.9745,107.776838546069,0.929454410261177
"2024-07-01",1262322.74457258,125.591790454324,126.56,6.4,10286002,15248901,16360746,4.25,3.66260869565217,3.68482608695652,3.11249872592742,4913.88873913044,107.977599323753,0.922161546665362
"2024-08-01",1275727.12847334,125.930101068199,126.73,6.3,10333211,15315506,16450711,,3.66340909090909,3.54759090909091,2.90579314675962,4788.51095454545,,
"2024-09-01",1264404.12695408,125.932677245442,126.61,6.3,10384239,15399769,16543935,,3.55652380952381,3.43371428571428,2.83416486770752,4876.98961904762,,
"2024-10-01",,,127.05,6.2,10438347,15421845,16577367,,3.33752173913043,3.16660869565217,2.86593395053269,4948.44043478261,,
"2024-11-01",,,126.63,6.2,10547679,15541403,16691823,,3.16442857142857,3.0067619047619,2.9291315226785,4795.10576190476,,
"2024-12-01",,,127.08,6.2,10578368,15575663,16742401,,3.06415,2.81609090909091,2.81234302970702,4918.3386,,
"2025-01-01",,,126.73,6.2,10596641,15580221,16782722,,2.91945454545455,2.70313043478261,3.08795595250177,5098.11740909091,,
"2025-02-01",,,127.28,6.1,10661164,15627299,16858732,,2.69065,2.52495,2.98865455430641,5420.0439,,
"2025-03-01",,,,,,,,,2.50305,,,,,
