"date","pce_nom","gdp_nom","pce_defl","gdp_defl","cpi","ur","m1","m2","m3","ml","policy","tona_1d","gov_9y","gov_10y","gov_20y","n225","reer","rrppi","xr_usd","hfwh"
"1965-10-01",4732399.05132717,8970051.40666074,28.2805978956755,31.8301265237348,,1.3,10728980.2324732,,,,5.48,,,,,1302.9562295082,,63.1776014858577,360.000000359,
"1966-01-01",4933487.90464739,9502646.53830659,28.6528235669333,32.8405239726904,,1.36666666666667,11165732.157875,,,,5.48,,,,,1489.02596774194,,63.2424101718023,360.000000359,
"1966-04-01",5104960.65845385,10078704.640294,29.0712725424094,33.5197695569393,,1.33333333333333,11497866.5909421,,,,5.48,,,,,1538.86596774194,,63.7144466069294,360.000000359,
"1966-07-01",5250434.18770699,10463135.4148652,29.2616322253258,33.9721597885777,,1.3,12070164.0757469,,,,5.48,,,,,1471.25671875,,64.9045158613331,360.000000359,
"1966-10-01",5464628.34120855,10700791.7920528,29.4497508627898,34.0636578207894,,1.26666666666667,12393350.8064571,,,,5.48,,,,,1418.8435,,65.9716857173906,360.000000359,
"1967-01-01",5661865.4575579,11246484.6207881,29.8565775160536,34.8762696763568,,1.3,12910220.6247347,,,,5.48,,,,,1459.2635483871,,66.5316485709487,360.000000359,
"1967-04-01",5857505.51223641,11572724.1982906,29.9632011195404,34.9475517922587,,1.26666666666667,13212527.1305695,,,,5.48,,,,,1464.69507936508,,69.2267414864504,360.000000359,
"1967-07-01",6057678.40371599,12174496.5545638,30.241990807333,35.532681788419,,1.16666666666667,13836345.0778544,,,,5.6,,,,,1403.41328125,,71.5259679315557,360.000000359,
"1967-10-01",6239156.27916627,12707358.9861502,30.8968199823668,36.3847077925042,,1.26666666666667,14437001.5462397,,,,5.84,,,,,1322.41459016393,,72.3236284960631,360.000000359,
"1968-01-01",6408844.08169355,13179838.3611551,31.3771156834641,36.8582740629472,,1.26666666666667,15002339.6251971,33173983.8064964,,,6.21,,,,,1329.66816666667,,73.827960601061,360.000000359,
"1968-04-01",6682293.92042367,13710455.4732405,31.6572389238995,37.076729124277,,1.16666666666667,15631824.8654286,34230496.1782507,,,6.21,,,,,1467.01650793651,,76.8116299977277,360.000000359,
"1968-07-01",6895360.73627522,14229097.547987,31.9170771492528,37.6275042257662,,1.2,16010425.1196293,35367390.7787709,,,5.96333333333333,,,,,1652.17276923077,,79.3305736951818,360.000000359,
"1968-10-01",7166133.14808657,15374424.3334707,32.1716668881333,38.4647220923172,,1.06666666666667,16730211.3922109,36863178.1220776,,,5.84,,,,,1724.01841269841,,81.8001205283489,360.000000359,
"1969-01-01",7364121.82286926,15404869.796705,32.3661286366886,38.205152923258,,1.13333333333333,17482607.1159281,38384025.9849151,,,5.84,,,,,1800.94482758621,,85.1124766599816,360.000000359,
"1969-04-01",7698142.57408628,16199686.1700797,32.9154609139834,39.0392733544496,,1.2,18382333.5638012,39981244.188297,,,5.84,,,,,1924.51301587302,,88.5354817676174,360.000000359,
"1969-07-01",7940285.30682762,16861761.3929522,33.5085912130046,39.6842652935352,,1.13333333333333,19443165.4456429,41794005.3528798,,,5.97666666666667,,,,,1933.84359375,,91.1269400618449,360.000000359,
"1969-10-01",8211175.14964418,17854593.5623235,33.5747716061316,40.4424767947869,,1.06666666666667,20576723.2173043,43772708.0536332,,,6.25,,,,,2161.38245901639,,94.5559715869237,360.000000359,
"1970-01-01",8574436.22115828,18584643.1600907,34.5818974774492,40.8447827435718,30.9733038726766,1.06666666666667,21313236.5186635,45566934.8229817,,,6.25,,,,,2377.2635,,96.2920737791565,360.000000359,
"1970-04-01",8797555.13105574,19175456.2187993,35.2329443789528,41.6380813417018,31.2152150841089,1.13333333333333,22224969.7361554,47411141.2042832,,,6.25,,,,,2208.60825396825,,99.2963910650952,360.000000359,
"1970-07-01",9186275.2444992,19987860.9282654,35.4754694793978,42.2690580523662,31.5328645138525,1.23333333333333,23085363.2036511,49207331.1064325,,,6.25,,,,,2130.684375,,103.478625976823,360.000000359,
"1970-10-01",9390182.44194443,20454994.3044582,36.5035149959049,43.3967082544227,32.3515616347043,1.26666666666667,24358378.7082665,51265279.6090405,,,6,,,,,2060.29721311475,,104.625028403197,360.000000359,
"1971-01-01",9689983.79824349,20807215.4361871,37.0657658818824,43.7455521569243,32.8401726355886,1.16666666666667,25564937.5296596,53683931.8320827,,,5.75,,,,,2196.64770491803,,107.022357020776,360.000000359,
"1971-04-01",9994388.44994675,21264993.314459,37.5922395829668,43.9980884862259,33.2075813668193,1.2,27019255.6044394,56625830.7432051,,,5.58333333333333,,,,,2468.17403225806,,108.996552098873,360.000000359,
"1971-07-01",10252102.5339788,21837817.0871651,38.0990448620102,44.6394010603962,33.8381123786671,1.23333333333333,29238392.9319463,60303008.0524147,,,5.25,,,,,2499.628125,,111.614585906087,350.973333452333,
"1971-10-01",10602422.7087189,22202387.4761497,38.8374822071742,44.9749332403918,34.2293702723128,1.33333333333333,30577818.0856593,64015157.2851898,,,5.08333333333333,,,,,2388.14344262295,,113.793975558432,331.737439963116,
"1972-01-01",10939332.262664,23286315.4652775,39.0425009142219,45.6823553292455,34.3660274416987,1.4,31936648.3702315,67701222.5589202,,,4.75,,,,,2927.89725806452,,116.948755692989,306.549999999,
"1972-04-01",11486231.9401243,23985010.7800123,39.8995181676734,46.1837452191473,34.8922731373157,1.4,33008152.8044902,71623768.6908828,,,4.58333333333333,,,,,3456.77380952381,,119.556416158702,303.893333332333,
"1972-07-01",11930778.7534442,25069607.0189916,40.5459233267359,47.2633368547056,35.4606105527526,1.43333333333333,34348241.896455,76491531.340641,,,4.25,,,,,3977.26265625,,123.576629355568,301.103333332333,
"1972-10-01",12391014.34906,26130333.3732753,41.0400836818814,48.0542398323924,35.913955068804,1.4,38098619.8012321,81109285.5419389,,,4.25,,,,,4665.21606557377,,133.187974827358,301.143333332333,
"1973-01-01",13094261.6668558,27950966.7286912,42.1674790717903,49.7388649390156,36.8755212609261,1.23333333333333,41185625.7779623,85886915.3898178,,,4.25,,,,,5124.75766666667,,140.579128836901,282.106666665667,
"1973-04-01",13611169.4655856,29220962.2064708,43.7078017360257,51.5275517279763,38.5001362535027,1.36666666666667,43127787.0476692,89633931.8323167,,,5.33333333333333,,,,,4678.16746031746,,144.753954218986,264.983333332667,
"1973-07-01",14371347.3347068,30343461.5770271,45.2328998440194,53.3513479492756,39.9319208561699,1.26666666666667,45322686.4510825,92252447.8709298,,,6.66666666666667,,,,,4822.84359375,,151.31780954545,265.003333333,
"1973-10-01",15384448.1028475,32188339.0370555,46.9285612912709,55.904272010009,41.6444019134949,1.13333333333333,45432671.9191205,94208936.3301932,,,7.66666666666667,,,,,4420.08126984127,,151.207555744361,274.713333333,
"1974-01-01",15583752.0048885,32953431.6570354,50.570206623814,59.2695923301572,45.4704098792737,1.3,46830102.6627772,96829094.0172289,,,9,,,,,4452.57879310345,,143.883581470248,290.819999999333,
"1974-04-01",16643754.7165098,35213024.9749049,52.5958616744857,62.8807059754086,47.1953599484086,1.3,49373428.8669641,99640297.7931491,,,9,,,,,4642.40596774194,,138.865156439869,279.919999999,
"1974-07-01",17650889.9895859,36857988.8093584,54.6935906595958,64.9865486358948,49.296147212552,1.4,49956312.7022813,102034278.183471,,,9,,8.12816666666667,,,4272.1865625,,135.01210223175,297.583333333,
"1974-10-01",18385162.5789579,37853039.5682366,57.5264472291167,67.1049256217601,51.4159013106248,1.6,51761226.7554836,105341904.815739,,,9,,8.23114084507042,,,3752.60903225806,,125.812232639472,300.006666665667,
"1975-01-01",19067483.6916253,37926386.6719373,58.3491806626356,67.1470898892195,52.3746819931586,1.76666666666667,52995608.3555123,108665496.770068,,,9,,8.2552205882353,,,4064.02810344828,,119.684650418391,293.279999999,
"1975-04-01",19602804.6719719,39144579.4212286,59.3954863532501,67.7985945083835,53.4340051579454,1.8,54308359.9607754,111889759.199609,,,8.33333333333333,,8.27808333333333,,,4476.31412698413,,116.850455933057,292.386666666,
"1975-07-01",20098199.1105474,40028486.8648052,60.6012564951098,68.5493693919918,54.3721722375929,1.9,56079424.1677054,116127313.328175,,,7.66666666666667,,8.32422972972973,,,4188.6634375,,115.949160747276,297.946666665667,
"1975-10-01",20719268.2108978,41187606.3272239,62.0473639789925,69.8004201345336,55.8609661520185,2.1,57576424.2164484,120697963.417935,,,6.5,,8.38862857142857,,,4255.70816666667,,113.478527183094,303.536666666,
"1976-01-01",21306681.5851552,42581548.7874597,63.650330429803,71.5564120298148,57.1216846548957,2.03333333333333,60120836.0827191,125659090.895795,,,6.5,,8.46924285714286,,,4581.58049180328,,111.395461416109,302.386666666,
"1976-04-01",22078109.3445754,43983269.675967,65.4577896682198,73.4778346590711,58.4616990637266,2.06666666666667,62345136.2674876,129956468.084996,,,6.5,,8.49611111111111,,,4621.39225806452,,108.988549806858,299.196666665667,
"1976-07-01",22889604.562973,45313594.7503401,66.7391194345059,74.6506908221273,59.6233879478353,2,63629632.8824445,133520002.766251,,,6.5,,8.50178378378378,,,4732.94796875,,108.484306616216,291.059999999333,
"1976-10-01",23538199.4909444,45981390.1919415,68.0857838540826,75.6608306880013,61.1042907405377,1.93333333333333,65033015.9499472,137418947.531412,,,6.5,,8.47568571428571,,,4669.205,,107.077286333864,293.566666665667,
"1977-01-01",24296334.0605749,47954117.2135589,69.5928082228461,77.2179320118981,62.4925397041555,1.96666666666667,65664279.3766657,140899829.82759,,,6.33333333333333,,8.49117142857143,,,5014.4037704918,,105.849576668873,285.573333332667,
"1977-04-01",24985395.7129414,48971540.9774654,70.6712122141102,78.3051329469999,63.6969812898015,2.03333333333333,65458937.3991737,144238033.363407,,,5,,7.79852777777778,,,5011.74709677419,,104.185001136128,275.239999999667,
"1977-07-01",25451338.4554104,50028204.3726519,71.5672524688989,79.4531087484969,64.3641247609963,2.03333333333333,67582673.1766962,148566192.655494,,,4.75,,7.12789189189189,,,5113.79375,,104.891870264076,266.166666666,
"1977-10-01",25778900.5013409,51320840.1554003,72.0275686757119,80.4152314330438,65.0052295823003,2,69583321.473483,152144987.18942,,,4.25,,6.8528,,,4971.30116666667,,105.176001027455,247.059999999,
"1978-01-01",26647044.4366514,52881390.6686123,73.0481699070376,81.3241135356913,65.4561545954954,2.16666666666667,70842856.677397,156471496.625831,,,4,,6.61323188405797,,,5148.35081967213,,105.893243496903,237.639999999,
"1978-04-01",27171585.2507198,53898226.3726494,73.9525453654968,82.0899482381127,66.2667964010204,2.26666666666667,72847005.0770123,161576800.684222,,,3.5,,6.36304166666667,,,5488.01507936508,,105.446893431205,220.806666665667,
"1978-07-01",28027351.9580812,55298717.68143,74.9114527333152,83.1476392841321,67.1794013125595,2.3,75391559.1803091,166324949.662053,,,3.5,,6.5115945945946,,,5592.81265625,,106.363798026101,192.836666666333,
"1978-10-01",28788116.9822284,56342844.7094024,75.1552296707326,83.5124615932736,67.3802315422532,2.2,76991721.3478556,170727197.537512,,,3.5,,6.46554285714286,,,5922.60672131148,,108.220329773466,190.483333333,
"1979-01-01",29447914.8280968,57480874.2065077,75.4364467806475,83.9438234197426,67.456372453127,2.1,78635921.5924934,175466653.707421,,,3.5,,6.81030434782609,,,6090.99779661017,,110.56539650863,201.459999999,
"1979-04-01",30333837.8175959,58772895.1993927,76.2704452787701,84.2905436238056,68.4783508833361,2.03333333333333,80952979.0066263,180713417.68106,,,4.25,,7.93231944444444,,,6187.3573015873,,111.0503749222,217.616666665667,
"1979-07-01",30923130.0879367,59665276.0510864,77.2996128290329,84.9226981952846,69.581393773379,2.13333333333333,81978557.8595259,185213958.731481,,,5.25,,8.03545945945946,,,6358.82765625,,112.961144426552,218.859999999667,
"1979-10-01",31367042.7738285,60551081.3242413,78.6484321956198,85.8105068215454,70.7092373247016,2.06666666666667,82928140.7993587,189508737.420614,,,5.91666666666667,,8.51130985915493,,,6443.43492063492,,114.813526837316,238.623333333,
"1980-01-01",32254938.6042151,61822440.0317179,80.6400942980961,86.6416783127958,72.3358740859515,1.9,84868441.0686894,193947832.742115,,,7.5,,8.86211594202899,,,6686.43762711864,,116.222325406783,243.543333332667,
"1980-04-01",32972324.6150381,63359254.3102046,82.2696652792279,88.7096851579199,74.0358610345098,1.96666666666667,83468898.5124514,198183013.106068,,,9,,8.97869444444444,,,6792.03095238095,,116.314895130457,232.689999999,
"1980-07-01",33434603.5101446,64867734.7949876,83.4393269629613,90.4969192519444,75.2291271860487,2.03333333333333,81746299.4382158,199967854.563719,,,8.5,,8.48768918918919,,,6871.575,,118.765769948924,220.083333333,
"1980-10-01",34033689.5263198,66338125.0382351,84.4188204644695,91.5699380913539,76.0993369480307,2.16666666666667,81492697.4361818,204251850.705431,,,7.58333333333333,,8.6597,,,7121.896,,120.414637278826,210.646666666667,
"1981-01-01",34428633.4830393,67746822.4551921,85.338220839838,92.1431588600734,77.0997510115104,2.2,83421527.8229955,208644871.730535,,360761712.126774,6.91666666666667,,8.36494202898551,,,7203.94951612903,,122.399996048251,205.569999999333,
"1981-04-01",34819655.2441849,68182441.1683882,86.0437012218537,92.4925078678433,77.7119273104192,2.26666666666667,86333738.8180171,214783713.085931,,374191398.752982,6.25,,8.11427777777778,,,7538.61784615385,,123.346143586805,219.999999999667,
"1981-07-01",35403005.505662,69372968.3738274,86.9828278223986,93.4323792969788,78.3938467909744,2.16666666666667,87518361.6091332,220068388.265836,,381169161.109769,6.25,,8.45017567567568,,,7758.46515151515,,125.801760504243,231.889999999,
"1981-10-01",36182160.225225,70226323.4341934,87.7000811024894,94.1888193899893,79.1889856861494,2.2,89482495.2483589,225605104.056837,,392329409.447286,6,,8.38504285714286,,,7554.39484848485,,126.89254206143,224.683333333,
"1982-01-01",36780987.8931887,71021620.9474611,88.1046153057115,94.2829604032206,79.5068952058275,2.23333333333333,89100024.5046262,230222581.139082,,400785709.345696,5.5,,7.88120289855072,,,7539.7753125,,129.437270922042,233.493333332333,
"1982-04-01",37405673.8684995,72142222.4884393,88.488193426054,94.6534131617479,79.7712097740117,2.33333333333333,90691828.2084907,233882162.319794,,413549046.959579,5.5,,7.91134722222222,,,7324.214,,130.115391074975,244.266666666,
"1982-07-01",37953982.7180223,72881734.5041037,89.2744225642672,95.2453991233107,80.574566300846,2.36666666666667,91918282.8738001,239524141.426703,,421518542.443068,5.5,,8.24354054054054,,,7089.87393939394,,131.518360814455,258.863333332667,
"1982-10-01",38858060.5409268,73199821.4334179,89.7771125320781,94.9438344178923,81.1287313146931,2.46666666666667,93653531.3732066,243305437.320314,,431234007.733345,5.5,,8.16081428571429,,,7638.41818181818,,132.001264559726,259.683333332333,
"1983-01-01",39186585.5211,74118183.839338,89.963539843894,95.8377501034932,81.1941097516842,2.66666666666667,93808952.9839188,247295446.326528,,441224966.073778,5.5,,7.8515,,,8086.86359375,,134.086009820097,235.736666666,
"1983-04-01",39382977.1342118,74549926.7033954,90.4317447709001,96.1154035200759,81.5986008709251,2.66666666666667,94263155.2555405,252151256.176938,,453816557.497208,5.5,,7.80163888888889,,,8610.63969230769,,133.810869286018,237.533333332667,
"1983-07-01",40048388.1821292,75938924.1147301,91.040800054673,96.7282131635559,81.7558076820768,2.7,94631194.8035973,256561602.567664,,462721966.412288,5.5,,7.86539189189189,,,9108.92651515152,,135.441854951048,242.533333333,
"1983-10-01",40732517.7322769,76606158.2264563,91.6446295798114,97.0841783397597,82.467709960442,2.6,95506560.8961752,261671090.753804,,474499238.691975,5,,7.56837142857143,,,9442.79,,135.105264717796,234.243333332667,
"1984-01-01",41327916.4148885,78379078.5424751,92.3594306469287,98.052359933834,83.1605362747454,2.7,96123814.6791902,267639457.190538,,485718978.146209,5,,7.38823943661972,,,10138.3243076923,,135.658015629168,231.006666665667,
"1984-04-01",41792215.1232846,79917790.65054,92.6987340667291,98.5590424405223,83.2807416393842,2.73333333333333,96197892.2581985,271412098.233436,,495028058.782995,5,,7.41459722222222,,,10565.4301538462,,135.544106460122,229.606666666333,
"1984-07-01",42040346.8372916,80788440.0170629,93.209840304409,99.123186642848,83.5842897615553,2.73333333333333,98625164.1572701,277138864.055106,,506540695.05177,5,,7.35602739726027,,,10372.6203076923,,136.532043745863,243.456666665667,
"1984-10-01",42613222.2531041,82062792.4838742,94.1801196690391,100.118086094656,84.3509281946189,2.66666666666667,100214221.659411,282022118.000054,,517440689.494728,5,,6.90388732394366,,,11184.2756060606,,135.919127453789,246.019999999667,
"1985-01-01",43411894.0057328,83453821.3747575,94.8492253465212,100.314473146951,84.8295126891322,2.56666666666667,102073574.588243,288378394.379964,,529326226.152071,5,,6.93073529411765,,,12110.3380952381,,136.676875351953,257.683333332667,
"1985-04-01",44159037.0332758,85196937.7473994,95.143747051562,101.033481953733,85.0911541925987,2.56666666666667,101097626.866814,294112991.803642,,541568736.157341,5,,6.79305555555556,,,12568.2430769231,,136.121654597366,250.733333333,
"1985-07-01",44430349.6277111,85988386.1415225,95.4734987272866,101.313841727203,85.5399998312633,2.6,103065224.000421,299976271.003191,,553461908.742282,5,6.38716666666667,6.39448648648649,,,12648.0692424242,,136.606435423479,238.636666666333,
"1985-10-01",45246776.9483274,87702580.6605914,95.5625838106657,101.735635720065,85.7291600419376,2.76666666666667,104980394.993281,308269634.417874,,567532058.331768,5,7.44033333333333,6.35128169014085,,,12882.991969697,,136.760059671412,207.089999999,
"1986-01-01",45339970.1940615,87487350.7484201,95.9540452877525,102.184477879616,86.1746788165208,2.66666666666667,105843377.104465,314045257.395754,,580046513.799603,4.33333333333333,6.27543333333333,5.65727941176471,,,13613.0215625,,137.452998883631,187.879999999,
"1986-04-01",46002210.6048382,89766056.0120426,96.028738138531,103.238110849299,85.8291619837639,2.76666666666667,108544135.06689,319654114.465512,,592604856.842404,3.5,4.6293,5.03570833333333,,,16222.7169230769,,138.080931822448,170.133333333333,
"1986-07-01",46611794.9528791,90303275.4326608,95.9881220145433,103.15948273546,85.7401296077918,2.83333333333333,111114621.424842,326615755.290861,,607000659.111535,3.5,4.68846666666667,5.36069444444444,5.25322058823529,,17982.4837878788,,139.705001926478,155.772666666667,
"1986-10-01",46786790.6368418,91069945.1222903,95.7606453905665,102.968801314798,85.5241809818537,2.8,114075994.412811,333698970.647402,,620261895.783869,3.16666666666667,4.2521,5.37710447761194,5.56880597014925,5.7905,17665.9239393939,,141.900593750309,160.293333333333,
"1987-01-01",47544854.7478692,91684440.955736,95.8311274346004,102.973207948881,85.4717009421343,2.93333333333333,116228457.54707,342176785.019734,,635157158.36321,2.66666666666667,4.1998,4.80145454545455,5.01071212121212,5.39445454545455,20250.0511666667,,144.843955305717,153.166666666667,
"1987-04-01",47903841.3307937,92136926.295184,96.464690271527,102.772215742012,85.9507896979162,3,120315744.706128,352160526.552312,,652478929.083091,2.5,3.43916666666667,3.93253623188406,4.02784057971015,4.75940579710145,24284.1596774194,,147.464656543603,142.666666666667,
"1987-07-01",48690065.3968702,93943018.5338313,96.6226580678326,103.101565224319,86.1209842561929,2.76666666666667,123815184.555868,362814150.819004,,671288236.905607,2.5,3.37476666666667,5.27687323943662,5.45997183098592,5.75040845070423,24804.71046875,,152.199741160431,146.923333333333,
"1987-10-01",49257515.5002421,95878323.5637647,96.557204403476,103.059938383972,86.1640771917467,2.7,122129994.429118,372323967.861713,,684774036.667255,2.5,3.66143333333333,5.36742647058824,5.50526470588235,6.18382352941176,23446.1852459016,,153.321049979747,135.793333333333,
"1988-01-01",50016800.8937237,97878716.1292342,96.4245540957164,103.39135700573,86.1288452481209,2.66666666666667,126932340.361461,382640895.169068,,701315352.514118,2.5,3.686,4.78617910447761,4.59641791044776,5.30162686567164,24347.0095081967,,155.718082216141,128,
"1988-04-01",50785973.9778438,98627289.612885,96.5782166454772,103.357233461758,86.0968621877398,2.46666666666667,130516746.526382,391703757.874831,,716201788.924745,2.5,3.51756666666667,4.66735294117647,4.99875,5.08672058823529,27399.0121311475,,156.270141571413,125.613333333333,
"1988-07-01",51580112.8936715,100912249.695118,96.9517921409163,103.705507827107,86.6535204429921,2.53333333333333,131514598.887524,401261059.459517,,733829357.162762,2.5,3.9766,5.26939436619718,5.47212676056338,5.57321126760563,27750.06328125,,157.552187787119,133.713333333333,
"1988-10-01",52161748.6624726,102294778.44789,97.2345500077454,104.201235807194,87.0727601822814,2.4,134904582.784578,411447209.60783,,749083542.648383,2.5,4.15896666666667,4.74355223880597,4.78694029850746,5.06826865671642,28636.4108064516,,158.9627646437,125.28,
"1989-01-01",53360601.7946532,103937737.532789,97.3003088128862,104.213268965434,87.0449990003357,2.33333333333333,139002448.310572,422307546.395248,,768142916.7277,2.5,4.17576333333333,4.83516393442623,5.00422950819672,5.02527868852459,31714.2558333333,,162.422125843451,128.453333333333,
"1989-04-01",53643352.1689959,104968686.67369,98.8395271542243,105.507334870151,88.4565165312074,2.3,135260536.573987,428695969.511468,,781519222.093764,3,4.74436333333333,5.10417741935484,5.11753225806452,5.25203225806452,33524.6729032258,,162.446231513224,138.073333333333,
"1989-07-01",55040687.1861811,107952422.260639,99.2130379662927,106.190021481855,89.046848355217,2.2,135737074.135093,439827576.358429,,803815245.832225,3.25,5.34546,5.0139375,5.0530625,5.131,34441.95859375,,165.918732278875,142.294333333333,
"1989-10-01",56544743.5009004,110366942.62408,99.6875395530162,107.02536820411,89.3348316679103,2.16666666666667,132244795.404561,455551964.295725,,824698338.616953,3.91666666666667,6.20280333333333,5.38346774193548,5.44408064516129,5.38320967741936,36473.3016393443,,171.26307781982,143.036666666667,
"1990-01-01",56955681.5605294,110877084.560716,100.241306273266,107.102021637792,90.1370785515322,2.13333333333333,139914283.808021,471719829.986422,,847521650.502195,4.58333333333333,6.68021333333333,6.6045593220339,6.40123728813559,6.30776271186441,35304.2405084746,,176.942926863003,147.9,
"1990-04-01",58535246.0115982,114341799.660781,101.033720365895,108.032146648573,90.7245581084427,2.13333333333333,138214187.547181,482567160.45339,,861834853.14649,5.25,7.26200333333333,6.80614516129032,6.55058064516129,6.57175806451613,31173.6183870968,,180.626846207803,155.253333333333,
"1990-07-01",58963328.9979878,115900719.644356,101.445613520899,108.272023271071,91.3220245770615,2.06666666666667,140400079.472386,492730776.598372,,874952449.503277,5.75,7.61026333333333,7.35875,7.33925,7.164109375,27834.8525,,186.404007073631,145.23,
"1990-10-01",59626602.8016103,118284259.944681,102.399260302692,109.107704400052,92.5618542899204,2.06666666666667,140368725.95498,494873623.64345,,886411119.075431,6,8.03911,7.02586885245902,7.16475409836066,7.1845737704918,23678.7045901639,,185.676984025054,130.786666666667,
"1991-01-01",60149241.2333943,120310981.5543,103.102938169616,110.002141576575,93.4856727745764,2.1,141667582.611977,496286143.365606,,896197785.716167,6,8.15082666666667,6.47772413793103,6.4961724137931,6.74727586206897,25024.7013793103,,186.993114077118,133.853333333333,
"1991-04-01",61272797.6050348,121764585.361278,103.549826194169,110.591556246556,93.8187843623639,2.1,147601105.270061,499999913.537787,,907196213.650868,6,8.10233333333333,6.68587096774194,6.64382258064516,6.80111290322581,25634.9183870968,,184.864208020075,138.31,
"1991-07-01",61757646.7393425,122762442.769532,103.93312452259,111.189510130736,94.2332418159149,2.1,149497270.471634,503681647.866061,,918297975.572397,5.5,7.33144,6.466765625,6.445265625,6.704203125,23000.24359375,,184.619495954397,137.16,
"1991-10-01",62758886.9759571,124977610.837274,104.626036311832,112.419933084826,95.1473117040216,2.06666666666667,152676750.011612,505376386.132661,,928748799.537414,5,6.51676,5.93435483870968,5.92822580645161,6.286,23611.2530645161,,180.364746445896,129.503333333333,
"1992-01-01",63542973.7977388,125464631.329048,104.879507727308,112.260879334561,95.2362181205216,2.06666666666667,152679089.170339,505715169.751778,,935890271.71539,4.5,5.62072,5.59105084745763,5.54801694915254,6.05781355932203,21177.7410169492,,178.981831833315,128.43,
"1992-04-01",64132289.5542806,126105616.586607,105.916170226121,113.21720956913,95.9692960567736,2.1,152491653.02977,504007195.96553,,941204362.871122,3.75,4.75476,5.69533870967742,5.66862903225806,6.12346774193548,17576.0075409836,,174.33240137916,130.303333333333,
"1992-07-01",64028597.9766809,125678257.441575,106.014918419299,113.100015253861,95.9068200439702,2.16666666666667,153934266.970626,501355878.492794,,942617115.228008,3.25,4.29228666666667,5.211640625,5.223015625,5.97334375,16719.48453125,,172.934667707294,124.893333333333,
"1992-10-01",64161811.7089902,126327261.697353,106.204001265681,113.486373575788,96.0821559306894,2.26666666666667,155683865.069617,503950699.275251,,952611739.215666,3.25,3.97149,4.87635483870968,4.96698387096774,5.65085483870968,17132.0206557377,,170.072514596773,122.978666666667,
"1993-01-01",64512413.7181428,126218283.51157,106.545873422629,113.471823718655,96.481136004104,2.3,154606719.409393,503984630.284332,,954753578.46634,2.75,3.47261333333333,4.36475409836066,4.54019672131148,5.30055737704918,17296.6444262295,,167.881072109542,121.013333333333,
"1993-04-01",65054921.4760082,126774454.497977,106.873854801564,113.44241157829,96.8000173508951,2.43333333333333,157673529.967141,510538773.927426,,968914528.969953,2.5,3.19982,4.65178333333333,4.72955,5.50141666666667,20225.4895,,164.947589926991,110.062633333333,
"1993-07-01",65887554.2753434,127579962.868975,107.354482819196,113.925203235537,97.5801393500932,2.53333333333333,158005715.815843,511243804.7258,,974245544.819461,2.25,3.08328333333333,4.330296875,4.37878125,5.154875,20399.68546875,,162.784204858676,105.574996666667,
"1993-10-01",66423673.7865255,127698269.822685,107.284239874632,114.119080991752,97.1464006021388,2.73333333333333,161368544.092312,511479021.522039,,980951538.916933,1.75,2.48169333333333,3.67227868852459,3.74070491803279,4.39065573770492,18432.7301639344,,162.201717035003,108.14018,
"1994-01-01",66646276,127530352,107.738214616303,114.32865306101,97.6345032610081,2.86666666666667,163195011.594695,513747400.962215,,988079670.832712,1.75,2.27379333333333,3.95883606557377,4.012,4.61140983606557,19474.7578688525,187.491563970527,160.996433546398,107.619716666667,
"1994-04-01",67294000,127255152,108.166370693939,114.700639721944,97.554134701538,2.8,164997912.78366,517755679.187279,,997379631.068927,1.75,2.10932,4.14545901639344,4.16539344262295,4.54834426229508,20397.3350819672,192.265663279928,159.562738957331,103.32686,
"1994-07-01",67665696,128241448,108.009937989204,114.282599138447,97.555548962436,2.96666666666667,168985026.367479,523490507.333126,,1009915686.11585,1.75,2.13378,4.53228125,4.589328125,5.015703125,20369.5704615385,193.515582386495,159.400717242469,99.05081,
"1994-10-01",67810952,127901824,108.175544181996,114.420618192957,97.9417669017575,2.93333333333333,169922424.940489,526638633.49972,,1018003501.2387,1.75,2.26594666666667,4.60254098360656,4.65295081967213,5.01477049180328,19473.2167213115,191.685079552914,158.012368974817,98.8338366666667,
"1995-01-01",68182848,128726776,107.866276245828,113.921312596284,97.8439870267532,3.03333333333333,171036782.267234,531784636.901353,,1027345565.81729,1.75,2.21870333333333,4.41595081967213,4.42972131147541,4.83255737704918,17756.8316393443,193.031146283062,158.217761136523,96.2589666666667,
"1995-04-01",68550776,129692024,107.539837281072,113.687066801721,97.519673213265,3.06666666666667,176368761.116386,533532061.991669,,1034801295.45467,1,1.37166666666667,3.30524193548387,3.36393548387097,3.9071935483871,15848.8282258065,213.218449249771,157.22784797621,84.4313433333333,
"1995-07-01",68945400,131343504,107.586899399802,113.806137313466,97.5794494139473,3.16666666666667,185772533.671881,537680593.484,,1047980707.5219,0.833333333333333,0.8,3.05909375,3.106671875,3.59440625,17224.25421875,191.145173666645,156.996374270161,94.0855833333333,
"1995-10-01",69470272,131764376,107.655461075487,113.882014700063,97.3989103031024,3.33333333333333,192599790.752927,543713138.738104,,1059538947.51341,0.5,0.463333333333333,2.91982258064516,2.96748387096774,3.57548387096774,18499.1924193548,175.639520371278,156.306497663528,101.462423333333,
