"date","gdp_nom","gdp_defl","cpi","ur","m1","m2","m3","ml","policy","tona_1d","gov_9y","gov_10y","gov_20y","n225","reer","xr_usd"
"1977-03-01",16157047.5883529,77.5488756419881,62.8515020114195,2,65664279.3766657,140899829.82759,,,6,,8.4834,,,5009.34181818182,,280.569999999
"1977-04-01",16193499.345359,77.8267289538589,63.2329594721944,1.9,65073061.2850226,141350005.73518,,,5,,8.089625,,,5019.3525,,275.12
"1977-05-01",16313908.9158479,78.4169772507956,63.8243539074578,2.1,63826249.0344418,142774347.444836,,,5,,7.72213043478261,,,5052.0945,,277.62
"1977-06-01",16464132.7162588,78.6692382330883,64.0336304897524,2.1,65458937.3991737,144238033.363407,,,5,,7.58936,,,4968.15363636364,,272.979999999
"1977-07-01",16433419.9918369,78.9798943614762,63.9408732604083,2.1,66422028.5164078,145623399.609911,,,5,,7.21756,,,4975.4780952381,,264.819999999
"1977-08-01",16735070.3046625,79.4852396239646,64.4434597330144,2,66973304.7273308,146644782.948822,,,5,,7.09734615384615,,,5147.31086956522,,266.639999999
"1977-09-01",16859714.0761521,79.8872495480083,64.7080412895662,2,67582673.1766962,148566192.655494,,,4.25,,7.06495652173913,,,5220.4805,,267.04
"1977-10-01",16932947.7288418,80.353746909812,65.0162049213431,1.9,68018503.9023762,149477648.734735,,,4.25,,7.06170833333333,,,5155.363,,255.069999999
"1977-11-01",17114143.0029233,80.315776411782,64.9600854393893,2,68734961.2020313,150807468.608876,,,4.25,,6.84686956521739,,,4894.096,,244.809999999
"1977-12-01",17273749.423635,80.5741649708621,65.0393983861685,2.1,69583321.473483,152144987.18942,,,4.25,,6.64073913043478,,,4864.4445,,241.299999999
"1978-01-01",17447231.4673964,80.7605327579504,64.9986968725229,2.1,70060004.7091015,153417846.366701,,,4.25,,6.57859090909091,,,5017.46947368421,,241.129999999
"1978-02-01",17581335.810848,81.4229777603762,65.4378783503028,2.2,70399395.4730352,154669263.246583,,,4.25,,6.70886363636364,,,5132.3095,,240.279999999
"1978-03-01",17852823.3903678,81.78371575993,65.9318885636603,2.2,70842856.677397,156471496.625831,,,3.5,,6.55956,,,5275.96772727273,,231.509999999
"1978-04-01",17876338.3455679,81.858055328804,66.0510747224005,2.2,70060028.5553524,158138863.626987,,,3.5,,6.35673913043478,,,5504.2275,,221.679999999
"1978-05-01",17969336.0952879,82.1410875595334,66.3382965382685,2.3,70974199.3397449,159203329.146271,,,3.5,,6.34891666666667,,,5466.68904761905,,226.399999999
"1978-06-01",18052551.9317935,82.2693827505139,66.4110179423923,2.3,72847005.0770123,161576800.684222,,,3.5,,6.3824,,,5493.63318181818,,214.339999999
"1978-07-01",18225582.2589293,82.7440012472832,66.7858985956135,2.2,73935010.6766897,163049092.453771,,,3.5,,6.41008,,,5603.82142857143,,199.899999999
"1978-08-01",18494911.0213629,83.3741055929306,67.4225260244225,2.3,74749115.6372469,164573745.059311,,,3.5,,6.56326923076923,,,5522.99869565217,,188.45
"1978-09-01",18578224.4011376,83.3207000167548,67.3297793176427,2.4,75391559.1803091,166324949.662053,,,3.5,,6.56352173913043,,,5661.5395,,190.16
"1978-10-01",18638615.1012268,83.3709601053962,67.3250409242683,2.2,75914109.1526686,167569416.728966,,,3.5,,6.52908333333333,,,5819.37238095238,,183.95
"1978-11-01",18761089.4583273,83.4923387543685,67.3684293972222,2.2,76647001.2718478,169367514.40642,,,3.5,,6.41686956521739,,,5944.867,,191.259999999
"1978-12-01",18943140.1498482,83.6717925577854,67.447224305269,2.2,76991721.3478556,170727197.537512,,,3.5,,6.44791304347826,,,6008.7425,,196.24
"1979-01-01",19054621.5208872,83.8560739146923,67.3770915078926,2.2,78052012.3683429,172445409.647766,,,3.5,,6.57872727272727,,,6123.05894736842,,197.719999999
"1979-02-01",19099416.8554326,83.7887834160387,67.207819701644,2,78363802.5564695,173755579.151496,,,3.5,,6.79454545454545,,,6102.24631578947,,200.559999999
"1979-03-01",19326835.8301879,84.1842416430935,67.7842061498445,2.1,78635921.5924934,175466653.707421,,,3.5,,7.02796,,,6051.81285714286,,206.099999999
"1979-04-01",19409484.7360881,84.1769438686388,68.0501319415337,2.1,80848021.9623801,177449208.76876,,,4.25,,7.68665217391304,,,6084.9735,,215.809999999
"1979-05-01",19633571.9313301,84.223859525546,68.4787268245735,2,82083651.2875991,179578039.815507,,,4.25,,7.83675,,,6283.25636363636,,218.149999999
"1979-06-01",19729838.5319746,84.4688636306894,68.9061938839012,2,80952979.0066263,180713417.68106,,,4.25,,8.25008,,,6184.4,,218.889999999
"1979-07-01",19927789.0015776,85.105015208158,69.7293654519944,2.2,81549812.0598432,182440368.410286,,,5.25,,8.08508,,,6228.52636363636,,216.41
"1979-08-01",19936419.3726915,84.6951306457315,69.4581614843544,2.2,82598814.1213661,184042192.566828,,,5.25,,7.94234615384615,,,6403.32695652174,,217.91
"1979-09-01",19801067.6768174,84.9689905244392,69.5566543837881,2,81978557.8595259,185213958.731481,,,5.25,,8.08678260869565,,,6455.8352631579,,222.259999999
"1979-10-01",20077621.0232845,85.5516517569608,70.2728314915034,2.1,82333707.5334483,186664173.19699,,,5.25,,8.24152,,,6433.97772727273,,230.37
"1979-11-01",20195739.706544,85.6896246067503,70.5825838496387,2.1,82695518.913636,188151203.257056,,,6.25,,8.68873913043478,,,6397.39666666667,,244.879999999
"1979-12-01",20277720.5944127,86.1894308323661,71.2722966329626,2,82928140.7993587,189508737.420614,,,6.25,,8.62713043478261,,,6502.178,,240.62
"1980-01-01",20386237.7709968,86.2853243017586,71.7699640119804,1.9,83398867.5138255,190882053.373451,,,6.25,,8.4015,,,6670.24947368421,,237.959999999
"1980-02-01",20783667.5145605,86.5122118507629,72.4505845741916,1.9,84042325.1484896,192542437.360675,,,7.25,,8.69695652173913,,,6787.1465,,244.049999999
"1980-03-01",20652534.746161,87.1276987515723,72.7870736716825,1.9,84868441.0686894,193947832.742115,,,9,,9.442625,,,6601.1075,,248.62
"1980-04-01",20992570.2672133,88.0248849981532,73.6030556837266,2,86441743.8962406,195942747.218139,,,9,,9.958125,,,6757.3,,251.669999999
"1980-05-01",21091645.7116279,88.6342948528686,73.9496095018463,2,85289466.0278907,198058206.816218,,,9,,8.79145833333333,,,6799.95333333333,,228.349999999
"1980-06-01",21275038.3313632,89.4715481231574,74.5549179179565,1.9,83468898.5124514,198183013.106068,,,9,,8.1865,,,6818.83952380952,,218.049999999
"1980-07-01",21534005.2359183,89.9622018514906,74.9329522041581,2,81965010.813131,198510913.294685,,,9,,8.42730769230769,,,6808.69956521739,,220.95
"1980-08-01",21509117.3409064,90.5861093137181,75.1878194772885,2.1,81646426.3978709,199244994.065735,,,8.25,,8.51872,,,6833.42095238095,,224.45
"1980-09-01",21824612.2181631,90.941612441453,75.5666098766994,2,81746299.4382158,199967854.563719,,,8.25,,8.52221739130435,,,6983.9435,,214.849999999
"1980-10-01",21957194.0104737,91.07941834087,75.6234546892057,2.1,81681429.7173238,200840546.900831,,,8.25,,8.63232,,,7138.58227272727,,209.12
"1980-11-01",22093826.4621486,91.9033709062286,76.3330947440433,2.2,82072367.7157643,203031819.542824,,,7.25,,8.56209090909091,,,7148.12166666667,,213.04
"1980-12-01",22287104.5656127,91.7263183465821,76.3414614108431,2.2,81492697.4361818,204251850.705431,,,7.25,,8.78282608695652,,,7079.938,,209.78
"1981-01-01",22545954.0870103,92.2424463183976,77.0614347136231,2.1,82118260.0473564,205137728.332528,,354858139.527485,7.25,,8.57263636363636,,,7247.4425,,202
"1981-02-01",22566715.9240728,92.1262112995254,77.06375363249,2.3,83260735.0457496,207126424.398087,,358425003.229224,7.25,,8.38840909090909,,,7197.5815,,205.889999999
"1981-03-01",22634152.4441091,92.0609278402063,77.1740646884182,2.2,83421527.8229955,208644871.730535,,360761712.126774,6.25,,8.16152,,,7170.19954545455,,208.819999999
"1981-04-01",22646278.4510179,92.0646095723022,77.3178885064981,2.2,82906142.5920215,211514686.375804,,365997821.173095,6.25,,7.97466666666667,,,7504.80454545455,,215.139999999
"1981-05-01",22612369.5607315,92.5568794176197,77.7077890270834,2.3,84940284.364485,212923410.77065,,369278341.760826,6.25,,8.19221739130435,,,7491.79952380952,,220.66
"1981-06-01",22923793.1566388,92.8547414624726,78.1101043976761,2.3,86333738.8180171,214783713.085931,,374191398.752982,6.25,,8.1766,,,7617.12136363636,,224.2
"1981-07-01",23048836.718888,93.1179111041455,78.1981931339136,2.2,86567500.2490011,216442763.698446,,375777847.881246,6.25,,8.22496153846154,,,7848.99260869565,,231.959999999
"1981-08-01",23067085.6833087,93.4653824879443,78.3452951182995,2.1,87219139.2016272,218405520.274214,,378468527.839903,6.25,,8.5364,,,7907.45523809524,,233.689999999
"1981-09-01",23257045.9716306,93.712786802969,78.6380521207099,2.2,87518361.6091332,220068388.265836,,381169161.109769,6.25,,8.61104347826087,,,7521.605,,230.019999999
"1981-10-01",23296257.6715487,93.820158884173,78.7629064069015,2.2,88473382.4922992,222520441.438401,,384999947.568169,6.25,,8.77896,,,7374.705,,231.37
"1981-11-01",23415272.9310611,94.2476495903598,79.2395985813176,2.2,88994219.5006042,224215072.287708,,389266359.981419,6.25,,8.32259090909091,,,7606.90476190476,,223.74
"1981-12-01",23514792.8315837,94.4975340837041,79.564452070229,2.2,89482495.2483589,225605104.056837,,392329409.447286,5.5,,8.01660869565217,,,7678.32826086957,,218.939999999
"1982-01-01",23542196.7135489,94.3103692478803,79.474045437591,2.2,88017424.186517,227151335.05302,,395314001.993522,5.5,,7.97131818181818,,,7741.96095238095,,224.589999999
"1982-02-01",23622270.9871131,94.3348270420556,79.5321011336713,2.2,88574157.8071577,229010415.490145,,398186977.789686,5.5,,7.9855,,,7736.118,,235.169999999
"1982-03-01",23857153.2467991,94.204241487986,79.5145390462202,2.3,89100024.5046262,230222581.139082,,400785709.345696,5.5,,7.71012,,,7184.43826086957,,240.719999999
"1982-04-01",23966730.0615135,94.5363558012505,79.7100376327148,2.3,89736446.6103433,231256925.814259,,405519127.751127,5.5,,7.71570833333333,,,7280.96681818182,,244.859999999
"1982-05-01",23976488.028379,94.57867807076,79.6320063952755,2.3,90451198.0960221,232983875.850591,,410286104.242641,5.5,,7.76621739130435,,,7492.95142857143,,236.899999999
"1982-06-01",24199004.3985467,94.8435580602548,79.9715852940449,2.4,90691828.2084907,233882162.319794,,413549046.959579,5.5,,8.23268,,,7206.39363636364,,251.04
"1982-07-01",24083012.4792813,94.6957753080579,79.7363545096891,2.4,91404780.6177657,236657294.024103,,416059317.524769,5.5,,8.20753846153846,,,7144.95954545455,,255.12
"1982-08-01",24325083.220919,95.5147992204505,80.7752909036784,2.3,91731920.666509,238214655.026196,,418521763.692097,5.5,,8.26656,,,7042.15272727273,,258.819999999
"1982-09-01",24473638.8039035,95.5227630485505,81.2120534891704,2.4,91918282.8738001,239524141.426703,,421518542.443068,5.5,,8.25921739130435,,,7082.50954545455,,262.649999999
"1982-10-01",24241899.3761117,95.1377318784876,81.1741394991489,2.5,92686215.402832,241002609.550889,,424624997.786637,5.5,,8.3225,,,7249.44619047619,,271.399999999
"1982-11-01",24469792.7991147,94.6460751041796,81.0455621448701,2.4,93172657.4993013,242233751.057243,,427783565.93892,5.5,,8.29165217391304,,,7701.59227272727,,265.129999999
"1982-12-01",24488129.2581915,95.0504473506449,81.1664923000604,2.5,93653531.3732066,243305437.320314,,431234007.733345,5.5,,7.86126086956522,,,7933.13913043478,,242.519999999
"1983-01-01",24663934.4108289,95.5965422312766,81.176015418665,2.7,93980393.9052589,244663980.301503,,434831275.80899,5.5,,7.8114347826087,,,8025.05428571429,,232.939999999
"1983-02-01",24647487.3143824,95.855500159182,81.0688849262906,2.7,93905775.0649122,245874204.123431,,437966216.35129,5.5,,7.84881818181818,,,8040.8515,,236.24
"1983-03-01",24806762.1141265,96.0606323773576,81.3374289100969,2.6,93808952.9839188,247295446.326528,,441224966.073778,5.5,,7.89072,,,8183.30869565217,,238.029999999
"1983-04-01",24723230.713752,95.8797464928573,81.3642099926502,2.7,93785573.2551298,248884903.803147,,444870334.043431,5.5,,7.82520833333333,,,8531.88238095238,,237.709999999
"1983-05-01",24849407.0716002,96.2246594735374,81.7693145185739,2.7,93780514.9970067,250551218.146761,,448871056.081845,5.5,,7.77217391304348,,,8628.88272727273,,234.74
"1983-06-01",24977288.9180434,96.2403990211002,81.6622781015513,2.6,94263155.2555405,252151256.176938,,453816557.497208,5.5,,7.80612,,,8667.57409090909,,240.149999999
"1983-07-01",25067730.6698195,96.5885346747007,81.5752875978393,2.6,94236107.3760781,253571138.338838,,456145275.704425,5.5,,7.84104,,,8969.79714285714,,240.5
"1983-08-01",25364755.2692587,96.7572780091953,81.7431946090746,2.8,94150687.5952576,254846502.662044,,459402657.799356,5.5,,7.97726923076923,,,9054.13652173913,,244.33
"1983-09-01",25506438.175652,96.8364853854809,81.9489408393166,2.7,94631194.8035973,256561602.567664,,462721966.412288,5.5,,7.76539130434783,,,9299.01227272727,,242.769999999
"1983-10-01",25459512.3559087,97.0814860731007,82.3838608190472,2.6,94853321.0543777,258418933.579701,,466996115.7825,5,,7.63916666666667,,,9397.85095238095,,233.009999999
"1983-11-01",25532703.8501059,97.132676453681,82.5673346638371,2.6,94153155.005957,258791490.399468,,470117524.32656,5,,7.61347826086957,,,9347.91409090909,,235.309999999
"1983-12-01",25613942.0204414,97.0381239363253,82.4519343984415,2.6,95506560.8961752,261671090.753804,,474499238.691975,5,,7.44939130434783,,,9580.56227272727,,234.41
"1984-01-01",25785716.3585916,97.4883452525377,82.689463917434,2.7,94525713.7919951,263209374.16118,,477435683.211549,5,,7.42668181818182,,,10074.1277272727,,233.939999999
"1984-02-01",26285467.435738,98.2225390392573,83.4269294991072,2.7,95052850.9413987,264986480.501243,,481198276.344103,5,,7.41491666666667,,,10008.4057142857,,233.679999999
"1984-03-01",26307894.748146,98.4397280024899,83.365215407695,2.7,96123814.6791902,267639457.190538,,485718978.146209,5,,7.3288,,,10326.5340909091,,225.399999999
"1984-04-01",26391016.4873781,98.4592101274975,83.18879405528,2.7,95881399.5367903,268025805.773545,,487977322.650247,5,,7.2725652173913,,,10921.9238095238,,224.95
"1984-05-01",26727255.6238664,98.6537357269491,83.4110701506104,2.7,95750554.718249,269691951.627117,,491579940.374354,5,,7.45829166666667,,,10550.6860869565,,230.66
"1984-06-01",26799518.5392951,98.5626680330317,83.2423607122624,2.8,96197892.2581985,271412098.233436,,495028058.782995,5,,7.50332,,,10225.0847619048,,233.209999999
"1984-07-01",26902456.0885409,99.0396311303553,83.6304387026245,2.8,96958221.4249134,273265239.521742,,497859563.28344,5,,7.51096,,,10156.455,,242.839999999
"1984-08-01",26934519.9253512,98.6798910360547,83.2245406518514,2.7,96764167.3897288,274629603.28,,501864550.083856,5,,7.31915384615385,,,10414.7043478261,,242.299999999
"1984-09-01",26951464.0031707,99.6540533336609,83.8978899301899,2.7,98625164.1572701,277138864.055106,,506540695.05177,5,,7.22354545454545,,,10562.0055,,245.229999999
"1984-10-01",27266703.5535424,99.8281508788657,84.0955709621061,2.7,98246209.7545207,278387850.072551,,510255729.333508,5,,7.07232,,,10853.7756521739,,246.79
"1984-11-01",27343091.4007495,100.09771368918,84.2911736065536,2.7,98750735.3637594,279773808.471804,,513784159.680154,5,,6.86960869565217,,,11257.5990909091,,243.319999999
"1984-12-01",27452997.5295824,100.427694171505,84.666040015197,2.6,100214221.659411,282022118.000054,,517440689.494728,5,,6.75508695652174,,,11469.4366666667,,247.95
"1985-01-01",27727617.9265448,100.260843554547,84.8474257439314,2.5,100478803.577829,283944395.939814,,521410135.59099,5,,6.65431818181818,,,11800.2181818182,,254.179999999
"1985-02-01",27810844.7003197,100.161176445405,84.755475231927,2.6,100459638.554472,285756100.707181,,525268686.657621,5,,7.03590909090909,,,12075.4995,,260.24
"1985-03-01",27915358.7478934,100.520703764736,84.885637091538,2.6,102073574.588243,288378394.379964,,529326226.152071,5,,7.08770833333333,,,12468.4052380952,,258.629999999
"1985-04-01",28303485.1840135,100.931634572309,85.0916474081575,2.5,100150260.944225,290509113.148228,,533782683.406729,5,,6.94429166666667,,,12432.4368181818,,251.669999999
"1985-05-01",28451380.1624756,100.805300875989,84.8703968484541,2.6,100245042.426362,292179246.016093,,537368483.769769,5,,6.81266666666667,,,12557.1152173913,,251.54
"1985-06-01",28442072.4009096,101.364337192775,85.3114183211846,2.6,101097626.866814,294112991.803642,,541568736.157341,5,,6.62220833333333,,,12730.427,,248.99
"1985-07-01",28672593.8657663,101.386859747753,85.6826358849676,2.6,101582721.230976,295910622.578094,,545419781.678647,5,6.4167,6.46119230769231,,,12779.7813043478,,241.75
"1985-08-01",28672100.7641847,101.446058069868,85.7218219345784,2.5,101633272.686255,297505276.51626,,550193940.889287,5,6.2476,6.44688461538462,,,12555.5168181818,,237.209999999
"1985-09-01",28643691.5115718,101.108591608193,85.2155416742438,2.7,103065224.000421,299976271.003191,,553461908.742282,5,6.4972,6.25372727272727,,,12600.7728571429,,236.95
"1985-10-01",29186310.783337,101.70291475074,85.7296862929738,2.7,102914747.840171,302305504.468681,,557426667.442674,5,6.66,6.02956,,,12900.45,,214.729999999
"1985-11-01",29250833.9675114,101.660593462709,85.5979469346023,2.8,103009687.558401,305149728.172876,,562525640.86385,5,7.4185,6.78047826086957,,,12751.7514285714,,203.719999999
"1985-12-01",29265435.9097425,101.842998253791,85.8598468982365,2.8,104980394.993281,308269634.417874,,567532058.331768,5,8.2425,6.27178260869565,,,12990.0154545455,,202.819999999
"1986-01-01",29100885.1924717,101.984517275871,86.1988301089609,2.7,104805284.985649,309477604.235648,,571576809.232524,4.5,7.0455,6.11118181818182,,,12987.4560869565,,200.069999999
"1986-02-01",29127388.6051962,102.211098084145,86.3162196914239,2.6,104404506.911552,311269998.258729,,575323288.948503,4.5,6.0256,5.73086363636364,,,13364.1575,,184.639999999
"1986-03-01",29259076.9507524,102.357090107092,86.0089866491776,2.7,105843377.104465,314045257.395754,,580046513.799603,4,5.7552,5.17375,,,14535.1780952381,,178.929999999
"1986-04-01",29672639.6631675,102.942955717814,85.8546865536145,2.8,106356545.097133,314826998.132689,,584315221.1993,3.5,4.9661,4.99875,,,15484.7213636364,,175.62
"1986-05-01",29960871.3494785,103.335198320267,85.8180487471409,2.7,106856394.224775,316788254.608648,,589140798.158821,3.5,4.3984,5.073625,,,16062.3204545455,,166.83
"1986-06-01",30132544.9993962,103.433060445978,85.8147506505363,2.8,108544135.06689,319654114.465512,,592604856.842404,3.5,4.5234,5.03475,,,17163.8895238095,,167.95
"1986-07-01",30115828.3057561,103.267751941464,85.8118505701438,2.9,109087676.85892,321894813.549067,,596896049.709933,3.5,4.6298,5.42169230769231,5.19781818181818,,17731.3282608696,,158.6
"1986-08-01",29898689.4229561,103.375361305227,85.7933105964213,2.8,110329174.990793,323955052.440059,,600891578.462922,3.5,4.6771,5.24808333333333,5.11479166666667,,18103.8714285714,,154
"1986-09-01",30288757.7039486,102.83982690289,85.6152276568102,2.8,111114621.424842,326615755.290861,,607000659.111535,3.5,4.7585,5.41145454545455,5.45963636363636,,18129.1854545455,,154.718
"1986-10-01",30255558.088918,102.809923269411,85.4480349820542,2.7,111864502.154008,327834321.981391,,610610669.098189,3.5,4.5365,5.55420833333333,5.70083333333333,,16913.1347826087,,155.95
"1986-11-01",30255139.0688233,103.11837738486,85.5751885555678,2.8,113208038.877293,330261813.063749,,615879371.107691,3,3.9048,5.36814285714286,5.61419047619048,,17313.2505,,162.64
"1986-12-01",30559247.9645486,102.978014841059,85.549319407939,2.9,114075994.412811,333698970.647402,,620261895.783869,3,4.315,5.19245454545455,5.38145454545455,5.7905,18725.3856521739,,162.29
"1987-01-01",30490021.5499049,102.92074505642,85.2999300057864,3,114870562.214656,336131825.40161,,624284706.80861,3,4.3304,5.09314285714286,5.20380952380952,5.69533333333333,19210.9131578947,,154.48
"1987-02-01",30509065.5869951,103.133417119351,85.5093047095886,2.9,115617655.698187,338399556.390563,,628386690.266092,2.5,4.2768,4.94104761904762,5.17738095238095,5.46033333333333,19942.1994736842,,153.48
"1987-03-01",30685353.8188358,102.865975929983,85.605868111028,2.9,116228457.54707,342176785.019734,,635157158.36321,2.5,3.9922,4.42408333333333,4.69591666666667,5.07354166666667,21413.3604545455,,151.54
"1987-04-01",30660313.5527684,102.82863540729,85.9093648407554,2.9,117911234.224725,345625904.093301,,640801349.36708,2.5,3.7147,4.11582608695652,4.29952173913043,4.77447826086957,23245.1966666667,,142.98
"1987-05-01",30483137.4459147,102.748382838174,85.8398196372083,3.1,119919537.532356,349142650.08438,,645292868.035375,2.5,3.2955,3.68486363636364,3.78477272727273,4.65445454545455,24310.5452631579,,140.54
"1987-06-01",30993475.2965009,102.739434767435,86.103184615785,3,120315744.706128,352160526.552312,,652478929.083091,2.5,3.3073,3.98391666666667,3.99029166666667,4.84116666666667,25253.1095454545,,144.48
"1987-07-01",31129761.6754754,102.827816182678,85.9539106578492,2.8,121166557.26057,355253878.589781,,658451336.877099,2.5,3.295,4.84204,4.98908,5.31996,23929.7556521739,,150.21
"1987-08-01",31247558.7192025,103.147645940104,86.0805480915307,2.8,123599653.346917,359501544.637679,,665340758.096604,2.5,3.3151,5.292125,5.50358333333333,5.75870833333333,25314.3466666667,,147.56
"1987-09-01",31565698.1391535,103.326690223211,86.3284940191989,2.7,123815184.555868,362814150.819004,,671288236.905607,2.5,3.5142,5.75436363636364,5.9475,6.2305,25275.7905,,143
"1987-10-01",31744125.5262161,102.90803692431,86.069675572928,2.7,123844191.312802,365817197.480254,,676744422.673638,2.5,3.5,5.93848,6.09764,6.69732,24819.0745454545,,143.54
"1987-11-01",31917840.0239523,103.038410096346,86.154426571498,2.7,124339494.740286,370984846.889865,,683027043.651202,2.5,3.5268,5.05395238095238,5.18971428571429,5.96866666666667,22597.9952631579,,135.25
"1987-12-01",32216358.0135963,103.230994329246,86.2681294308141,2.7,122129994.429118,372323967.861713,,684774036.667255,2.5,3.9575,5.01772727272727,5.13331818181818,5.80568181818182,22741.7875,,128.59
"1988-01-01",32352074.9535864,103.265567149503,86.0273443294105,2.7,124389432.589996,376178545.61577,,691174657.623205,2.5,3.6994,4.89314285714286,4.3377619047619,5.39038095238095,22788.4536842105,,127.56
"1988-02-01",32853777.4106928,103.272338967686,86.1462987406159,2.7,126491087.809787,380224976.897331,,697030198.631675,2.5,3.5852,4.77663636363636,4.58263636363636,5.31045454545455,24312.64,,129.16
"1988-03-01",32672863.7649548,103.63599496509,86.2128926743365,2.6,126932340.361461,382640895.169068,,701315352.514118,2.5,3.7734,4.70133333333333,4.835375,5.215875,25724.28,,127.28
"1988-04-01",32865174.5436028,103.289788209855,86.0731121430776,2.5,128544220.159626,384593987.629299,,704628106.296625,2.5,3.4946,4.51373913043478,4.73960869565217,4.9565652173913,26828.7225,,124.93
"1988-05-01",32770963.0636457,103.348386147669,86.0304196065333,2.5,131627019.984578,388941827.748262,,712009127.658899,2.5,3.4643,4.71833333333333,5.02147619047619,5.16766666666667,27431.6694736842,,124.77
"1988-06-01",32991152.0056364,103.432849400932,86.1870548136086,2.4,130516746.526382,391703757.874831,,716201788.924745,2.5,3.5938,4.76995833333333,5.22720833333333,5.140625,27889.2531818182,,127.14
"1988-07-01",33335159.3459053,103.5464059947,86.4114200473905,2.5,130203693.382615,394735491.016401,,721548653.583594,2.5,3.8646,5.04295833333333,5.55554166666667,5.470625,27676.979047619,,133.07
"1988-08-01",33633688.5981903,103.761297081635,86.6960622454334,2.6,131476651.15198,398597251.174002,,728154207.436243,2.5,3.98,5.3228,5.5398,5.57984,27963.5130434783,,133.63
"1988-09-01",33943401.7510221,103.806387358479,86.8530790361524,2.5,131514598.887524,401261059.459517,,733829357.162762,2.5,4.0852,5.45572727272727,5.30422727272727,5.67759090909091,27581.3345,,134.44
"1988-10-01",33808203.7960504,104.161458294521,86.980674953024,2.4,132852615.904547,405505010.927717,,739877968.450482,2.5,4.1712,4.936,4.96013043478261,5.18226086956522,27430.414,,129.02
"1988-11-01",34156520.2996859,104.215542493388,87.137796980511,2.4,135665515.570871,408967361.484342,,744638023.159689,2.5,3.9432,4.70772727272727,4.78081818181818,5.05395454545455,28729.7718181818,,123.19
"1988-12-01",34330054.3521537,104.225734784598,87.0998086133092,2.4,134904582.784578,411447209.60783,,749083542.648383,2.5,4.3625,4.57818181818182,4.612,4.96340909090909,29739.7105,,123.63
"1989-01-01",34566276.2174364,104.227370201143,87.0551792193653,2.3,134874360.89954,413896709.787574,,754817136.342708,2.5,4.09375,4.7109,4.82405,4.97795,31144.0057894737,,127.23
"1989-02-01",34487607.2349581,104.291418509738,86.9684732151801,2.3,138575853.578917,419736178.368434,,762259324.15219,2.5,4.17928,4.81115789473684,5.00994736842105,5.00157894736842,32005.1215789474,,127.77
"1989-03-01",34883854.0803947,104.121712354171,87.1113445664617,2.4,139002448.310572,422307546.395248,,768142916.7277,2.5,4.25426,4.96886363636364,5.16309090909091,5.08877272727273,31955.5422727273,,130.36
"1989-04-01",34766224.2231037,105.217603320931,88.0895783286324,2.4,138454911.459491,423724922.220168,,771291496.053406,2.5,4.42031,4.95295,5.1274,5.1423,33226.198,,132.08
"1989-05-01",34870147.7971068,105.53596112364,88.4439153029754,2.3,138356799.400531,425481185.098697,,775439207.68412,3.25,4.675,5.1186,5.0299,5.2653,33989.3345,,138.35
"1989-06-01",35332314.6534794,105.765127021184,88.8360559620143,2.2,135260536.573987,428695969.511468,,781519222.093764,3.25,5.13778,5.22854545454545,5.18822727272727,5.33972727272727,33373.5940909091,,143.79
"1989-07-01",35494594.8978404,106.091406374021,88.9986357913249,2.2,133669251.690066,433312704.513731,,789126326.006875,3.25,5.2247,5.06338095238095,5.0597619047619,5.1652380952381,33843.26,,140.72
"1989-08-01",36046929.9630403,105.969499495242,88.9349999690285,2.2,135210448.378926,436762209.959797,,797095847.167426,3.25,5.38043,4.92695652173913,5.03626086956522,5.06995652173913,34808.4373913043,,141.11
"1989-09-01",36410897.3997585,106.505481900948,89.2069093052978,2.2,135737074.135093,439827576.358429,,803815245.832225,3.25,5.43125,5.06205,5.06535,5.16525,34649.1415,,145.053
"1989-10-01",36711524.1267943,107.244332803811,89.5122760049411,2.2,134884066.520021,443753152.014237,,809639218.48536,3.75,6.00893,5.21566666666667,5.31280952380952,5.27657142857143,35323.43,,141.93
"1989-11-01",36757287.3782995,106.840370313018,89.0460649890468,2.2,133109702.531957,449342910.232151,,817125570.734227,3.75,6.15156,5.42605,5.4786,5.4268,36038.6475,,143.52
"1989-12-01",36898131.1189856,106.992100459278,89.4461540097431,2.1,132244795.404561,455551964.295725,,824698338.616953,4.25,6.44792,5.51071428571429,5.54247619047619,5.44833333333333,38115.321,,143.66
"1990-01-01",36728067.8018218,107.048488875192,89.9135863176709,2.2,135195881.804427,461696322.096876,,832561430.924857,4.25,6.58059,6.25894736842105,6.20152631578947,6.09052631578947,37404.7626315789,,145.09
"1990-02-01",36866178.5356916,107.148370642227,90.2422322669044,2.2,139471285.198972,469486032.501926,,841379473.976926,4.25,6.64309,6.569,6.29268421052632,6.23505263157895,36517.8084210526,,145.53
"1990-03-01",37282838.2232034,107.108499270696,90.2554170700212,2,139914283.808021,471719829.986422,,847521650.502195,5.25,6.81696,6.94942857142857,6.68014285714286,6.57009523809524,32305.7780952381,,153.08
"1990-04-01",37776942.3534723,107.731272664026,90.512043441956,2.1,141499411.47737,479452039.542541,,857251873.655263,5.25,7.1625,6.96255,6.75895,6.72725,29237.073,,158.47
"1990-05-01",38196387.61355,108.125857842544,90.7744229199975,2.1,137584386.131689,481497102.318812,,859196329.077134,5.25,7.25893,6.74980952380952,6.41395238095238,6.53695238095238,31826.7995238095,,153.52
