"date","pce_nom","gdp_nom","pce_defl","gdp_defl","cpi","ur","m1","m2","m3","policy","saron_1d","mmdrc_3m","gov_10y","smi","spi","reer","rrppi","xr_usd","hfwh","hhwh"
"2008-10-01",80858.97421165,152034.6873021,103.531244028939,102.061170334336,101.80788333315,2.71781081333333,325874.792037554,525441.219751833,655324.743815943,1.33333333333333,0.193853333333333,0.116,2.37933333333333,5813.85806451613,4797.48467741935,85.1476248457559,75.8159690044232,1.15926666666667,1765173,1339969
"2009-01-01",80887.80941766,149323.17929252,102.908327755489,102.02381159965,100.846022933096,3.11755022666667,368463.144619207,590488.905117761,670702.328691282,0.458333333333333,0.049379,0,2.19,5041.01387096774,4193.50080645161,86.9062114389847,77.1196758495962,1.15617,1776743,1351341
"2009-04-01",81109.28629217,149460.73744578,102.953222638021,101.550764316144,100.911837501227,3.60223204666667,376844.46849242,609505.62036524,682270.756290447,0.375,0.0295446666666667,0,2.40333333333333,5289.781,4535.44766666667,86.6904740502243,76.0037274764506,1.11284915204678,1815078,1349354
"2009-07-01",81688.57210457,151420.43368732,103.110771799673,101.473864249186,101.258321092013,4.02403892333333,386749.391879024,626669.551363671,690791.835585235,0.375,0.019893,0,2.157,5935.16409090909,5111.26424242424,86.6250990839333,76.3958602144901,1.06285531714662,1861257,1353462
"2009-10-01",82148.37688862,152488.35708017,103.313067880784,101.637250298124,101.64963652142,4.11460587333333,393456.75904067,638858.932496264,700673.861760048,0.375,0.0402,0,2.06033333333333,6377.0780952381,5489.82285714286,87.9718233895286,76.1963915638449,1.02069231601732,1875425,1365892
"2010-01-01",82821.63701651,154250.97736262,103.501089066864,101.826645470827,101.942734008454,3.70050283666667,404411.421248878,655170.809838297,714169.818787309,0.375,0.0390706666666667,0,1.96066666666667,6651.0173015873,5755.55857142857,87.8443422052611,77.8192798991817,1.05792286634461,1901737,1383801
"2010-04-01",83102.37701927,155669.7864965,103.569259097534,102.045314535925,101.945961965957,3.62579216666667,423599.938782409,681025.785793828,735415.203155637,0.375,0.0343803333333333,0,1.649,6511.52508196721,5740.57704918033,88.1744857850308,77.8555972774626,1.10811227272727,1879156,1396378
"2010-07-01",83284.56277751,156311.02006306,103.141380730511,101.983844902614,101.563234399375,3.47193708333333,425122.09907857,687661.517245808,740158.52034286,0.375,0.163970333333333,0.079,1.35466666666667,6276.01151515152,5547.68166666667,92.211389953502,80.0325827807758,1.03190448089922,1892079,1412945
"2010-10-01",83748.90169496,157778.86019067,103.33679541628,102.095841853344,101.99522275046,3.2588085,429940.61915092,696744.555202031,753692.016583966,0.375,0.0891826666666667,0.0266666666666667,1.56333333333333,6485.07546875,5785.02625,93.7150141781958,80.7901047408223,0.973682962962963,1913619,1427187
"2011-01-01",83808.44970203,158467.81723308,103.395154538726,102.007772374781,102.518470342364,3.06487228666667,438847.685143718,709781.360964978,765275.103107551,0.375,0.0880436666666667,0.079,1.882,6498.4953125,5854.91421875,95.5487819826593,82.9233353199757,0.942176739130435,1934295,1448583
"2011-04-01",84118.8765273,159440.04652265,103.243453995277,102.000802421607,102.403099603278,2.78507547666667,441741.264933676,717754.304688878,776014.880123408,0.375,0.0432356666666667,0.0926666666666667,1.89033333333333,6377.33901639344,5858.53409836066,99.0986426522624,83.692250967326,0.871184642160958,1944369,1493744
"2011-07-01",83846.05460919,158836.36050439,102.764513697413,101.902412845924,101.909078718086,2.71831472,470836.941357853,752389.567494694,798927.220036864,0.208333333333333,0.016277,-0.467333333333333,1.19066666666667,5564.33215384615,5085.30861538462,104.560721085878,86.3196827332823,0.827315541125541,1922093,1529472
"2011-10-01",84470.75975193,158972.95886745,102.427157514748,101.940375217358,101.550132469292,2.77713328,480368.714671952,765503.972703781,811066.7757917,0.125,0.0137163333333333,-0.279,0.922333333333333,5686.84796875,5150.08625,97.1145124253295,86.5663877125412,0.91149119047619,1955057,1558324
"2012-01-01",85034.63275959,160110.44824605,102.221882836584,102.152447230931,101.600733788425,2.8238766,484201.55906569,774728.48329737,818373.547555692,0.125,-0.00226,-0.083,0.769666666666667,6149.81046875,5589.0934375,96.4248065309591,88.9117465948996,0.921127575757576,1982939,1612899
"2012-04-01",84961.9694179,160570.88747959,102.13543181355,102.148946377932,101.411580827907,2.85509793333333,501839.07365207,800304.422780106,844948.702675396,0.125,0.00902566666666667,-0.542333333333333,0.674333333333333,5992.97133333333,5570.6445,95.9181505422036,89.5861895850225,0.936490417710944,1984561,1635328
"2012-07-01",85128.63003492,161282.93935767,102.092804466504,101.699777403172,101.321850499405,2.91803409666667,522131.056970903,826812.237567389,870152.186352107,0.125,-0.0196233333333333,-0.396333333333333,0.576333333333333,6402.74578125,5924.763125,93.9569015534726,91.4331537706676,0.961954841649579,2021654,1649056
"2012-10-01",85476.60634673,161806.19439375,101.802715759184,102.092352722736,101.214196741895,3.02864659666667,535954.812559088,845461.043087947,891008.252996575,0.125,0.015075,-0.212,0.561333333333333,6738.00129032258,6207.92338709677,94.2053264253786,91.6669617288813,0.931165087719298,2049594,1680848
"2013-01-01",86044.06511486,162257.29761014,101.71305647937,101.980032658976,101.216412323547,3.10113653,541403.090765139,855017.650405433,896731.787789778,0.125,-0.026847,-0.104333333333333,0.752333333333333,7503.30114754098,6921.95475409836,93.4306330748298,93.6043633075004,0.930410789473684,2102941,1707393
"2013-04-01",86560.8235383,163624.74110911,101.586382493998,102.05939871494,101.020946006712,3.14991552333333,541907.753476475,857322.52192904,901536.471799044,0.125,-0.009408,-0.127333333333333,0.810666666666667,7842.40836065574,7365.28524590164,93.02857703214,93.900836545885,0.941814132553606,2093248,1725697
"2013-07-01",87044.7572029,164379.01918029,101.642751174699,101.826098783968,101.238955780699,3.18557832,550285.301331051,868558.222510139,913532.259664685,0.125,0.00121166666666667,-0.074,1.11633333333333,7940.83230769231,7519.21692307692,93.50254553775,94.2428054106564,0.931948333333333,2121545,1738818
"2013-10-01",87243.20792649,164826.17870413,101.598854712187,101.861504462342,101.194574842337,3.19902608666667,554405.070120804,872793.77521629,920780.987775023,0.125,0.0131643333333333,-0.0926666666666667,1.118,8113.01435483871,7722.16177419355,94.515857515261,95.2247988351537,0.903440935672515,2166917,1762308
"2014-01-01",87002.2107631,165348.46539622,101.576372143694,101.690847172136,101.188937230618,3.06589582333333,568743.083834206,890611.548353851,937381.781731908,0.125,-0.013909,-0.0983333333333333,0.963,8334.87467741936,8002.73790322581,95.3330445938989,95.8292972448838,0.893037192982456,2207034,1780483
"2014-04-01",87256.31560776,166278.99694086,101.49690245498,101.414360968506,101.145501128973,3.0327498,566415.247491832,891735.832485083,937805.259914301,0.125,-0.0326176666666667,-0.111333333333333,0.781333333333333,8551.0725,8407.853,95.2840133691806,96.5148174309965,0.888643968253968,2229775,1808982
"2014-07-01",87536.20114613,166826.74470652,101.34099000521,101.191301772911,101.205963474747,3.03401095,565509.173860511,893304.875391199,944420.556254095,0.125,-0.00540766666666666,-0.0886666666666667,0.578,8612.69476923077,8513.32707692308,94.2184014186368,96.6778104577038,0.918591666666667,2244767,1828716
"2014-10-01",87697.2233231,167252.4502908,101.155758733528,100.78317372187,101.080260861293,3.03846949333333,568149.253931161,895911.44616372,951277.480615119,0,-0.0153826666666667,-0.207,0.448666666666667,8802.91919354839,8661.94435483871,93.3162268838205,98.0748031176768,0.964331361231361,2269891,1843665
"2015-01-01",87855.92024465,166460.9051365,100.499050672698,100.557871907738,100.451932638294,3.07046564,573729.063417721,903766.778035874,957415.051011855,-0.75,-0.721722,-1.08133333333333,-0.0176666666666667,8827.9435483871,8749.46790322581,100.644760605045,99.883709222814,0.952613297131718,2279644,1863103
"2015-04-01",88082.4889041,166482.12234472,100.023927280812,99.9793267191451,100.021863881796,3.16128337,570399.658496532,901687.815477289,957245.783158926,-0.75,-0.725392666666667,-1.101,0.0366666666666667,9164.83633333333,9280.10316666667,101.700566310645,99.3508169728753,0.941432615629984,2276859,1874345
"2015-07-01",88581.75330168,167129.68504758,99.765052073098,99.8197402814592,99.7913959782479,3.21850254333333,569867.432720356,902433.461404098,957056.042022933,-0.75,-0.72772,-0.885666666666667,-0.0863333333333333,9005.00106060606,9148.67060606061,99.546461171356,100.146476136258,0.964726623376623,2269675,1884343
"2015-10-01",88654.4180778,167632.612868,99.7119699733923,99.6430610916577,99.7348075016614,3.27366678666667,560604.721000744,908895.163855756,967310.103057036,-0.75,-0.722562666666667,-1.04833333333333,-0.207333333333333,8781.36590909091,9008.42287878788,98.1082119129532,100.618997668052,0.990752775879091,2309597,1920018
"2016-01-01",88856.08626864,168294.68651376,99.6459454502852,99.6851179781189,99.4622490172243,3.30282163333333,573807.101642583,922746.017968991,974370.257004857,-0.75,-0.731583,-0.860666666666667,-0.379666666666667,8026.83861538461,8383.31107692308,98.029761953404,102.290467420087,0.994749973302821,2311656,1930987
"2016-04-01",89377.75280972,169464.10818528,99.8456420195754,99.6521527562372,99.6250418743127,3.33646469666667,579151.936163838,925976.131189046,979463.950290319,-0.75,-0.740584333333333,-0.992,-0.350333333333333,7956.75698412698,8582.21174603175,98.1703181309297,100.532595539332,0.97050670995671,2339129,1932636
"2016-07-01",89658.6147429,170283.6622639,99.8647638963134,99.4010714031997,99.5998480857074,3.34371260666667,587337.381725185,934327.490442186,986398.450424704,-0.75,-0.740494666666667,-1.09033333333333,-0.509,8174.19015384615,8877.99769230769,98.1212869062115,100.254716165644,0.975490893719807,2369521,1938472
"2016-10-01",90334.28817777,169682.7579843,99.8923450643903,98.9113202241879,99.5776673420432,3.31575956333333,595810.230472432,943849.888592509,997230.113838802,-0.75,-0.729826333333333,-1.026,-0.209,7990.6675,8729.41,97.9022807691365,99.4617471784305,1.00083,2402435,1948254
"2017-01-01",90756.2067944,169622.78822264,100.225080264291,98.8552225668409,99.9750660495621,3.17077572333333,603183.664895456,952714.573741729,1003501.78633352,-0.75,-0.733176666666667,-0.894666666666667,-0.128333333333333,8491.176875,9319.2078125,98.2945305668827,99.4235308522656,1.00413333333333,2445767,1972796
"2017-04-01",90974.27920108,169805.26646103,100.42053933982,98.6728844450271,99.9874877929579,3.13159768,617285.055502127,965673.388021455,1018601.2557897,-0.75,-0.735963333333333,-0.927333333333333,-0.0886666666666667,8894.39266666667,10076.2818333333,97.7846058298126,100.18643316465,0.985233333333333,2484224,1999492
"2017-07-01",91565.76497388,171833.92919419,100.711152046795,99.3171169387419,100.064859716595,3.07313618333333,627639.526813639,976267.358284754,1028154.24075675,-0.75,-0.735979,-0.912,-0.0123333333333333,8996.9171875,10252.4828125,95.6468444320958,102.369194634444,0.962566666666667,2523361,2010834
"2017-10-01",92075.94582249,173634.00388244,101.155687861305,99.3229423640902,100.369265387903,2.97034145,637681.491302462,980835.434738969,1032486.82040134,-0.75,-0.739976333333333,-1.009,-0.059,9279.38444444444,10626.693015873,92.8063021467505,101.974055228921,0.986833333333333,2559237,2037028
"2018-01-01",92628.34065655,175165.80008081,101.544889650605,99.2334016016216,100.679614566008,2.81191087,644894.0470916,989173.753964282,1036031.87560196,-0.75,-0.745955666666667,-0.898666666666667,0.091,9078.7414516129,10474.5451612903,93.348914366966,101.701239716258,0.9476,2550175,2053682
