"date","pce_nom","gdp_nom","pce_defl","gdp_defl","cpi","ur","m1","m2","m3","policy","estr_1d","euribor_3m","gov_10y","sx5e","reer","rrppi","xr_usd","hfwh","hnfwh","hhwh"
"2001-04-01",1031530.6,1841626.8,79.6713205031904,79.3877419574066,77.8420626846494,8.5,2158667,4467986,5192173,4.58333333333333,4.66745689982532,4.59075108225108,5.19072792960662,4359.72781918564,97.7141448295294,90.2424533278765,1.1457102470223,13867460,16020736.19998,14869183.460421
"2001-07-01",1038532.8,1856550.4,79.9254259477565,79.868791135726,78.1814693484876,8.5,2190698,4533918,5296229,4.16666666666667,4.24275296442688,4.2678360342556,5.11522232411067,3733.15062555995,99.3836291913215,91.6029831831213,1.12333003330234,13480561,16404343.311023,15244440.830056
"2001-10-01",1046510.2,1870629,80.2015365490106,80.5057869173976,78.3562693470309,8.56666666666667,2221922,4615510,5402883,3.41666666666667,3.5208219879959,3.4434800907627,4.81409912111801,3608.87657647908,99.9013806706114,91.7588930185146,1.11675329540183,13980648,16640487.79466,15472553.896247
"2002-01-01",1053989.7,1887300.5,80.7087959842976,81.0599510018666,79.0415593413202,8.6,2238965,4662027,5453968,3.25,3.19521212121212,3.36222424242424,5.13515461007591,3657.32551794341,98.6052409129332,93.1300334042236,1.14110930611728,14208585,17071247.842865,15895033.11177
"2002-04-01",1059338,1903392.9,81.074866318743,81.3529857140926,79.4728426710596,8.66666666666667,2304238,4735880,5539079,3.25,3.23989682539683,3.44601370851371,5.25508443629776,3435.06016357049,101.419413919414,94.020884880346,1.08867304302475,14063392,17444472.731532,16260039.368082
"2002-07-01",1069003.5,1924897.2,81.3662574232831,81.9099980546359,79.8179926681833,8.83333333333333,2369110,4821013,5660669,3.25,3.21934594391116,3.35735064935065,4.76058413074848,2652.75080820629,105.962947309101,95.7143471965869,1.01673553668918,13716822,17944803.060759,16752131.722627
"2002-10-01",1080888.1,1937407.2,81.8211139491563,82.2821390711266,80.1404759988292,8.93333333333333,2442884,4915147,5767431,3.08333333333333,3.1480734989648,3.10881790890269,4.54077637194931,2473.58649190665,106.963229078614,95.7292885558121,0.999989091899242,14057012,18174268.613118,16973116.454925
"2003-01-01",1092097.3,1944305.3,82.6179000766532,82.7947201846274,80.8579193261838,9.13333333333333,2499997,5000011,5880069,2.66666666666667,2.68145526695527,2.68307352092352,4.15275980341615,2211.57647015183,111.862496477881,96.585385131128,0.931690726136175,13925506,18575040.600003,17366057.150777
"2003-04-01",1097221.3,1956550.5,82.8367109013548,83.2815683685127,81.0111326582405,9.2,2558373,5096544,5990357,2.33333333333333,2.35865873015873,2.36191031746032,3.95696066450217,2341.5468982684,116.215835446605,97.694077293925,0.880904056927999,14442302,19028982.979509,17812203.624405
"2003-07-01",1108762.7,1981567.8,83.2147497171852,83.807949844575,81.4238059881348,9.2,2623849,5167505,6057142,2,1.98075506618985,2.13926341050254,4.16639039795471,2512.42699714537,115.307128768667,99.2470042168738,0.889422725947069,14527117,19550200.954742,18325268.180249
"2003-10-01",1117670.7,1998688.2,83.589132383674,84.007460406203,81.7589859853417,9.23333333333333,2681722,5238327,6148767,2,1.92981642512077,2.14964951690821,4.36730332898551,2614.49887246377,118.100169061708,99.7507878724885,0.841270084293749,14836545,19956296.768188,18722071.575602
"2004-01-01",1129386.6,2019079.9,84.0209585440308,84.393758698941,82.2573626478552,9.4,2760683,5316424,6232560,2,1.93452691511387,2.06295075914424,4.1531313444664,2847.63097674572,120.28740490279,100.641639348611,0.799702446411884,15055965,20357702.968117,19113067.786884
"2004-04-01",1139880.7,2043941.3,84.6360092206785,84.9168464287224,82.877825976018,9.36666666666667,2796512,5385279,6315025,2,1.95471861471862,2.08242965367965,4.35707825901876,2793.87354545455,117.934629473091,101.671943510835,0.830338935882339,15227274,20966950.01747,19710782.669379
"2004-07-01",1147156,2058223.4,85.0498527231963,85.3074914083713,83.2682793060975,9.4,2868123,5484081,6417367,2,1.96833333333333,2.11630303030303,4.20714254545455,2708.65106060606,118.505212735982,103.698338288072,0.818346116045659,15304637,21635356.738183,20367629.752367
"2004-10-01",1162013.5,2079006,85.3920755024298,85.8006201607983,83.6230426364746,9.4,2905953,5573540,6540370,2,1.99830227743271,2.163608476065,3.84581760568417,2867.6909664659,121.361651169343,104.534729592526,0.772083057644047,15679101,22147908.306823,20868966.137692
"2005-01-01",1172212.2,2091756.9,85.8376120038568,86.1028877563367,83.9597893003349,9.3,3006328,5679341,6628904,2,1.97910317460318,2.14032301587302,3.67044559109731,3024.40612574189,119.938715131023,106.136811421911,0.762720871785121,16020977,22674816.538358,21385550.858272
"2005-04-01",1185538.3,2114369.1,86.1540204287184,86.4884310257844,84.535745962202,9.33333333333333,3256960,5824959,6807158,2,1.98432900432901,2.12463997113997,3.4108291053391,3062.96122655123,117.71978021978,106.853996664721,0.794245269578675,16409234,23330887.969522,22031587.883859
"2005-07-01",1199637.1,2140973.9,86.7817771217798,86.9182484156135,85.2025559566452,9.2,3343523,5980748,6972348,2,1.99093920572181,2.13034773197817,3.26235808096493,3307.42153488299,115.289518174134,108.559477030773,0.820055595100848,16765481,24033946.822869,22724690.246486
"2005-10-01",1210256,2169986.2,87.2056121847469,87.4955204649389,85.5414092871548,9.13333333333333,3422279,6093186,7087688,2.08333333333333,2.05792207792208,2.34344660894661,3.41986545382395,3431.67073593074,113.785573400958,109.308493864975,0.841419294567124,17064628,24530054.494002,23210668.420598
"2006-01-01",1226196,2195913.3,87.7839935976912,87.7276043676461,85.9132826173892,8.9,3489442,6222149,7221902,2.33333333333333,2.31362121212121,2.61154683794466,3.558296035639,3728.55305039526,112.986052409129,110.290617557234,0.831938521964087,17369276,25125064.253777,23795414.95381
"2006-04-01",1242718,2234510.7,88.3994632876329,88.2938583322363,86.582345945147,8.6,3560905,6363553,7384631,2.58333333333333,2.54929292929293,2.88948653198653,4.04900714189723,3696.70145382082,116.367286559594,111.421288675993,0.796181852749226,17429988,25899625.094416,24558393.878676
"2006-07-01",1252273,2259888.5,88.7945400404034,88.7922113216519,87.0479192746005,8.36666666666667,3590868,6486139,7573385,2.91666666666667,2.85600759144237,3.22134989648033,3.96810649827468,3726.25453554175,117.075232459848,113.667797825004,0.784893619521287,17786864,26675753.825937,25322177.114067
"2006-10-01",1264991.2,2298041.5,89.0572098479124,89.2588653190212,87.0543326078805,8.13333333333333,3696019,6663329,7753569,3.33333333333333,3.28398724082935,3.59446411483254,3.86265080447331,4032.99808008658,116.775852352775,114.174504790032,0.775370236416666,18211448,27164010.834063,25796193.247831
"2007-01-01",1276656.6,2334232.2,89.6934816461711,90.0316360643677,87.5307859372433,7.9,3746750,6825507,8008864,3.58333333333333,3.52286363636364,3.82032424242424,4.08101498063241,4152.81826073781,116.656100309946,115.130426968287,0.763119110607533,18610666,27689396.274163,26305302.263996
"2007-04-01",1295189.6,2360435.8,90.3055683115573,90.4400305240673,88.2503259312471,7.66666666666667,3794192,6987296,8206302,3.83333333333333,3.77021417179312,4.06479623300676,4.42657766804693,4415.26197101449,118.117779656241,114.958384795759,0.741737090605159,18881868,28238105.023338,26836778.143535
"2007-07-01",1306580.7,2381939.7,90.8219258562085,90.9035312331138,88.6988225941764,7.56666666666667,3831681,7161755,8418602,4,3.96137437417655,4.50049683794466,4.47471411541502,4318.02600902503,117.920540997464,116.472983884174,0.727595447508357,18702690,28818763.343688,27399565.115142
"2007-10-01",1324388.9,2409810.6,91.7491869914773,91.5188634529864,89.5571159203572,7.46666666666667,3839555,7356073,8647959,4,3.86254125927467,4.7247683933153,4.34450571127423,4377.22284591254,120.400112707805,115.318926290107,0.690073300685046,18850736,29110536.83545,27673191.881546
"2008-01-01",1338701.1,2437426.9,92.5569308742052,91.9825026535698,90.4427959129766,7.36666666666667,3859561,7536659,8867136,4,3.96189177489177,4.48000303789777,4.14720949827467,3802.00197377502,120.981262327416,115.518144413109,0.667181309707897,18500506,29393572.89401,27938228.635104
"2008-04-01",1344984.6,2442070.7,93.3469582691522,92.6043030674494,91.4558792378675,7.53333333333333,3857729,7700435,9044137,4,3.91606637806638,4.86046825396825,4.50508967748918,3702.89911111111,123.591152437306,114.221494282088,0.640223516454022,18414092,29585720.565494,28113326.362003
"2008-07-01",1346754.3,2435319.3,93.8342560752394,92.8512415140239,92.0952025658732,7.7,3884458,7865188,9224888,4.25,4.16934967689315,4.98179076479077,4.60495022470042,3279.47493192798,119.995069033531,113.70038731143,0.66593624361831,18311684,29699388.073328,28211975.77586
"2008-10-01",1331273.7,2401286.4,93.3257445499297,93.1243216241574,91.5919292367338,8.13333333333333,3992578,8041762,9402372,3.16666666666667,3.06713706004141,4.21466866804693,4.16679769202899,2495.7171173913,116.701887855734,112.316146168719,0.759857486547452,18028608,29327876.506575,27828883.013867
"2009-01-01",1315141.5,2335770.5,92.5460543044098,93.475754262197,91.3437425721354,9.06666666666667,4147215,8093515,9403303,1.83333333333333,1.29209754689755,2.01167611832612,4.14727727159696,2166.23318030303,119.836573682728,111.262347260467,0.767947411516701,17807782,28951731.8873,27446199.681598
"2009-04-01",1315924.3,2336023.5,92.5231006299271,93.4878438768101,91.5843625701302,9.6,4258226,8155197,9428787,1.08333333333333,0.689015151515152,1.31063636363636,4.18187021533067,2377.32397979798,121.115102845872,108.951850116513,0.734718878099725,18127292,28780316.21638,27270655.363398
"2009-07-01",1318322.9,2346692.8,92.5889192694646,93.584087892381,91.7513592354053,9.9,4400713,8189516,9414236,1,0.271074408683104,0.86917454043541,3.94862486627032,2664.22736608319,121.664553395323,109.231838195907,0.699148127468246,18519334,28963217.751911,27450213.189122
"2009-10-01",1326376.6,2362689.7,92.9320696253563,93.7916217863029,91.948899233759,10.1333333333333,4499550,8207839,9349315,1,0.273551226551226,0.721911976911977,3.83737536701764,2872.30085858586,123.038179768949,108.676409407318,0.676571156105365,18694222,29135200.171387,27618060.484024
"2010-01-01",1334674.5,2374651.3,93.4522255205323,93.8963227555281,92.4308825630759,10.3,4580958,8230444,9332304,1,0.259084057971014,0.662135507246377,4.0644023935526,2846.89071811594,115.863623555931,108.306664901854,0.722785798635515,18897968,29133295.695267,27610303.359874
"2010-04-01",1345539.4,2401502.2,93.9293515788881,94.0933276983192,93.0224858914791,10.3666666666667,4674690,8314433,9240895,1,0.26547582972583,0.686271572871573,3.84159310753515,2740.36268398268,110.055649478726,107.904222639245,0.786964400745792,18932428,29454871.400275,27923707.307772
"2010-07-01",1354872.6,2421194.3,94.2743226106497,94.4469663246388,93.3135592223868,10.2333333333333,4676240,8367910,9272702,1,0.368439393939394,0.874939393939394,3.51464304922838,2715.93937878788,109.087066779374,108.756096656519,0.77463851389499,19206938,29661535.021198,28121393.78095
"2010-10-01",1367910.6,2439748.9,94.7739695697366,94.5913558985704,93.7980292183496,10.2333333333333,4710694,8423299,9298808,1,0.512350837568229,1.02046925779534,3.70703701105985,2817.64474148316,111.038320653705,108.118165580035,0.735991103114718,19323716,29849874.406134,28300148.007138
"2011-01-01",1376764.6,2471764.5,95.5643363832138,94.9567013709759,94.7917292100689,10.1,4727336,8458122,9345311,1,0.589916011042098,1.09316994478951,4.30284021488482,2935.59613412698,109.340659340659,107.362435961253,0.731835541535782,19378180,29741965.402238,28181381.400637
"2011-04-01",1382106.9,2476646.4,96.1806523907337,95.1456897403182,95.4707892044099,10.0666666666667,4728150,8495988,9386874,1.25,0.956171451355662,1.4116307814992,4.4693664362513,2866.51137958533,112.647928994083,106.104221935485,0.694789724777289,19522482,29909568.695736,28338617.946875
"2011-07-01",1385106.7,2485657.6,96.4565967956981,95.4625145864974,95.8989725341751,10.3333333333333,4774497,8593759,9494473,1.5,0.889348892653241,1.56205351653178,4.28314026255396,2388.32890178179,110.805860805861,106.660192077669,0.708153877958654,19296446,30001482.291653,28420649.71803
"2011-10-01",1387094.8,2484684.8,96.960955034482,95.6807294476721,96.5033225291389,10.7,4803786,8607320,9498551,1.25,0.707206349206349,1.49554473304473,4.18867056750847,2278.39153607504,110.323330515638,104.379361110728,0.742021823692485,19488092,29712357.346938,28123146.917635
"2012-01-01",1393578.6,2488184.5,97.5008171499666,96.0813435315116,97.3564525220295,11.0333333333333,4856040,8723292,9610720,1,0.282463924963925,1.04298917748918,3.64472012755575,2474.16418614719,106.149619611158,103.507240468996,0.762871803679311,19838282,29465596.022477,27869876.505778
"2012-04-01",1391406.8,2485886.4,97.9008335816219,96.3462668592804,97.8383325180138,11.4,4909295,8779098,9658453,1,0.253050960735171,0.696027341079973,3.43785804724278,2230.67562380589,106.089743589744,101.811396196937,0.780008970559201,19863722,29335935.798484,27735035.783066
"2012-07-01",1392551.3,2492779.2,98.1617932223205,96.7477127261536,98.3150425140412,11.6333333333333,5025079,8875881,9713753,0.75,0.046204743083004,0.358578919631094,2.89176150080284,2404.51589440053,103.486897717667,101.29570276223,0.799363831066387,20028196,29171896.490633,27567123.717568
"2012-10-01",1393061.7,2487318.5,98.6493132052949,96.9217349220706,98.7352558438727,11.9666666666667,5102595,8998474,9785187,0.75,-0.00412776506483604,0.195128909229596,2.2170441354134,2547.66854410235,105.839673147365,99.9024751498399,0.770851705445336,20295644,29029290.214146,27421490.537956
"2013-01-01",1392009.4,2492296.7,99.0476547964368,97.4884248350234,99.1373191738556,12.2,5173010,9079682,9803199,0.75,-0.0171333333333333,0.211436363636364,2.7595929963417,2675.2936,107.146379261764,98.7729950089905,0.75750100352255,20380620,28620001.075847,27010178.104491
"2013-04-01",1396562.3,2514153.2,99.0294078467798,97.7062625113334,99.2538058395515,12.2,5240787,9126627,9818212,0.583333333333333,-0.0030409090909091,0.206794011544012,2.87057719296759,2692.62546173223,107.97055508594,97.9816443236504,0.765403995218112,20478180,28652252.384134,27040276.630085
"2013-07-01",1403859.8,2525694.2,99.2818811293362,97.8377699815195,99.586899170109,12.1,5345103,9198843,9868977,0.5,0.00015458937198066,0.223512171403476,3.20161372590428,2784.97880594767,109.56607495069,98.7016446051543,0.755014215874237,20687284,28817094.129596,27203555.566441
"2013-10-01",1407471.1,2533282.1,99.4141573673567,97.8671763763479,99.5517558370686,12.0666666666667,5386119,9212026,9832650,0.333333333333333,0.0366976880607315,0.240902346445825,3.21565973990303,3018.3540515873,111.186249647788,97.7528682943545,0.734758174542497,21085182,28708795.379258,27094162.207364
"2014-01-01",1411036.7,2556424.1,99.710984335058,98.365564935926,99.8051791682901,11.9666666666667,5475017,9284719,9891849,0.25,0.0965493506493507,0.295159595959596,3.062561123151,3090.74465692641,111.686390532544,98.0471481086594,0.730114429993684,21453756,28701764.811431,27087403.075717
"2014-04-01",1415964.5,2567465.5,99.6769334142313,98.5631953113262,99.8039591683003,11.7333333333333,5548049,9362807,9973532,0.216666666666667,0.107553174603175,0.298583333333333,2.48034068430707,3213.54006298701,111.545505776275,98.195045910845,0.729302214673015,21787048,28932796.440494,27319368.044069
"2014-07-01",1423414.2,2583176.8,99.6939127756067,98.7015119184862,99.8997091675024,11.6333333333333,5683788,9482753,10098645,0.116666666666667,-0.0624144864797039,0.164568605307736,1.99889674131566,3171.58027275864,108.400253592561,99.1607124538124,0.754893420170442,21932326,29104060.676921,27491361.515311
"2014-10-01",1432441.1,2600961.6,99.768753323208,98.9646681730507,99.73078916891,11.5666666666667,5941966,9676028,10326597,0.05,-0.100390372670807,0.0814711525189786,1.58484298284177,3105.16487477571,106.5898844745,98.461716691799,0.800606956213219,22148786,29001850.256054,27388518.740934
"2015-01-01",1436718.1,2633600.6,99.5101340542481,99.4913113594333,99.6767658360268,11.3333333333333,6151855,9815782,10475465,0.05,-0.130660894660895,0.0460161616161616,1.14351029662237,3438.78343455988,99.7851507466892,99.4394012845779,0.888092483455044,23032912,28959845.029498,27344083.242785
"2015-04-01",1453353.2,2656137.3,100.156470623375,99.8932491366871,100.160705831994,11.1333333333333,6325590,9947884,10582758,0.05,-0.184583333333333,-0.00652583732057417,1.28285939528508,3624.48011313131,98.7707805015497,99.1463124481823,0.905468375379911,22833340,29263765.537494,27644260.912384
"2015-07-01",1458820.5,2676107.6,100.162725751729,100.254271990519,100.09286583256,10.7666666666667,6459866,10060424,10694197,0.05,-0.209887728213815,-0.0278170838823013,1.46728191542329,3384.98808018069,100.806565229642,100.517994187486,0.899451378119785,22706820,29534672.153969,27911637.589575
"2015-10-01",1464776.6,2692516.5,100.170669570648,100.361167513361,100.069662499419,10.6333333333333,6612393,10217313,10842557,0.05,-0.242510101010101,-0.0891760461760462,1.18321693991415,3334.56130735931,100.637503522119,100.896292079753,0.913623280087461,23167780,29616984.462024,27989971.79814
"2016-01-01",1471860.5,2713659.3,100.044460154149,100.640536647991,99.722225835648,10.4333333333333,6757516,10342705,10986982,0.0333333333333333,-0.340598412698413,-0.186081746031746,1.02774656159174,2974.83698095238,101.454635108481,102.888689851217,0.907747070304057,23476710,29766800.147538,28137228.697229
"2016-04-01",1479587.1,2723342.3,100.378235820894,100.766909356926,100.06644583278,10.2333333333333,6871798,10452292,11119739,0,-0.421118326118326,-0.258093795093795,0.938474366046784,2975.22984704184,102.863482671175,102.992304929322,0.885514551641113,23691828,30035184.379667,28403484.754117
"2016-07-01",1489326.1,2744113.2,100.615730260098,101.060115565406,100.348929163759,9.96666666666667,7005097,10569166,11240372,0,-0.421862663906142,-0.298125854821507,0.656023394482265,2974.67961656942,102.430262045647,104.645598808806,0.895759810951791,24013102,30368583.97255,28734187.347074
"2016-10-01",1505825.4,2767038.6,101.010532410079,101.173054322719,100.822289159814,9.8,7158597,10710530,11382913,0,-0.433591630591631,-0.312481240981241,1.09538875469573,3091.99982756133,101.835023950409,104.70493116283,0.927154688406211,24371202,30458440.228054,28819982.174812
"2017-01-01",1519984.2,2797115.6,101.5372671333,101.491985496818,101.496842487526,9.53333333333333,7344648,10881654,11581144,0,-0.437624571805006,-0.327831093544137,1.40029481211908,3339.65688247694,100.144406875176,105.579542031099,0.939216420512215,24728432,30692020.976365,29047900.31865
"2017-04-01",1532494.4,2830513,101.853315508675,101.956759827812,101.554012487049,9.23333333333333,7488142,10988182,11652740,0,-0.443144781144781,-0.329947811447811,1.16880233804023,3547.18517340067,102.23302338687,105.833545137927,0.909160862521655,24938022,31057892.362165,29405284.75332
"2017-07-01",1540750.9,2857207.5,102.008617354398,102.181841004397,101.770185818582,9,7621867,11095402,11773187,0,-0.442815044858523,-0.329632160110421,1.12192899615567,3480.78604002761,105.762186531417,107.613948841544,0.8516685974332,25108456,31514684.943982,29852708.953676
"2017-10-01",1553216.6,2892268,102.34886058782,102.614431498706,102.274229147715,8.73333333333333,7749170,11208278,11858924,0,-0.435148325358852,-0.328813397129187,0.991421831725742,3593.61067862839,105.864327979713,108.086117447204,0.84914607406198,25375998,31741370.30639,30069340.228021
"2018-01-01",1567875.4,2904942.7,102.900064848766,103.0509781052,102.795812476701,8.6,7861261,11290502,11942983,0,-0.448656132756133,-0.328286435786436,1.15679506829464,3471.05627748918,106.06156663849,109.419146539817,0.813396537747193,25453902,32044223.532459,30361971.079454
"2018-04-01",1579925.8,2926203.2,103.406086809807,103.274636394062,103.319955805667,8.3,8047005,11497274,12150837,0,-0.448320634920635,-0.325241630591631,1.21635927323128,3479.15760507246,106.737813468583,109.192752466339,0.839149378923782,25730880,32470658.797481,30777489.62021
"2018-07-01",1588691.5,2943291.4,103.956666056281,103.814429844927,103.892929134226,8.03333333333333,8151332,11561340,12193310,0,-0.446807114624506,-0.319525757575758,1.29469918488115,3420.98054176548,107.896590588898,110.629613178495,0.859784142204168,25774772,33007895.09735,31304395.756764
"2018-10-01",1601791.9,2976378.1,104.251877678579,104.340272554902,104.249639131253,7.93333333333333,8283767,11709262,12370070,0,-0.447611781429859,-0.315318008459885,1.39110212436087,3162.93084699397,106.681459566075,111.170641961454,0.876311067780202,25427590,33245683.484563,31531782.468189
"2019-01-01",1607401.4,3007559.8,104.218325661185,104.744471358005,104.198879131676,7.8,8463891,11895554,12535791,0,-0.452302380952381,-0.308546825396825,1.1042955954075,3214.86019819625,104.085657931812,112.396807854391,0.880554017102137,26295882,33461851.888345,31738614.61176
"2019-04-01",1621577.5,3027363,104.839495494497,105.061072276388,104.732982460558,7.6,8626434,12079082,12720582,0,-0.45004696969697,-0.317071212121212,0.798707813676651,3416.71012898551,104.906311637081,112.390203340531,0.889792808081422,26918640,33938856.403913,32205583.57484
"2019-07-01",1633485.9,3047792.5,105.075874460313,105.590432232998,104.96600579195,7.5,8808360,12268513,12910683,0,-0.46209715164063,-0.396707603990213,0.167967405734564,3459.21921469352,104.247675401522,114.066342341728,0.89964632444054,27448882,34437425.845904,32696147.510518
"2019-10-01",1640335.3,3063624.7,105.395031871468,106.135640680676,105.307845789102,7.46666666666667,8950015,12380743,12987109,0,-0.542234368530021,-0.402951759834368,0.26678771278955,3653.23249993099,103.074809805579,114.820772711881,0.903159103596625,27595386,34763710.258994,33013536.929417
"2020-01-01",1563523.1,2979577.5,105.658685355339,106.786336717545,105.36961912192,7.33333333333333,9355534,12790701,13483139,0,-0.5366,-0.405540909090909,0.272564679374827,3439.11462878788,101.894899971823,116.841212599572,0.907254152458318,26884294,35067394.093919,33310840.331336
"2020-04-01",1374739.6,2676860.3,105.612043849788,107.960900537999,104.948132458765,7.7,9740707,13221584,13908913,0,-0.541342424242424,-0.300666666666667,0.460888551114742,2995.43105194805,105.684699915469,117.86447916506,0.908817016163229,28059258,35462283.211802,33704362.264265
"2020-07-01",1562130.5,2959076,105.230994773039,106.892072901714,104.892419125896,8.56666666666667,9937663,13442381,14146910,0,-0.552179465462074,-0.47173611895351,0.168047308144908,3291.56414677834,107.576077768385,120.056852954559,0.855263336612005,28321644,35842913.988628,34077013.982206
"2020-10-01",1523079.6,2990282.1,105.509690734772,107.636353786727,105.0439957913,8.26666666666667,10270201,13745104,14480643,0,-0.556050505050505,-0.522694805194805,-0.0487847801423082,3367.71025180375,107.495069033531,121.975193554211,0.838566323698485,29245924,36272845.407512,34494443.865651
"2021-01-01",1516653.7,3028513.2,106.791150701675,108.322249593344,106.345329113789,8.26666666666667,10563499,14019354,14758349,0,-0.563815942028986,-0.542445652173913,0.0495481571114617,3690.89027898551,106.526486334179,122.764811908047,0.829541884924478,29780324,36637606.510657,34841868.775774
"2021-04-01",1584234.8,3106057.8,107.164211788821,108.663452118644,106.899855775835,8.1,10806050,14232712,14988884,0,-0.565035064935065,-0.540384776334776,0.295300280545737,4032.22869567099,107.30135249366,124.235669625976,0.829395314191882,30391508,37403586.104929,35584366.49411
"2021-07-01",1658911.9,3199159.9,107.928692080544,110.017646505935,108.049659099586,7.56666666666667,11076989,14489494,15250735,0,-0.568060606060606,-0.545818181818182,0.140159949271916,4132.6395,105.579036348267,127.49050398125,0.848324907582227,30569420,38351665.356651,36502976.270018
"2021-10-01",1689612.8,3262894.5,109.530577125665,111.244693194015,109.917342417355,7.13333333333333,11289735,14708392,15495900,0,-0.573596273291926,-0.56637656063743,0.314565633480026,4215.48274170274,104.427303465765,127.668284501886,0.874244150773199,31227046,38990835.931873,37105426.10999
"2022-01-01",1735773.2,3327890.5,111.768201419415,112.818300741186,112.865869059451,6.83333333333333,11535119,14979994,15732137,0,-0.577700931677019,-0.529025879933851,0.844117560762232,4044.34078398896,103.557340095802,126.996681231785,0.891012314725793,30507742,40031068.190166,38101816.684018
"2022-04-01",1788364.1,3400564.2,113.825048829133,114.259600849888,115.515295704039,6.73333333333333,11647587,15142824,15932704,0,-0.583531100478469,-0.357616427432217,1.95991465913102,3705.58038118022,102.074528036066,125.594142337559,0.938694723821484,29544194,41158258.886948,39181831.704429
"2022-07-01",1835507.6,3462658.1,115.940119009091,115.697575767664,118.066932349442,6.7,11681424,15422603,16195630,0.75,-0.0800278248321727,0.480740604805824,2.32149551708141,3563.51147330447,100.313468582699,124.524968987206,0.993153192063338,29190810,42010710.6008,39988357.944209
"2022-10-01",1866929,3524878.9,119.012807228446,117.88640045911,120.885575659287,6.7,11296984,15229154,16048195,1.91666666666667,1.19744516594517,1.77212337662338,3.03976167897571,3729.73496536796,103.698224852071,119.481610624389,0.980801905237815,29826240,42017804.499271,39955347.38822
"2023-01-01",1901018.1,3593632.7,120.806852322536,120.16260314394,121.947305650439,6.63333333333333,11014046,15188493,16049043,3,2.24951317523057,2.63192628458498,3.16665030003233,4177.51436884058,104.33572837419,118.086758951214,0.931974858509726,30536298,41964336.89512,39871658.311886
"2023-04-01",1927029.7,3638376.2,121.998246071666,121.564145091378,122.672295644398,6.5,10711305,15091218,15987595,3.75,3.07250505050505,3.35643280632411,3.1878122158007,4334.0089109208,106.839954916878,116.43357334245,0.918154002665795,30934344,42145324.915184,40030620.269052
"2023-07-01",1944395.1,3665653.9,123.036308217402,122.482067742915,123.770478968579,6.56666666666667,10510793,15072362,15994396,4.25,3.59689302967564,3.77738716356108,3.37252500225419,4296.19277018633,108.210059171598,116.049428831356,0.918997322289142,30554862,42468188.420035,40336471.820511
"2023-10-01",1957966.4,3708490.1,123.830637357661,123.835409460718,124.204622298294,6.53333333333333,10345628,15100189,16095535,4.5,3.901326953748,3.95745598845599,3.33660439051403,4295.86214992026,107.244998591152,114.934565237574,0.929712308484762,31765412,42381365.675745,40234879.931592
"2024-01-01",1981768.1,3740133.8,124.738812032397,124.493436038645,125.08469229096,6.5,10266267,15133823,16187636,4.5,3.90591428571429,3.92361471861472,2.96041307124848,4751.43687157287,106.78360101437,114.603473378802,0.921051812501129,32335258,42388382.369132,40227584.673142
"2024-04-01",1990298.4,3765329.7,125.269167699928,125.118176042039,125.714058952383,6.4,10330258,15288943,16375240,4.41666666666667,3.85467597402598,3.80817193675889,3.12049684300867,4985.31403554175,107.759227951536,,0.928831370735448,32550776,42879903.01878,40705353.83907
"2024-07-01",2008024.1,3802454,125.670273117522,125.817257852868,126.382578946812,6.33333333333333,10384239,15399769,16543935,4.25,3.62751386536169,3.55537709392057,2.95081891346485,4859.7964375745,107.977599323753,,0.922161546665362,33188706,43333583.48749,41144768.200148
"2024-10-01",2024932.4,3842814.3,126.186626457919,126.854774737997,126.988852275092,6.2,10578368,15575663,16742401,,3.18870010351967,2.99648716983499,2.8691361676394,4887.29493222912,,,,,,
"2025-01-01",,,,,127.92360893397,6.15,,,,,2.70438484848485,2.6140402173913,3.13012762222625,5311.94237287157,,,,,,
