"date","gdp_nom","gdp_defl","cpi","ur","m1","m2","m3","gov_10y","reer"
"2012-09-01",14349.4627812173,89.4376021417071,99.9,15.4,95326.8931400903,176423.45112209,181249.79174711,5.282,107.567356371526
"2012-10-01",14604.4559117789,88.360289669245,99.8,15.2,95583.0159055038,176408.004826703,188299.346644978,4.7736,107.776844870441
"2012-11-01",14486.6082699627,87.5437335881038,99.3,15,95836.5863264557,176647.798406125,181315.714924459,4.5927,107.02867166003
"2012-12-01",14637.1358182584,88.3876819933913,99.4,14.8,96411.5990307195,176224.079542953,182254.074095005,4.6659,108.15591929705
"2013-01-01",14738.1616025586,89.4833838148272,98.8,14.7,95787.7041069756,176523.111048261,170961.826391956,4.1832,108.784384793795
"2013-02-01",14971.7126545565,91.101384435678,99.6,14.6,96454.3600214998,176361.274482119,177079.617491319,3.7765,110.01138885887
"2013-03-01",15032.9257428849,91.3762183213342,100,14.4,108653.931732295,188054.660867146,183130.541314549,3.8311,108.854214293434
"2013-04-01",15029.501229209,90.3010306567843,99.9,14.5,109440.050269037,186560.225794702,184160.510544727,3.7835,108.934019435877
"2013-05-01",15178.1072041486,89.7192379916554,99.8,14.5,111135.754436108,186820.939946842,185711.012480249,3.48,108.744482222573
"2013-06-01",15193.7915666425,89.5769599000563,99.9,14.1,112889.909980544,188395.529325521,187587.239762313,4.0184,109.81187600276
"2013-07-01",15583.8509972948,89.9726341214378,99.9,13.6,113122.074136792,187203.13837612,186993.136687034,3.8817,109.572460575428
"2013-08-01",15739.5499150293,89.9164840366717,100,13.3,114417.936291388,187929.793762476,191297.426162753,3.9248,110.310658143034
"2013-09-01",15553.299087676,89.069835667164,99.9,13.1,115657.769378658,188742.432855575,196198.851481923,3.9543,109.81187600276
"2013-10-01",14998.9501664224,87.4606462876153,99.7,12.9,114728.836150069,187596.570811869,190655.302465467,3.6514,110.470268427922
"2013-11-01",15096.5588460131,87.1802089748181,99.6,12.8,114959.702742205,188116.916363987,185973.8802051,3.5333,109.891681145204
"2013-12-01",15499.8909875645,88.0202213517343,99.7,12.8,115598.410928602,188279.622473177,188636.386990932,3.4842,110.589976141588
"2014-01-01",15806.3295451051,88.8231573267901,99.1,12.9,116678.339367821,188368.213097843,189170.308995104,3.3909,109.891681145204
"2014-02-01",16415.9041285681,90.3761447598277,99.7,12.9,117145.719487075,188463.065922205,187132.182398403,3.2365,110.141072215341
"2014-03-01",16480.5663263268,90.9518294439346,100.2,12.7,116712.871058425,187710.887739047,183606.04839285,3.0465,111.338149351999
"2014-04-01",17070.8855807033,90.9142757429654,100.2,12.4,116169.328758857,186791.546962541,179565.019078628,2.9,110.93912363978
"2014-05-01",17114.5662439685,90.5166314769551,100.2,12.2,112494.058100969,181655.367494204,174724.841143295,2.7114,110.161023500952
"2014-06-01",16086.8481753282,89.5272916416623,100.4,12,112510.119153735,182687.616423727,171260.395959846,2.439,109.562484932623
"2014-07-01",16711.5390973549,89.4286017081616,100.3,11.9,111081.218735974,179919.534599993,168649.36262444,2.2748,108.88414122185
"2014-08-01",17010.4206582251,89.5692250847019,100.6,11.7,110966.695521517,179341.756593824,172674.304821674,2.0165,108.435237295603
"2014-09-01",16602.6402444199,88.8638155925603,100.4,11.4,112062.84536599,180334.530885695,182299.613411878,1.7509,106.709451090255
"2014-10-01",16228.5324197012,88.1926273943938,100.1,11,115166.811818553,183260.183037657,184007.616464716,1.7386,105.90142402301
"2014-11-01",16563.1372177892,89.1207198991563,99.8,10.8,116601.191947534,184451.686634825,190095.753626929,1.58,105.622106024457
